2674, predicted: Regional, actual: Regional
66709, predicted: Computers, actual: Computers
66750, predicted: Computers, actual: Computers
66758, predicted: Computers, actual: Computers
66760, predicted: Computers, actual: Computers
66768, predicted: Computers, actual: Computers
66836, predicted: Computers, actual: Computers
66837, predicted: Computers, actual: Computers
66867, predicted: Games, actual: Games
66880, predicted: Games, actual: Games
66885, predicted: Games, actual: Games
66906, predicted: Games, actual: Games
66909, predicted: Games, actual: Games
66910, predicted: Games, actual: Games
66914, predicted: Games, actual: Games
66960, predicted: Games, actual: Games
67024, predicted: Games, actual: Games
67036, predicted: Games, actual: Games
67051, predicted: Games, actual: Games
67173, predicted: Games, actual: Games
67192, predicted: Games, actual: Games
67201, predicted: Games, actual: Games
67386, predicted: Health, actual: Health
67388, predicted: Health, actual: Health
67407, predicted: Health, actual: Health
67419, predicted: Health, actual: Health
67433, predicted: Health, actual: Health
67503, predicted: Health, actual: Health
67612, predicted: Health, actual: Health
67644, predicted: Health, actual: Health
67650, predicted: Health, actual: Health
67652, predicted: Health, actual: Health
67656, predicted: Health, actual: Health
67669, predicted: Health, actual: Health
67688, predicted: Health, actual: Health
67695, predicted: Health, actual: Health
67697, predicted: Health, actual: Health
67729, predicted: Health, actual: Health
67743, predicted: Health, actual: Health
67759, predicted: Health, actual: Health
67789, predicted: Health, actual: Health
67872, predicted: Health, actual: Health
67874, predicted: Health, actual: Health
68031, predicted: Health, actual: Health
68054, predicted: Health, actual: Health
68145, predicted: Health, actual: Health
68149, predicted: Health, actual: Health
68162, predicted: Health, actual: Health
68167, predicted: Health, actual: Health
68182, predicted: Health, actual: Health
68204, predicted: Health, actual: Health
68283, predicted: Health, actual: Health
68301, predicted: Health, actual: Health
68325, predicted: Health, actual: Health
68350, predicted: Health, actual: Health
68353, predicted: Health, actual: Health
68388, predicted: Health, actual: Health
68460, predicted: Health, actual: Health
68517, predicted: Health, actual: Health
68527, predicted: Health, actual: Health
68531, predicted: Health, actual: Health
68556, predicted: Health, actual: Health
68568, predicted: Health, actual: Health
68573, predicted: Health, actual: Health
68577, predicted: Health, actual: Health
68588, predicted: Health, actual: Health
68592, predicted: Health, actual: Health
68627, predicted: Health, actual: Health
68636, predicted: Health, actual: Health
68658, predicted: Health, actual: Health
68706, predicted: Health, actual: Health
68753, predicted: Health, actual: Health
68766, predicted: Health, actual: Health
68776, predicted: Health, actual: Health
68785, predicted: Health, actual: Health
68793, predicted: Health, actual: Health
68797, predicted: Health, actual: Health
68799, predicted: Health, actual: Health
68837, predicted: Health, actual: Health
68867, predicted: Health, actual: Health
68911, predicted: Home, actual: Home
68915, predicted: Home, actual: Home
68994, predicted: Home, actual: Home
69107, predicted: Home, actual: Home
69188, predicted: Home, actual: Home
69211, predicted: Home, actual: Home
69226, predicted: Home, actual: Home
69327, predicted: Home, actual: Home
69405, predicted: Kids, actual: Kids
69428, predicted: Kids, actual: Kids
69502, predicted: Kids, actual: Kids
69504, predicted: Kids, actual: Kids
69527, predicted: Kids, actual: Kids
69558, predicted: Kids, actual: Kids
69573, predicted: Kids, actual: Kids
69581, predicted: Kids, actual: Kids
69591, predicted: Kids, actual: Kids
69631, predicted: Kids, actual: Kids
69686, predicted: Kids, actual: Kids
69757, predicted: News, actual: News
69808, predicted: Recreation, actual: Recreation
69933, predicted: Shopping, actual: Shopping
