52866, predicted: Computers, actual: Games
46566, predicted: Sports, actual: Games
46640, predicted: Business, actual: Games
46684, predicted: Recreation, actual: Games
46715, predicted: Adult, actual: Games
46725, predicted: Sports, actual: Games
46745, predicted: News, actual: Games
46774, predicted: Computers, actual: Games
46778, predicted: Computers, actual: Games
46790, predicted: Games, actual: Society
46796, predicted: Science, actual: Games
46894, predicted: Kids, actual: Games
46898, predicted: Business, actual: Games
46911, predicted: Recreation, actual: Games
46918, predicted: Kids, actual: Games
46924, predicted: Kids, actual: Games
46934, predicted: Arts, actual: Games
46962, predicted: Home, actual: Games
47092, predicted: Computers, actual: Games
47093, predicted: Health, actual: Games
47129, predicted: Health, actual: Games
47213, predicted: Shopping, actual: Games
47223, predicted: Kids, actual: Games
47263, predicted: Arts, actual: Games
47297, predicted: Arts, actual: Games
47397, predicted: Health, actual: Games
47420, predicted: Kids, actual: Games
47435, predicted: Shopping, actual: Games
47441, predicted: Science, actual: Games
47472, predicted: Arts, actual: Games
47476, predicted: Arts, actual: Games
47502, predicted: Recreation, actual: Games
47506, predicted: Computers, actual: Games
47507, predicted: Arts, actual: Games
47521, predicted: Business, actual: Games
47529, predicted: Computers, actual: Games
47559, predicted: Shopping, actual: Games
47592, predicted: Recreation, actual: Games
47678, predicted: Recreation, actual: Games
47722, predicted: Sports, actual: Games
47725, predicted: Reference, actual: Games
47749, predicted: Computers, actual: Games
47773, predicted: Kids, actual: Games
47780, predicted: Home, actual: Games
47784, predicted: Arts, actual: Games
47786, predicted: Reference, actual: Games
47810, predicted: Computers, actual: Games
47818, predicted: Arts, actual: Games
47825, predicted: Science, actual: Games
47861, predicted: Home, actual: Games
47885, predicted: Business, actual: Games
47890, predicted: Recreation, actual: Games
47893, predicted: Recreation, actual: Health
47914, predicted: Kids, actual: Health
47916, predicted: Arts, actual: Health
47963, predicted: Arts, actual: Health
48029, predicted: Science, actual: Health
48037, predicted: Business, actual: Health
48050, predicted: Reference, actual: Health
48081, predicted: Home, actual: Health
48108, predicted: Arts, actual: Health
48128, predicted: Computers, actual: Health
48199, predicted: Science, actual: Health
48246, predicted: Reference, actual: Health
48248, predicted: Business, actual: Health
47311, predicted: Science, actual: Health
49552, predicted: Kids, actual: Health
49564, predicted: Recreation, actual: Health
49568, predicted: Computers, actual: Health
49600, predicted: Kids, actual: Health
49697, predicted: Science, actual: Health
49701, predicted: Business, actual: Health
49714, predicted: Science, actual: Health
52669, predicted: Business, actual: Health
52683, predicted: Recreation, actual: Health
52707, predicted: Business, actual: Health
52720, predicted: Computers, actual: Health
52749, predicted: Arts, actual: Health
52780, predicted: Reference, actual: Health
52789, predicted: Kids, actual: Health
52830, predicted: Recreation, actual: Health
52837, predicted: Business, actual: Health
58235, predicted: Business, actual: Health
45211, predicted: Arts, actual: Health
45276, predicted: Kids, actual: Health
45409, predicted: News, actual: Health
45627, predicted: Health, actual: Society
45949, predicted: Shopping, actual: Health
45951, predicted: Health, actual: Science
46221, predicted: Science, actual: Health
46567, predicted: Reference, actual: Health
48168, predicted: Reference, actual: Health
48323, predicted: Health, actual: Sports
48330, predicted: Business, actual: Health
48366, predicted: Business, actual: Health
48368, predicted: Business, actual: Health
48440, predicted: Computers, actual: Health
48522, predicted: Business, actual: Health
48536, predicted: Business, actual: Health
48585, predicted: Business, actual: Health
48589, predicted: Arts, actual: Health
48597, predicted: Sports, actual: Health
48717, predicted: Computers, actual: Health
48753, predicted: Kids, actual: Health
48772, predicted: Health, actual: Society
48789, predicted: Kids, actual: Health
48851, predicted: Computers, actual: Health
48872, predicted: Arts, actual: Health
48877, predicted: Science, actual: Health
48915, predicted: Reference, actual: Health
48960, predicted: Reference, actual: Health
49006, predicted: News, actual: Health
49024, predicted: Business, actual: Health
49043, predicted: Science, actual: Health
49075, predicted: News, actual: Health
49151, predicted: News, actual: Health
49346, predicted: Sports, actual: Health
49358, predicted: Science, actual: Health
49368, predicted: Reference, actual: Health
49390, predicted: Regional, actual: Health
49408, predicted: Reference, actual: Health
49422, predicted: Home, actual: Health
49435, predicted: Kids, actual: Health
49545, predicted: News, actual: Health
51555, predicted: Recreation, actual: Health
51614, predicted: Home, actual: Health
51691, predicted: Business, actual: Health
51694, predicted: News, actual: Health
51828, predicted: Business, actual: Health
51923, predicted: Business, actual: Health
51947, predicted: Home, actual: Health
52125, predicted: News, actual: Health
52147, predicted: Business, actual: Health
52169, predicted: Computers, actual: Health
52280, predicted: Arts, actual: Health
52414, predicted: Home, actual: Health
52514, predicted: Business, actual: Health
52593, predicted: Computers, actual: Health
52650, predicted: Science, actual: Health
58230, predicted: Reference, actual: Health
4053, predicted: Society, actual: Health
37301, predicted: Games, actual: Health
37517, predicted: Recreation, actual: Health
37919, predicted: Business, actual: Health
37932, predicted: Recreation, actual: Health
38304, predicted: Society, actual: Health
38405, predicted: Recreation, actual: Health
38436, predicted: Business, actual: Health
38447, predicted: Home, actual: Health
38674, predicted: News, actual: Health
38803, predicted: Recreation, actual: Health
38868, predicted: Recreation, actual: Health
39085, predicted: Recreation, actual: Health
39656, predicted: News, actual: Health
39729, predicted: Business, actual: Health
39869, predicted: Kids, actual: Health
40260, predicted: Business, actual: Health
40429, predicted: Science, actual: Health
40732, predicted: Kids, actual: Health
40784, predicted: Society, actual: Health
41219, predicted: Business, actual: Health
41250, predicted: Business, actual: Health
41642, predicted: Recreation, actual: Health
42022, predicted: Reference, actual: Health
42036, predicted: Arts, actual: Health
42195, predicted: Kids, actual: Health
42657, predicted: Kids, actual: Health
42811, predicted: Business, actual: Health
43412, predicted: Science, actual: Health
44033, predicted: Business, actual: Health
44037, predicted: Science, actual: Health
44136, predicted: Sports, actual: Health
44144, predicted: Arts, actual: Health
44145, predicted: Computers, actual: Health
44171, predicted: Science, actual: Health
44244, predicted: Arts, actual: Health
44273, predicted: Business, actual: Health
44297, predicted: News, actual: Health
44316, predicted: Recreation, actual: Home
44318, predicted: Home, actual: Science
44327, predicted: Home, actual: Recreation
44331, predicted: Home, actual: Shopping
44340, predicted: Home, actual: Recreation
44378, predicted: Business, actual: Home
44401, predicted: Recreation, actual: Home
44407, predicted: Arts, actual: Home
44413, predicted: Arts, actual: Home
44434, predicted: Adult, actual: Home
44454, predicted: Kids, actual: Home
44455, predicted: Business, actual: Home
44457, predicted: Recreation, actual: Home
44463, predicted: News, actual: Home
44487, predicted: Business, actual: Home
44496, predicted: Health, actual: Home
44499, predicted: Business, actual: Home
44539, predicted: Science, actual: Home
44553, predicted: Games, actual: Home
44556, predicted: News, actual: Home
44561, predicted: Arts, actual: Home
44583, predicted: Adult, actual: Home
44591, predicted: Business, actual: Home
44598, predicted: Health, actual: Home
44639, predicted: Home, actual: Kids
44681, predicted: News, actual: Home
44725, predicted: Arts, actual: Home
44784, predicted: Science, actual: Home
44785, predicted: Business, actual: Home
44789, predicted: Home, actual: Science
44807, predicted: Reference, actual: Home
44835, predicted: Recreation, actual: Home
44838, predicted: Recreation, actual: Home
44875, predicted: Reference, actual: Home
44934, predicted: Games, actual: Home
44990, predicted: Science, actual: Home
45148, predicted: Reference, actual: Home
45181, predicted: Society, actual: Home
45219, predicted: Games, actual: Home
45222, predicted: Recreation, actual: Home
45351, predicted: Arts, actual: Home
45362, predicted: Health, actual: Home
45389, predicted: Science, actual: Home
45403, predicted: Recreation, actual: Home
45413, predicted: Business, actual: Home
45497, predicted: News, actual: Home
45528, predicted: Arts, actual: Home
45559, predicted: Recreation, actual: Home
45595, predicted: Business, actual: Home
45605, predicted: Recreation, actual: Home
45615, predicted: Business, actual: Home
45647, predicted: Business, actual: Home
45668, predicted: Recreation, actual: Home
45680, predicted: Reference, actual: Home
45704, predicted: Science, actual: Home
45758, predicted: Arts, actual: Home
45830, predicted: Business, actual: Home
45835, predicted: Business, actual: Home
45836, predicted: Business, actual: Home
45884, predicted: Business, actual: Home
45896, predicted: Health, actual: Home
45899, predicted: Reference, actual: Home
45902, predicted: Kids, actual: Home
45977, predicted: Recreation, actual: Home
45987, predicted: Business, actual: Home
45998, predicted: Health, actual: Home
46007, predicted: Science, actual: Home
46032, predicted: Arts, actual: Home
46057, predicted: News, actual: Home
46071, predicted: Reference, actual: Home
46073, predicted: Health, actual: Home
46077, predicted: Games, actual: Home
46100, predicted: Arts, actual: Home
46101, predicted: Society, actual: Kids
46127, predicted: Computers, actual: Kids
46171, predicted: Business, actual: Kids
46191, predicted: Adult, actual: Kids
46203, predicted: Recreation, actual: Kids
46217, predicted: Recreation, actual: Kids
46220, predicted: Games, actual: Kids
46264, predicted: Business, actual: Kids
46283, predicted: Games, actual: Kids
46300, predicted: Games, actual: Kids
46319, predicted: Kids, actual: Reference
46327, predicted: Science, actual: Kids
46352, predicted: Reference, actual: Kids
46358, predicted: Reference, actual: Kids
46361, predicted: Recreation, actual: Kids
46376, predicted: Arts, actual: Kids
46407, predicted: Reference, actual: Kids
46419, predicted: Arts, actual: Kids
46423, predicted: Recreation, actual: Kids
46439, predicted: Health, actual: Kids
46451, predicted: Society, actual: Kids
46462, predicted: Health, actual: Kids
46463, predicted: Health, actual: Kids
46500, predicted: Society, actual: Kids
46507, predicted: Health, actual: Kids
46529, predicted: Business, actual: Kids
46544, predicted: Arts, actual: Kids
46549, predicted: Kids, actual: Recreation
46587, predicted: Kids, actual: Society
46640, predicted: Computers, actual: Kids
46684, predicted: Kids, actual: Recreation
46691, predicted: Society, actual: Kids
46715, predicted: Arts, actual: Kids
46725, predicted: Science, actual: Kids
46764, predicted: Arts, actual: Kids
46765, predicted: Games, actual: Kids
46781, predicted: News, actual: Kids
46815, predicted: Kids, actual: Science
46820, predicted: Arts, actual: Kids
46839, predicted: Kids, actual: Science
46847, predicted: Science, actual: Kids
46849, predicted: Recreation, actual: Kids
46877, predicted: Games, actual: Kids
46894, predicted: Science, actual: Kids
46898, predicted: Arts, actual: Kids
46911, predicted: Kids, actual: Science
46918, predicted: Science, actual: Kids
46924, predicted: Games, actual: Kids
46934, predicted: Health, actual: Kids
46964, predicted: Kids, actual: Science
46979, predicted: Kids, actual: Recreation
46988, predicted: Sports, actual: Kids
47035, predicted: Reference, actual: Kids
47042, predicted: Kids, actual: Recreation
47047, predicted: Recreation, actual: Sports
47055, predicted: Reference, actual: Kids
47077, predicted: Recreation, actual: Kids
47092, predicted: Reference, actual: Kids
47093, predicted: Kids, actual: Sports
47100, predicted: Recreation, actual: Kids
47129, predicted: Arts, actual: Kids
47160, predicted: Sports, actual: Kids
47213, predicted: Kids, actual: Sports
47223, predicted: Kids, actual: Sports
47263, predicted: Kids, actual: Recreation
47297, predicted: Recreation, actual: Kids
47318, predicted: News, actual: Kids
47319, predicted: Kids, actual: Recreation
47361, predicted: Games, actual: Kids
47367, predicted: Recreation, actual: Kids
47375, predicted: Health, actual: Kids
47385, predicted: Reference, actual: Kids
47392, predicted: Society, actual: Kids
47397, predicted: Kids, actual: Society
47407, predicted: Reference, actual: Kids
47435, predicted: Health, actual: Kids
47441, predicted: Home, actual: Kids
47446, predicted: Computers, actual: Kids
47451, predicted: Recreation, actual: Kids
47472, predicted: Health, actual: Kids
47474, predicted: Recreation, actual: Kids
47476, predicted: Games, actual: Kids
47490, predicted: Shopping, actual: Kids
47502, predicted: Arts, actual: Kids
47506, predicted: Arts, actual: Kids
47507, predicted: Health, actual: Kids
47517, predicted: Business, actual: Kids
47521, predicted: Health, actual: Kids
47523, predicted: Reference, actual: Kids
47529, predicted: Recreation, actual: Kids
47530, predicted: Adult, actual: Kids
47559, predicted: Society, actual: News
47575, predicted: Science, actual: News
47618, predicted: Health, actual: News
47636, predicted: Computers, actual: News
47664, predicted: Arts, actual: News
47722, predicted: Adult, actual: News
47725, predicted: Games, actual: News
47731, predicted: Business, actual: News
47747, predicted: Society, actual: News
47749, predicted: Regional, actual: Reference
47762, predicted: Shopping, actual: Regional
47770, predicted: Science, actual: Society
47773, predicted: Recreation, actual: Arts
47780, predicted: Science, actual: Arts
47784, predicted: Business, actual: Arts
47786, predicted: Games, actual: Arts
47802, predicted: Society, actual: Arts
47810, predicted: Reference, actual: Arts
47825, predicted: Recreation, actual: Arts
47860, predicted: Arts, actual: Shopping
47861, predicted: Health, actual: Business
47885, predicted: Science, actual: Business
47890, predicted: Computers, actual: Business
47891, predicted: Health, actual: Business
47906, predicted: Health, actual: Kids
47914, predicted: Recreation, actual: Home
47916, predicted: Science, actual: News
47963, predicted: Arts, actual: News
47965, predicted: Recreation, actual: News
47984, predicted: Recreation, actual: News
48029, predicted: Health, actual: News
48037, predicted: Computers, actual: News
48050, predicted: Health, actual: Business
48081, predicted: Business, actual: Society
48111, predicted: Health, actual: Computers
48120, predicted: Health, actual: Computers
48194, predicted: Arts, actual: Computers
48199, predicted: Recreation, actual: Games
48246, predicted: Reference, actual: Games
49773, predicted: Kids, actual: Health
47293, predicted: Business, actual: Health
47549, predicted: News, actual: Home
49559, predicted: Kids, actual: Home
49564, predicted: Computers, actual: Home
49568, predicted: Business, actual: Home
49574, predicted: Kids, actual: Recreation
49587, predicted: Kids, actual: Sports
49619, predicted: Games, actual: News
49667, predicted: Reference, actual: News
52720, predicted: Regional, actual: News
52729, predicted: Business, actual: News
52733, predicted: Regional, actual: News
52830, predicted: Arts, actual: News
52837, predicted: Recreation, actual: News
52846, predicted: Science, actual: News
52858, predicted: Business, actual: News
58235, predicted: Games, actual: News
45211, predicted: Games, actual: News
45409, predicted: Arts, actual: News
45832, predicted: Computers, actual: News
45949, predicted: Science, actual: News
45951, predicted: Society, actual: News
46041, predicted: News, actual: Society
46320, predicted: Science, actual: News
46425, predicted: Business, actual: News
46567, predicted: Games, actual: News
46887, predicted: Kids, actual: News
46930, predicted: Health, actual: News
48141, predicted: Arts, actual: News
48168, predicted: Recreation, actual: News
48208, predicted: Science, actual: News
48223, predicted: Business, actual: News
48234, predicted: Society, actual: News
48252, predicted: Recreation, actual: News
48267, predicted: Recreation, actual: News
48282, predicted: Recreation, actual: News
48323, predicted: Health, actual: News
48330, predicted: Business, actual: News
48366, predicted: Business, actual: News
48368, predicted: Regional, actual: News
48432, predicted: Business, actual: News
48445, predicted: Recreation, actual: News
48473, predicted: Kids, actual: News
48522, predicted: Health, actual: Recreation
48532, predicted: Kids, actual: Recreation
48536, predicted: Computers, actual: Recreation
48566, predicted: Health, actual: Recreation
48591, predicted: Arts, actual: Recreation
48597, predicted: Health, actual: Recreation
48613, predicted: Arts, actual: Recreation
48657, predicted: Health, actual: Recreation
48664, predicted: Health, actual: Recreation
48872, predicted: Reference, actual: Recreation
48960, predicted: Computers, actual: Recreation
49037, predicted: Arts, actual: Recreation
49043, predicted: Health, actual: Recreation
49091, predicted: Sports, actual: Recreation
49128, predicted: Business, actual: Recreation
49151, predicted: Kids, actual: Recreation
49213, predicted: Shopping, actual: Recreation
49230, predicted: Arts, actual: Recreation
49253, predicted: News, actual: Recreation
49260, predicted: Business, actual: Recreation
49271, predicted: Kids, actual: Recreation
49358, predicted: Shopping, actual: Recreation
49362, predicted: Recreation, actual: Shopping
49368, predicted: Computers, actual: Recreation
49408, predicted: Science, actual: Recreation
49490, predicted: Arts, actual: Recreation
49515, predicted: News, actual: Recreation
49545, predicted: Games, actual: Recreation
51614, predicted: Games, actual: Recreation
51691, predicted: Arts, actual: Recreation
51828, predicted: Science, actual: Recreation
51829, predicted: Kids, actual: Recreation
51923, predicted: Computers, actual: Recreation
51947, predicted: Health, actual: Recreation
51959, predicted: Arts, actual: Recreation
52069, predicted: Arts, actual: Recreation
52125, predicted: Science, actual: Recreation
52147, predicted: Health, actual: Recreation
52169, predicted: Games, actual: Recreation
52250, predicted: Games, actual: Recreation
52337, predicted: Computers, actual: Recreation
52374, predicted: Computers, actual: Recreation
52414, predicted: Adult, actual: Recreation
52427, predicted: Games, actual: Recreation
52514, predicted: Science, actual: Recreation
52534, predicted: Science, actual: Recreation
52564, predicted: Reference, actual: Recreation
52580, predicted: Sports, actual: Recreation
37301, predicted: Health, actual: Recreation
37517, predicted: Computers, actual: Recreation
38254, predicted: Health, actual: Recreation
38330, predicted: Science, actual: Recreation
38436, predicted: Arts, actual: Recreation
38466, predicted: Computers, actual: Recreation
38496, predicted: Arts, actual: Recreation
38674, predicted: Shopping, actual: Recreation
38803, predicted: Science, actual: Recreation
38868, predicted: Adult, actual: Recreation
39085, predicted: Science, actual: Recreation
39604, predicted: Sports, actual: Recreation
39656, predicted: Arts, actual: Recreation
39869, predicted: Health, actual: Recreation
40429, predicted: Arts, actual: Recreation
40472, predicted: Health, actual: Recreation
40625, predicted: Science, actual: Recreation
40765, predicted: Business, actual: Recreation
41486, predicted: Health, actual: Recreation
41643, predicted: Computers, actual: Recreation
42022, predicted: Business, actual: Reference
42036, predicted: Recreation, actual: Reference
42195, predicted: Recreation, actual: Reference
42553, predicted: Computers, actual: Reference
42583, predicted: Business, actual: Reference
42760, predicted: Arts, actual: Reference
42811, predicted: Home, actual: Reference
42869, predicted: Arts, actual: Reference
42914, predicted: Computers, actual: Reference
42998, predicted: Science, actual: Reference
43400, predicted: Arts, actual: Reference
43412, predicted: Recreation, actual: Reference
43692, predicted: Regional, actual: Reference
43729, predicted: Computers, actual: Reference
43780, predicted: Computers, actual: Reference
43901, predicted: Science, actual: Reference
43909, predicted: Games, actual: Reference
43935, predicted: Business, actual: Reference
44033, predicted: Health, actual: Reference
44037, predicted: Business, actual: Reference
44105, predicted: Recreation, actual: Reference
44106, predicted: Recreation, actual: Reference
44138, predicted: Kids, actual: Reference
44144, predicted: Computers, actual: Reference
44145, predicted: News, actual: Reference
44161, predicted: Arts, actual: Reference
44171, predicted: Recreation, actual: Reference
44173, predicted: Reference, actual: Science
44175, predicted: Reference, actual: Society
44184, predicted: Recreation, actual: Reference
44190, predicted: Recreation, actual: Reference
44209, predicted: Games, actual: Reference
44250, predicted: Health, actual: Reference
44273, predicted: Health, actual: Reference
44290, predicted: Health, actual: Reference
44297, predicted: Society, actual: Reference
44302, predicted: Science, actual: Reference
44315, predicted: Recreation, actual: Reference
44316, predicted: Kids, actual: Reference
44318, predicted: Business, actual: Regional
44327, predicted: Reference, actual: Regional
44331, predicted: Business, actual: Regional
44339, predicted: Games, actual: Regional
44340, predicted: Recreation, actual: Regional
44376, predicted: Regional, actual: Science
44378, predicted: Computers, actual: Regional
44399, predicted: Reference, actual: Regional
44401, predicted: Health, actual: Regional
44407, predicted: Science, actual: Regional
44413, predicted: Society, actual: Science
44434, predicted: Home, actual: Science
44441, predicted: Business, actual: Science
44454, predicted: Computers, actual: Science
44455, predicted: Health, actual: Science
44457, predicted: Recreation, actual: Science
44463, predicted: Science, actual: Society
44539, predicted: Business, actual: Shopping
44556, predicted: Business, actual: Shopping
44558, predicted: Society, actual: Shopping
44561, predicted: Computers, actual: Shopping
44784, predicted: Health, actual: Society
44785, predicted: Kids, actual: Society
44789, predicted: Health, actual: Society
44807, predicted: Adult, actual: Society
44835, predicted: Health, actual: Society
44934, predicted: Computers, actual: Society
44990, predicted: Health, actual: Society
45081, predicted: Regional, actual: Society
45148, predicted: Arts, actual: Sports
45250, predicted: News, actual: Sports
45351, predicted: Games, actual: Sports
45389, predicted: Shopping, actual: Sports
45403, predicted: Games, actual: Sports
45528, predicted: Society, actual: Sports
45548, predicted: Arts, actual: Sports
45605, predicted: Games, actual: Sports
45615, predicted: Business, actual: Sports
45647, predicted: Recreation, actual: Sports
45680, predicted: Shopping, actual: Sports
45835, predicted: News, actual: Sports
45836, predicted: Games, actual: Computers
45884, predicted: Business, actual: Home
45892, predicted: Games, actual: Kids
45896, predicted: Reference, actual: Society
45899, predicted: Computers, actual: Reference
45902, predicted: Kids, actual: Science
45977, predicted: Home, actual: Adult
45987, predicted: Science, actual: Adult
46071, predicted: Arts, actual: Adult
46073, predicted: Adult, actual: Health
46100, predicted: Computers, actual: Adult
46127, predicted: Recreation, actual: Adult
46172, predicted: Kids, actual: Arts
46191, predicted: Sports, actual: Arts
46203, predicted: Health, actual: Arts
46217, predicted: Kids, actual: Arts
46283, predicted: Shopping, actual: Arts
46300, predicted: Business, actual: Arts
46313, predicted: Home, actual: Arts
46327, predicted: Games, actual: Arts
46352, predicted: Recreation, actual: Arts
46361, predicted: Society, actual: Arts
46376, predicted: Computers, actual: Arts
46419, predicted: Arts, actual: Kids
46423, predicted: Recreation, actual: Arts
46439, predicted: Home, actual: Arts
46451, predicted: Sports, actual: Arts
46462, predicted: Computers, actual: Arts
46463, predicted: Health, actual: Arts
46500, predicted: Computers, actual: Arts
46506, predicted: Business, actual: Arts
46507, predicted: Arts, actual: Kids
46529, predicted: Arts, actual: Kids
46544, predicted: Computers, actual: Arts
46549, predicted: Science, actual: Arts
46566, predicted: Home, actual: Business
46590, predicted: Society, actual: Business
46620, predicted: Health, actual: Business
46640, predicted: Home, actual: Business
46684, predicted: Computers, actual: Business
46715, predicted: Recreation, actual: Business
46745, predicted: Arts, actual: Business
46764, predicted: Arts, actual: Business
46765, predicted: Sports, actual: Business
46774, predicted: Computers, actual: Business
46778, predicted: Society, actual: Business
46790, predicted: Health, actual: Business
46796, predicted: Recreation, actual: Business
46820, predicted: Society, actual: Computers
46839, predicted: Recreation, actual: Computers
46847, predicted: Sports, actual: Computers
46849, predicted: Adult, actual: Computers
46918, predicted: Science, actual: Computers
46924, predicted: Society, actual: Computers
46934, predicted: Recreation, actual: Computers
46962, predicted: Business, actual: Computers
46988, predicted: Shopping, actual: Computers
47042, predicted: Arts, actual: Games
47077, predicted: Home, actual: Health
47092, predicted: Science, actual: Health
47093, predicted: Arts, actual: News
47100, predicted: Recreation, actual: News
47129, predicted: Science, actual: Reference
47160, predicted: News, actual: Reference
47213, predicted: Business, actual: Science
47223, predicted: Computers, actual: Science
47248, predicted: Arts, actual: Science
47263, predicted: Recreation, actual: Adult
47318, predicted: Games, actual: Arts
47319, predicted: Adult, actual: Business
47521, predicted: Arts, actual: News
47678, predicted: Arts, actual: Regional
47725, predicted: Arts, actual: Games
47731, predicted: Arts, actual: Regional
47747, predicted: Business, actual: Regional
47762, predicted: Business, actual: Regional
47770, predicted: Business, actual: Shopping
47780, predicted: Business, actual: Regional
47810, predicted: Business, actual: News
47885, predicted: Computers, actual: Regional
47914, predicted: Games, actual: Regional
47916, predicted: Games, actual: Kids
48111, predicted: Business, actual: Health
49568, predicted: Home, actual: Science
49619, predicted: Kids, actual: Sports
49697, predicted: Computers, actual: Kids
52669, predicted: Kids, actual: Sports
52707, predicted: Kids, actual: Science
52720, predicted: Computers, actual: Kids
52780, predicted: Kids, actual: Science
52830, predicted: Computers, actual: Kids
52858, predicted: Kids, actual: Science
45211, predicted: News, actual: Regional
45627, predicted: News, actual: Regional
45949, predicted: News, actual: Regional
48366, predicted: Reference, actual: Regional
48432, predicted: Reference, actual: Shopping
48566, predicted: Reference, actual: Society
48731, predicted: News, actual: Society
48753, predicted: Business, actual: Science
48871, predicted: Regional, actual: Shopping
49022, predicted: Regional, actual: Society
49037, predicted: Computers, actual: Society
49101, predicted: Arts, actual: Society
49229, predicted: Regional, actual: Sports
42195, predicted: Home, actual: Adult
42553, predicted: News, actual: Arts
42998, predicted: Computers, actual: Arts
43122, predicted: Health, actual: Arts
43170, predicted: Recreation, actual: Arts
43354, predicted: Arts, actual: Recreation
43400, predicted: Sports, actual: Arts
43412, predicted: Games, actual: Arts
43533, predicted: Kids, actual: Arts
43681, predicted: Health, actual: Arts
43692, predicted: Computers, actual: Arts
43729, predicted: News, actual: Arts
43935, predicted: Science, actual: Business
44033, predicted: Adult, actual: Business
44085, predicted: Science, actual: Business
44105, predicted: Health, actual: Business
44131, predicted: Sports, actual: Recreation
44136, predicted: Computers, actual: Sports
44144, predicted: Sports, actual: Society
44145, predicted: Society, actual: Sports
44146, predicted: Games, actual: Computers
44161, predicted: Business, actual: Society
44175, predicted: Games, actual: Arts
44184, predicted: Adult, actual: Arts
44190, predicted: Recreation, actual: Arts
44203, predicted: Sports, actual: Arts
44209, predicted: Home, actual: Arts
44244, predicted: Computers, actual: Arts
44273, predicted: Business, actual: Society
44297, predicted: Computers, actual: Business
44315, predicted: Computers, actual: Business
44318, predicted: Regional, actual: Business
44331, predicted: Society, actual: Business
44340, predicted: Business, actual: Regional
44378, predicted: Shopping, actual: Business
44399, predicted: Society, actual: Business
44401, predicted: Regional, actual: Business
44434, predicted: Recreation, actual: Business
44441, predicted: Health, actual: Business
44455, predicted: Arts, actual: Business
44457, predicted: Shopping, actual: Business
44496, predicted: Business, actual: Regional
44506, predicted: Computers, actual: Business
44539, predicted: Shopping, actual: Business
44553, predicted: Sports, actual: Business
44556, predicted: Computers, actual: Business
44558, predicted: Health, actual: Business
44561, predicted: Shopping, actual: Business
44632, predicted: Business, actual: News
44784, predicted: News, actual: Business
44785, predicted: Recreation, actual: Business
44835, predicted: Reference, actual: Business
44838, predicted: Health, actual: Business
44875, predicted: Arts, actual: Business
44990, predicted: Society, actual: Business
45081, predicted: Business, actual: Home
45148, predicted: Home, actual: Business
45219, predicted: Shopping, actual: Business
45222, predicted: Computers, actual: Business
45237, predicted: Arts, actual: Business
45362, predicted: Computers, actual: Society
45389, predicted: Sports, actual: Business
45403, predicted: Society, actual: Business
45413, predicted: News, actual: Business
45497, predicted: Arts, actual: Business
45548, predicted: Health, actual: Business
45559, predicted: Recreation, actual: Business
45605, predicted: Reference, actual: Business
45680, predicted: News, actual: Business
45758, predicted: Computers, actual: Business
45830, predicted: Shopping, actual: Business
45835, predicted: Society, actual: Business
45836, predicted: Shopping, actual: Business
45884, predicted: Shopping, actual: Business
45892, predicted: Computers, actual: Business
45902, predicted: Shopping, actual: Business
45926, predicted: Games, actual: Business
45977, predicted: Computers, actual: Business
45987, predicted: Computers, actual: Business
45998, predicted: Shopping, actual: Business
46007, predicted: Adult, actual: Business
46032, predicted: Society, actual: Business
46071, predicted: Sports, actual: Business
46073, predicted: Shopping, actual: Business
46100, predicted: Computers, actual: Business
46101, predicted: Computers, actual: Business
46127, predicted: Games, actual: Computers
46172, predicted: Business, actual: Computers
46191, predicted: Kids, actual: Computers
46203, predicted: Shopping, actual: Computers
46300, predicted: Arts, actual: Computers
46327, predicted: Science, actual: Computers
46352, predicted: Kids, actual: Computers
46376, predicted: Science, actual: Computers
46423, predicted: Shopping, actual: Computers
46439, predicted: Business, actual: Computers
46451, predicted: Shopping, actual: Computers
46462, predicted: Shopping, actual: Computers
46463, predicted: Business, actual: Computers
46506, predicted: Business, actual: Computers
46529, predicted: Games, actual: Computers
46549, predicted: Games, actual: Computers
46640, predicted: Society, actual: Computers
46691, predicted: Business, actual: Computers
46754, predicted: Games, actual: Computers
46764, predicted: Home, actual: Computers
46774, predicted: Society, actual: Computers
46778, predicted: Science, actual: Computers
46781, predicted: Arts, actual: Computers
46796, predicted: Shopping, actual: Computers
46815, predicted: Arts, actual: Computers
46820, predicted: Arts, actual: Computers
46839, predicted: Recreation, actual: Computers
46847, predicted: Arts, actual: Computers
46849, predicted: Shopping, actual: Computers
46877, predicted: Arts, actual: Computers
46894, predicted: Society, actual: Computers
46898, predicted: Science, actual: Computers
46911, predicted: Business, actual: Computers
46918, predicted: Arts, actual: Computers
46934, predicted: Society, actual: Computers
46962, predicted: Society, actual: Computers
46964, predicted: Business, actual: Computers
46988, predicted: Computers, actual: Science
47042, predicted: Adult, actual: Computers
47055, predicted: Society, actual: Computers
47092, predicted: Business, actual: Computers
47093, predicted: Arts, actual: Computers
47129, predicted: Computers, actual: Reference
47213, predicted: Shopping, actual: Computers
47263, predicted: Shopping, actual: Computers
47318, predicted: Arts, actual: Computers
47361, predicted: Society, actual: Computers
47367, predicted: Society, actual: Computers
47375, predicted: Reference, actual: Computers
47385, predicted: Business, actual: Computers
47397, predicted: Business, actual: Computers
47441, predicted: Home, actual: Computers
47451, predicted: Shopping, actual: Computers
