ref id,Predicted,Actual
34079,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
57973,['Reference', 'Society', 'Science', 'Health'],['Reference']
57978,['Reference', 'Society', 'Kids', 'Science'],['Reference']
23980,['Science', 'Recreation', 'Business', 'Reference'],['Recreation']
23981,['Recreation', 'Home', 'Adult', 'Computers'],['Recreation']
57987,['Reference', 'Kids', 'Arts', 'Computers'],['Reference']
23989,['Recreation', 'Arts', 'Science', 'Reference'],['Recreation']
57998,['Reference', 'Arts', 'Society', 'Kids'],['Reference']
58000,['Society', 'Arts', 'Sports', 'Kids'],['Reference']
58011,['Reference', 'Society', 'Home', 'Arts'],['Reference']
58021,['Arts', 'Kids', 'Computers', 'Home'],['Reference']
24022,['Recreation', 'Business', 'Home', 'Kids'],['Recreation']
58027,['Society', 'Reference', 'Recreation', 'Home'],['Reference']
24025,['Recreation', 'Business', 'Home', 'Science'],['Recreation']
58029,['Adult', 'Business', 'Games', 'Shopping'],['Reference']
24035,['Recreation', 'Science', 'Kids', 'Society'],['Recreation']
58051,['Reference', 'Science', 'Society', 'Sports'],['Reference']
58054,['Society', 'Kids', 'Recreation', 'Games'],['Reference']
24058,['Recreation', 'Science', 'News', 'Reference'],['Recreation']
24064,['Recreation', 'Home', 'Games', 'News'],['Recreation']
58156,['Science', 'Reference', 'Computers', 'Society'],['Science']
58180,['Arts', 'Science', 'Kids', 'Computers'],['Science']
24100,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
24103,['Recreation', 'Business', 'Science', 'Sports'],['Recreation']
58190,['Arts', 'Science', 'Kids', 'Computers'],['Science']
24107,['Recreation', 'Kids', 'Reference', 'Home'],['Recreation']
58193,['Health', 'Science', 'Society', 'Kids'],['Science']
58195,['Science', 'Kids', 'Society', 'Computers'],['Science']
24120,['Society', 'Health', 'Recreation', 'Science'],['Recreation']
58214,['Sports', 'Computers', 'Recreation', 'Shopping'],['Science']
24142,['Home', 'Kids', 'Recreation', 'Health'],['Recreation']
58227,['Computers', 'Science', 'Society', 'Business'],['Science']
24144,['Home', 'Games', 'Recreation', 'Kids'],['Recreation']
58231,['Recreation', 'Society', 'Computers', 'Reference'],['Science']
58233,['Science', 'Shopping', 'Business', 'Recreation'],['Science']
24156,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
24157,['Recreation', 'Home', 'Kids', 'Health'],['Recreation']
24160,['Recreation', 'Home', 'Health', 'Kids'],['Recreation']
58245,['Society', 'Health', 'Reference', 'Science'],['Science']
58246,['Reference', 'Science', 'Society', 'Kids'],['Science']
58247,['Science', 'Home', 'Shopping', 'Kids'],['Science']
24164,['Recreation', 'Science', 'Home', 'Games'],['Recreation']
24167,['Recreation', 'Home', 'Science', 'Kids'],['Recreation']
58257,['Computers', 'Sports', 'Society', 'Shopping'],['Science']
58260,['Reference', 'Science', 'Computers', 'Society'],['Science']
58261,['Computers', 'Games', 'Recreation', 'Business'],['Science']
24178,['Recreation', 'Science', 'Sports', 'Society'],['Science', 'Recreation']
58283,['Science', 'Business', 'Reference', 'Computers'],['Science']
24217,['Recreation', 'Health', 'Kids', 'Home'],['Recreation']
24225,['Recreation', 'Health', 'Games', 'Science'],['Recreation']
58316,['Computers', 'Business', 'Science', 'Arts'],['Science']
24234,['Recreation', 'Kids', 'Health', 'Games'],['Recreation']
58320,['Science', 'Computers', 'Health', 'Society'],['Science']
58324,['Computers', 'Science', 'Business', 'Society'],['Science']
24251,['Recreation', 'Games', 'Adult', 'Home'],['Recreation']
24252,['Recreation', 'Adult', 'Games', 'Kids'],['Recreation']
58339,['Science', 'Society', 'Reference', 'Computers'],['Science']
58343,['Business', 'Society', 'Science', 'Recreation'],['Science']
58344,['Society', 'Science', 'Reference', 'Recreation'],['Science']
24259,['Recreation', 'Kids', 'Games', 'Adult'],['Recreation']
24260,['Recreation', 'Health', 'Kids', 'Home'],['Recreation']
58347,['Science', 'Reference', 'Health', 'Society'],['Science']
24262,['Recreation', 'Health', 'Kids', 'Home'],['Recreation']
24263,['Health', 'Recreation', 'Kids', 'Home'],['Recreation']
24265,['Computers', 'Kids', 'Recreation', 'Science'],['Recreation']
24269,['Recreation', 'Adult', 'Kids', 'Arts'],['Recreation']
58356,['Society', 'Science', 'Reference', 'Computers'],['Science']
58357,['Computers', 'Science', 'Games', 'Arts'],['Science']
24276,['Recreation', 'Science', 'Home', 'Business'],['Recreation']
58381,['Society', 'Health', 'Recreation', 'Science'],['Science']
24295,['Recreation', 'Home', 'News', 'Kids'],['Recreation']
58382,['Computers', 'Kids', 'Games', 'Sports'],['Science']
24298,['Recreation', 'Science', 'Society', 'Health'],['Recreation']
24300,['Arts', 'Recreation', 'Society', 'Home'],['Recreation']
58388,['Reference', 'Science', 'Computers', 'Society'],['Science']
58389,['Science', 'Society', 'Reference', 'Health'],['Science']
58392,['Reference', 'Society', 'Science', 'Health'],['Science']
58393,['Recreation', 'Adult', 'Games', 'Sports'],['Science']
58396,['Home', 'Society', 'Arts', 'Kids'],['Science']
24312,['Recreation', 'Kids', 'Business', 'Health'],['Recreation']
24314,['Adult', 'Arts', 'Games', 'Recreation'],['Recreation']
24316,['Arts', 'Adult', 'Recreation', 'Shopping'],['Recreation']
58406,['Science', 'News', 'Games', 'Kids'],['Science']
58413,['Computers', 'Business', 'Science', 'Health'],['Science']
24328,['Recreation', 'Shopping', 'Kids', 'Business'],['Recreation']
58416,['Science', 'Business', 'Shopping', 'Computers'],['Science']
24336,['Shopping', 'Recreation', 'Business', 'Science'],['Recreation']
24337,['Recreation', 'News', 'Kids', 'Science'],['Recreation']
58424,['Society', 'Science', 'Computers', 'Reference'],['Science']
58430,['Computers', 'Science', 'Business', 'Reference'],['Science']
58434,['Science', 'Society', 'News', 'Home'],['Science']
58438,['Science', 'Sports', 'Society', 'Shopping'],['Science']
58448,['Shopping', 'Recreation', 'Arts', 'Games'],['Shopping']
24361,['Recreation', 'Reference', 'Science', 'Computers'],['Recreation']
24363,['Science', 'Computers', 'Recreation', 'Business'],['Recreation']
58460,['Shopping', 'Recreation', 'Business', 'Games'],['Shopping']
58461,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
24377,['Recreation', 'Kids', 'Science', 'Computers'],['Recreation']
58465,['Society', 'News', 'Sports', 'Games'],['Shopping']
24379,['Recreation', 'News', 'Arts', 'Kids'],['Recreation']
58467,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
58468,['Shopping', 'Recreation', 'Business', 'Kids'],['Shopping']
58472,['Business', 'Recreation', 'Shopping', 'Reference'],['Shopping']
58476,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
24391,['Science', 'Computers', 'Recreation', 'Games'],['Recreation']
58480,['Shopping', 'Recreation', 'Games', 'Arts'],['Shopping']
58481,['Shopping', 'Business', 'Recreation', 'Games'],['Shopping']
24399,['Science', 'Computers', 'Recreation', 'Shopping'],['Recreation']
58487,['Shopping', 'Recreation', 'Business', 'Games'],['Shopping']
24404,['Computers', 'Recreation', 'Science', 'Games'],['Recreation']
58498,['Society', 'Kids', 'Recreation', 'Reference'],['Shopping']
58504,['Shopping', 'Business', 'Recreation', 'Games'],['Shopping']
24421,['Recreation', 'Computers', 'Science', 'Arts'],['Recreation']
24428,['Computers', 'Games', 'Reference', 'Science'],['Recreation']
58517,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58521,['Arts', 'Shopping', 'Society', 'Kids'],['Shopping']
58526,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
24439,['Recreation', 'Kids', 'Reference', 'Science'],['Recreation']
24447,['Recreation', 'Kids', 'News', 'Science'],['Recreation']
58537,['Arts', 'Computers', 'Kids', 'Society'],['Shopping']
58544,['Recreation', 'Business', 'Shopping', 'Society'],['Shopping']
24456,['Computers', 'Recreation', 'Science', 'Kids'],['Recreation']
58548,['Recreation', 'Shopping', 'Business', 'Sports'],['Shopping']
58554,['Home', 'Business', 'Shopping', 'Recreation'],['Shopping']
58555,['Recreation', 'Shopping', 'Business', 'Home'],['Shopping']
24467,['Recreation', 'Kids', 'News', 'Science'],['Recreation']
24472,['Computers', 'Games', 'Reference', 'Arts'],['Recreation']
24473,['Recreation', 'Computers', 'Home', 'Business'],['Recreation']
58562,['Shopping', 'Recreation', 'Business', 'Home'],['Shopping']
58563,['Recreation', 'Business', 'Sports', 'News'],['Shopping']
24495,['Reference', 'Science', 'Recreation', 'Health'],['Recreation']
24496,['Computers', 'Business', 'Recreation', 'Science'],['Recreation']
24497,['Recreation', 'Business', 'Science', 'Reference'],['Recreation']
58590,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
24504,['Computers', 'Science', 'Recreation', 'Reference'],['Recreation']
58603,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
24513,['Business', 'Recreation', 'Science', 'Health'],['Recreation']
24516,['Science', 'Reference', 'Recreation', 'Health'],['Recreation']
24517,['Science', 'Reference', 'Recreation', 'News'],['Recreation']
58612,['Computers', 'Shopping', 'Business', 'Home'],['Shopping']
24525,['Recreation', 'Science', 'Reference', 'Business'],['Recreation']
24527,['Health', 'Society', 'Science', 'Recreation'],['Recreation']
24528,['Recreation', 'Business', 'Computers', 'Reference'],['Recreation']
24531,['Recreation', 'Kids', 'Health', 'News'],['Recreation']
24539,['Recreation', 'Science', 'Reference', 'Business'],['Recreation']
24541,['Recreation', 'Business', 'Reference', 'News'],['Recreation']
58632,['Society', 'Reference', 'Arts', 'Business'],['Shopping']
24543,['Recreation', 'Reference', 'Kids', 'Arts'],['Recreation']
58637,['Computers', 'Shopping', 'Home', 'Business'],['Shopping']
24548,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
24549,['Business', 'Recreation', 'Science', 'Reference'],['Recreation']
58640,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
24551,['Society', 'Recreation', 'Business', 'Computers'],['Recreation']
24554,['Business', 'Science', 'Recreation', 'Health'],['Recreation']
24557,['Business', 'Science', 'Recreation', 'Reference'],['Recreation']
24558,['Business', 'Recreation', 'Health', 'Computers'],['Recreation']
24569,['Business', 'Science', 'Computers', 'Recreation'],['Recreation']
58665,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
24575,['Recreation', 'Business', 'Science', 'Computers'],['Recreation']
58672,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24584,['Reference', 'Recreation', 'News', 'Science'],['Recreation']
58675,['Shopping', 'Society', 'Sports', 'Science'],['Shopping']
58680,['Shopping', 'Society', 'Science', 'Business'],['Shopping']
24591,['Recreation', 'Reference', 'Science', 'Kids'],['Recreation']
58686,['Shopping', 'Business', 'Computers', 'Home'],['Shopping']
58693,['Shopping', 'Business', 'Kids', 'Society'],['Shopping']
58701,['Shopping', 'Sports', 'Kids', 'Arts'],['Shopping']
58709,['Shopping', 'Arts', 'Sports', 'Recreation'],['Shopping']
58712,['Arts', 'Kids', 'Society', 'News'],['Shopping']
58715,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58716,['Sports', 'Shopping', 'Society', 'Science'],['Shopping']
24629,['Recreation', 'Games', 'News', 'Arts'],['Recreation']
58727,['Shopping', 'Arts', 'Society', 'Sports'],['Shopping']
24642,['Recreation', 'News', 'Games', 'Sports'],['Recreation']
58736,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
58742,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58743,['Shopping', 'Arts', 'Kids', 'Recreation'],['Shopping']
58746,['Shopping', 'Home', 'Business', 'Games'],['Shopping']
58752,['Shopping', 'Adult', 'Business', 'Home'],['Shopping']
24660,['Recreation', 'Shopping', 'Kids', 'Business'],['Recreation']
24661,['Recreation', 'Shopping', 'Kids', 'Games'],['Recreation']
24666,['Recreation', 'Kids', 'Reference', 'Home'],['Recreation']
24667,['Recreation', 'Kids', 'Reference', 'Science'],['Recreation']
58762,['Shopping', 'Games', 'Adult', 'Recreation'],['Shopping']
24671,['Recreation', 'Adult', 'Games', 'Kids'],['Recreation']
24677,['Recreation', 'Kids', 'Science', 'Reference'],['Recreation']
24679,['Recreation', 'Kids', 'Games', 'Home'],['Recreation']
58775,['Shopping', 'Home', 'Kids', 'Business'],['Shopping']
24694,['Recreation', 'Kids', 'Health', 'Society'],['Recreation']
58787,['Shopping', 'Society', 'Business', 'Home'],['Shopping']
58791,['Society', 'Arts', 'Recreation', 'Shopping'],['Shopping']
58800,['Shopping', 'Home', 'Adult', 'Society'],['Shopping']
24713,['Recreation', 'Kids', 'Sports', 'Society'],['Recreation']
24714,['Recreation', 'Kids', 'Home', 'Business'],['Recreation']
24721,['Recreation', 'Kids', 'Home', 'Reference'],['Recreation']
58815,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
58816,['Shopping', 'Home', 'Recreation', 'Business'],['Shopping']
58822,['Home', 'Shopping', 'Business', 'Society'],['Shopping', 'Business']
58842,['Shopping', 'Sports', 'Recreation', 'Kids'],['Shopping']
24749,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
58862,['Science', 'Society', 'Shopping', 'Recreation'],['Shopping']
24786,['Shopping', 'Recreation', 'Adult', 'Business'],['Recreation']
24787,['Recreation', 'Kids', 'Reference', 'Home'],['Recreation']
24790,['Recreation', 'Kids', 'Science', 'Business'],['Recreation']
24792,['Recreation', 'Kids', 'Science', 'Reference'],['Recreation']
58886,['Shopping', 'Business', 'Health', 'Home'],['Shopping']
24795,['Recreation', 'Kids', 'Reference', 'Business'],['Recreation']
24796,['Recreation', 'Business', 'Shopping', 'Home'],['Recreation']
24797,['Recreation', 'Kids', 'Reference', 'Science'],['Recreation']
58891,['Shopping', 'Society', 'Home', 'Recreation'],['Shopping']
58900,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24816,['Recreation', 'Games', 'Home', 'Kids'],['Recreation']
58918,['Shopping', 'Home', 'Recreation', 'Society'],['Shopping']
58923,['Shopping', 'Home', 'Games', 'Recreation'],['Shopping']
24832,['Recreation', 'Kids', 'Home', 'Science'],['Recreation']
24833,['Recreation', 'Games', 'News', 'Kids'],['Recreation']
58941,['Computers', 'Arts', 'Kids', 'Business'],['Shopping']
58943,['Shopping', 'Business', 'Games', 'Home'],['Shopping']
58944,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58948,['Shopping', 'Home', 'Business', 'Science'],['Shopping']
24855,['Recreation', 'Home', 'Kids', 'Reference'],['Recreation']
24859,['Recreation', 'Kids', 'Sports', 'Society'],['Recreation']
58953,['Shopping', 'Business', 'Home', 'Sports'],['Shopping']
24869,['Recreation', 'Games', 'Computers', 'Kids'],['Recreation']
24872,['Recreation', 'Games', 'Computers', 'Kids'],['Recreation']
58970,['Shopping', 'Home', 'Adult', 'Society'],['Shopping']
58977,['Shopping', 'Business', 'Arts', 'Home'],['Shopping']
24882,['Recreation', 'Business', 'Kids', 'Arts'],['Recreation']
24886,['Recreation', 'Arts', 'Kids', 'Games'],['Recreation']
58995,['Shopping', 'Business', 'Arts', 'Adult'],['Shopping']
59004,['Shopping', 'Arts', 'Computers', 'Recreation'],['Shopping']
59007,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
24918,['Recreation', 'Home', 'Kids', 'Business'],['Recreation']
59017,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
24922,['Recreation', 'Games', 'Kids', 'Arts'],['Recreation']
59025,['Shopping', 'Computers', 'Business', 'Home'],['Shopping']
59026,['Shopping', 'Kids', 'Society', 'Arts'],['Shopping']
59028,['Shopping', 'Kids', 'Games', 'Recreation'],['Shopping']
24936,['Recreation', 'Kids', 'Reference', 'Home'],['Recreation']
24940,['Recreation', 'Home', 'Games', 'Business'],['Recreation']
24942,['Recreation', 'Sports', 'Kids', 'Games'],['Recreation']
59039,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
59040,['Shopping', 'Recreation', 'Arts', 'Adult'],['Shopping']
24948,['Recreation', 'Kids', 'Sports', 'Society'],['Recreation']
59048,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
59049,['Shopping', 'Adult', 'Business', 'Sports'],['Shopping']
24953,['Recreation', 'News', 'Reference', 'Arts'],['Recreation']
24957,['Recreation', 'Sports', 'Games', 'Kids'],['Recreation']
24960,['Recreation', 'Shopping', 'Home', 'Computers'],['Shopping', 'Recreation']
59060,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
59064,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24968,['Recreation', 'Computers', 'Home', 'Health'],['Recreation']
24970,['Recreation', 'Home', 'News', 'Arts'],['Recreation']
59069,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
59073,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
24984,['Recreation', 'Science', 'Reference', 'Kids'],['Recreation']
59086,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
59088,['Shopping', 'Adult', 'Games', 'Home'],['Shopping']
59092,['Shopping', 'Business', 'Computers', 'Science'],['Shopping']
59094,['Business', 'Computers', 'Society', 'Home'],['Reference']
59095,['Sports', 'Recreation', 'Reference', 'Society'],['Science']
24996,['Recreation', 'Adult', 'Shopping', 'Home'],['Recreation']
24997,['Recreation', 'Health', 'Home', 'Kids'],['Recreation']
59096,['Recreation', 'Reference', 'Health', 'Computers'],['Computers']
59103,['Shopping', 'Recreation', 'Home', 'Business'],['Shopping']
25004,['Recreation', 'News', 'Games', 'Arts'],['Recreation']
59104,['Society', 'Shopping', 'Kids', 'Home'],['Shopping']
25006,['Recreation', 'Computers', 'Home', 'Games'],['Recreation']
59105,['Shopping', 'Business', 'Home', 'Society'],['Shopping']
59107,['Business', 'Shopping', 'Home', 'Recreation'],['Shopping']
59108,['Shopping', 'Home', 'Business', 'Science'],['Shopping']
25028,['Recreation', 'Games', 'Health', 'Science'],['Recreation']
59135,['Business', 'Society', 'Recreation', 'Health'],['Society']
59152,['Sports', 'Games', 'Kids', 'Recreation'],['Sports']
59153,['Sports', 'Recreation', 'Games', 'Shopping'],['Sports']
59157,['Sports', 'Recreation', 'Society', 'Arts'],['Sports']
25059,['Society', 'Sports', 'Home', 'Arts'],['Recreation']
59162,['Sports', 'Kids', 'Reference', 'Recreation'],['Sports']
59166,['Recreation', 'Sports', 'Kids', 'Society'],['Sports']
59169,['Sports', 'Recreation', 'Society', 'Kids'],['Sports']
25073,['Recreation', 'Games', 'News', 'Arts'],['Recreation']
25076,['Recreation', 'Science', 'Games', 'News'],['Recreation']
59177,['Computers', 'Kids', 'Business', 'Sports'],['Computers']
59185,['Adult', 'Society', 'Games', 'Computers'],['Adult']
25094,['Recreation', 'Reference', 'Science', 'Computers'],['Recreation']
25098,['Recreation', 'Business', 'Society', 'Shopping'],['Recreation']
59198,['Shopping', 'Recreation', 'Society', 'Sports'],['Society', 'Arts']
25101,['Recreation', 'Shopping', 'Business', 'Games'],['Recreation']
25109,['Recreation', 'Reference', 'Games', 'Science'],['Recreation']
59218,['Computers', 'Business', 'Home', 'Society'],['Computers']
25130,['Recreation', 'Games', 'Reference', 'News'],['Recreation']
25132,['Recreation', 'Reference', 'Games', 'Science'],['Recreation']
25137,['Recreation', 'Games', 'Reference', 'Science'],['Recreation']
25140,['Recreation', 'Business', 'Reference', 'Science'],['Recreation']
59254,['Science', 'Health', 'Society', 'Reference'],['Health']
59257,['Home', 'Society', 'Arts', 'Recreation'],['Home']
25161,['Recreation', 'Science', 'Reference', 'Games'],['Recreation']
25163,['Recreation', 'Reference', 'Kids', 'Science'],['Recreation']
59272,['News', 'Society', 'Reference', 'Recreation'],['News']
59273,['Computers', 'Business', 'Society', 'News'],['News']
25172,['Recreation', 'Reference', 'Games', 'News'],['Recreation']
57773,['Recreation', 'Games', 'Computers', 'Home'],['Recreation']
58385,['Computers', 'Business', 'Science', 'Society'],['Science']
25186,['Recreation', 'Arts', 'Games', 'Reference'],['Recreation']
58968,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
25211,['Recreation', 'Kids', 'Business', 'Arts'],['Recreation']
25223,['Recreation', 'Health', 'Kids', 'Business'],['Recreation']
25240,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
25244,['Recreation', 'Games', 'Business', 'Society'],['Recreation']
25249,['Recreation', 'Business', 'Reference', 'Arts'],['Recreation']
25251,['Recreation', 'News', 'Arts', 'Science'],['Recreation']
25252,['Recreation', 'Business', 'Shopping', 'News'],['Recreation']
25255,['Recreation', 'Sports', 'News', 'Games'],['Recreation']
25262,['Recreation', 'Business', 'Computers', 'Home'],['Recreation']
25264,['Recreation', 'Home', 'News', 'Games'],['Recreation']
25265,['Recreation', 'Kids', 'Games', 'Home'],['Recreation']
25270,['Recreation', 'Adult', 'Games', 'Reference'],['Recreation']
25285,['Science', 'Reference', 'Society', 'Computers'],['Reference']
25290,['News', 'Recreation', 'Reference', 'Kids'],['Reference']
25293,['Reference', 'Science', 'Kids', 'Recreation'],['Reference']
25310,['Science', 'Health', 'Reference', 'Society'],['Reference']
25313,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25320,['Reference', 'Recreation', 'Science', 'Arts'],['Reference']
25332,['Recreation', 'News', 'Business', 'Society'],['Reference']
25333,['Reference', 'Recreation', 'Society', 'Kids'],['Reference']
25334,['Reference', 'Science', 'Sports', 'Society'],['Reference']
25350,['Reference', 'Health', 'Kids', 'Science'],['Reference']
25362,['Reference', 'Science', 'Society', 'Recreation'],['Reference']
25366,['Reference', 'Business', 'Computers', 'Science'],['Reference']
25373,['Reference', 'Science', 'News', 'Health'],['Reference']
25386,['Reference', 'Arts', 'Science', 'Kids'],['Reference']
25387,['Reference', 'Recreation', 'Games', 'Science'],['Reference']
25397,['Reference', 'Society', 'Health', 'Recreation'],['Reference']
25409,['Recreation', 'Reference', 'Kids', 'News'],['Reference']
25413,['Reference', 'Health', 'Science', 'News'],['Reference']
25426,['Reference', 'Science', 'Society', 'Kids'],['Reference']
25432,['Reference', 'Recreation', 'Science', 'Kids'],['Reference']
25433,['Reference', 'Science', 'Computers', 'Health'],['Reference']
25442,['Arts', 'Kids', 'Computers', 'Home'],['Reference']
25457,['Science', 'Recreation', 'Business', 'Home'],['Reference']
25458,['Computers', 'Reference', 'Kids', 'Science'],['Reference']
25467,['Reference', 'Health', 'Science', 'Computers'],['Reference']
25472,['Recreation', 'Health', 'Kids', 'Reference'],['Reference']
25478,['Reference', 'Recreation', 'Science', 'Kids'],['Reference']
25482,['Reference', 'Science', 'Health', 'Arts'],['Reference']
25486,['Reference', 'Science', 'Computers', 'Kids'],['Reference']
25505,['Science', 'Recreation', 'Reference', 'Business'],['Reference']
25516,['Games', 'Recreation', 'Reference', 'Arts'],['Reference']
25564,['Business', 'Home', 'Science', 'Recreation'],['Reference']
25576,['Business', 'Shopping', 'Sports', 'Society'],['Reference']
25577,['Reference', 'Business', 'Recreation', 'Kids'],['Reference']
25579,['Business', 'Computers', 'Home', 'Reference'],['Reference']
25583,['Recreation', 'Reference', 'Science', 'Computers'],['Reference']
25597,['Reference', 'Society', 'Business', 'Recreation'],['Reference']
25602,['Shopping', 'Home', 'Games', 'Adult'],['Reference']
25610,['Computers', 'Recreation', 'Reference', 'Games'],['Reference']
25614,['Business', 'Computers', 'Science', 'Reference'],['Reference']
25631,['Computers', 'Business', 'Science', 'Reference'],['Reference']
25635,['Reference', 'Kids', 'Science', 'Health'],['Reference']
25636,['Reference', 'Science', 'Health', 'Kids'],['Reference']
25637,['Reference', 'Science', 'Computers', 'Health'],['Reference']
25639,['Reference', 'Science', 'Health', 'News'],['Reference']
25641,['Reference', 'Computers', 'News', 'Health'],['Reference']
25646,['Reference', 'Health', 'Science', 'Society'],['Reference']
25656,['Reference', 'Health', 'Recreation', 'Society'],['Reference']
25692,['Science', 'Home', 'Reference', 'Health'],['Reference']
25693,['Health', 'Kids', 'Science', 'Home'],['Reference']
25694,['Reference', 'Computers', 'Kids', 'Arts'],['Reference']
25705,['Recreation', 'Games', 'Reference', 'Kids'],['Reference']
25712,['Reference', 'Recreation', 'Science', 'News'],['Reference']
25724,['Reference', 'Recreation', 'News', 'Kids'],['Reference']
25727,['Reference', 'Recreation', 'News', 'Science'],['Reference']
25730,['Reference', 'News', 'Recreation', 'Kids'],['Reference']
25740,['Reference', 'News', 'Recreation', 'Kids'],['Reference']
25748,['Reference', 'News', 'Kids', 'Recreation'],['Reference']
25754,['Reference', 'Kids', 'Society', 'Recreation'],['Reference']
25756,['Recreation', 'Reference', 'Kids', 'Games'],['Reference']
25758,['Reference', 'Science', 'Kids', 'Recreation'],['Reference']
25761,['Reference', 'News', 'Recreation', 'Kids'],['Reference']
25762,['Reference', 'News', 'Recreation', 'Kids'],['Reference']
25770,['Reference', 'News', 'Recreation', 'Kids'],['Reference']
25772,['Reference', 'News', 'Kids', 'Recreation'],['Reference']
25786,['Reference', 'Kids', 'News', 'Recreation'],['Reference']
25787,['Reference', 'News', 'Recreation', 'Kids'],['Reference']
25789,['Recreation', 'Reference', 'News', 'Science'],['Reference']
25795,['Science', 'Reference', 'Health', 'Kids'],['Reference']
25797,['Recreation', 'Reference', 'Games', 'Kids'],['Reference']
25800,['Reference', 'Recreation', 'Games', 'Kids'],['Reference']
25801,['Reference', 'Recreation', 'Games', 'Arts'],['Reference']
25805,['Reference', 'Arts', 'Adult', 'Games'],['Reference']
25811,['Reference', 'Recreation', 'Kids', 'Home'],['Reference']
25815,['Recreation', 'Kids', 'Computers', 'Games'],['Reference']
25821,['Reference', 'Recreation', 'Kids', 'Games'],['Reference']
25822,['Arts', 'Reference', 'Computers', 'Kids'],['Reference']
25826,['Recreation', 'Health', 'Science', 'Kids'],['Reference']
25833,['Reference', 'Shopping', 'Adult', 'Recreation'],['Reference']
25836,['Reference', 'Recreation', 'Kids', 'Science'],['Reference']
25846,['Computers', 'Reference', 'Business', 'Science'],['Reference']
25869,['Computers', 'Reference', 'Games', 'Science'],['Reference']
25872,['Business', 'Computers', 'Arts', 'Kids'],['Reference']
25875,['Reference', 'Science', 'Health', 'News'],['Reference']
25879,['Science', 'Business', 'Computers', 'Health'],['Reference']
25880,['Reference', 'Science', 'Computers', 'Games'],['Reference']
25883,['Reference', 'Computers', 'Science', 'Business'],['Reference']
25888,['Reference', 'Computers', 'Science', 'Kids'],['Reference']
25889,['Business', 'Reference', 'Computers', 'Health'],['Reference']
25892,['Reference', 'Computers', 'Science', 'News'],['Reference']
25895,['Computers', 'Science', 'Business', 'Kids'],['Reference']
25897,['Reference', 'Business', 'Computers', 'Science'],['Reference']
25900,['Business', 'Science', 'Computers', 'Reference'],['Reference']
25911,['Reference', 'Computers', 'Business', 'Science'],['Reference']
25919,['Reference', 'Games', 'Sports', 'Society'],['Reference']
25922,['Computers', 'Science', 'Business', 'Reference'],['Reference']
25923,['Reference', 'Science', 'Computers', 'Health'],['Reference']
25933,['Computers', 'Business', 'Science', 'Reference'],['Reference']
25934,['Computers', 'Science', 'Reference', 'Arts'],['Reference']
25943,['Reference', 'Computers', 'Business', 'Science'],['Reference']
25946,['Computers', 'Business', 'Society', 'Reference'],['Reference']
25953,['Reference', 'Kids', 'News', 'Science'],['Reference']
25966,['Computers', 'Business', 'Science', 'Reference'],['Reference']
25976,['Computers', 'Science', 'Reference', 'Kids'],['Reference']
25977,['Science', 'Computers', 'Recreation', 'Business'],['Reference']
25985,['Reference', 'Business', 'Kids', 'Society'],['Reference', 'Business']
25986,['Reference', 'Kids', 'Arts', 'Recreation'],['Reference', 'Shopping']
25995,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26003,['Computers', 'Kids', 'Recreation', 'Science'],['Reference']
26007,['Reference', 'Science', 'Health', 'Society'],['Reference']
26009,['Reference', 'Science', 'Kids', 'Sports'],['Reference']
26021,['Reference', 'Science', 'Health', 'Computers'],['Reference']
