ref id,Predicted,Actual
0,['Business', 'Sports', 'Society', 'Shopping'],['Adult']
26223,['Reference', 'Shopping', 'Recreation', 'Games'],['Reference']
26229,['Reference', 'Health', 'Sports', 'Society'],['Reference']
26239,['Recreation', 'Computers', 'Games', 'Arts'],['Reference']
26242,['Recreation', 'Arts', 'Reference', 'Health'],['Reference']
26258,['Science', 'Computers', 'Health', 'Arts'],['Science', 'Reference']
26266,['Health', 'Recreation', 'Society', 'Sports'],['Society', 'Science', 'Reference']
26282,['Business', 'Sports', 'Arts', 'Computers'],['Reference']
26292,['Arts', 'Reference', 'Society', 'Shopping'],['Reference']
26310,['Recreation', 'Health', 'Arts', 'Reference'],['Reference']
26312,['Reference', 'Games', 'Arts', 'Science'],['Reference']
26323,['Reference', 'Home', 'Arts', 'Shopping'],['Reference']
26326,['Reference', 'Arts', 'Society', 'Science'],['Reference']
26330,['Reference', 'Arts', 'Society', 'Recreation'],['Reference']
26346,['Recreation', 'Arts', 'Reference', 'News'],['Reference']
26358,['Arts', 'Society', 'Recreation', 'Reference'],['Reference']
26375,['Reference', 'Recreation', 'Health', 'Business'],['Reference']
26386,['Reference', 'Recreation', 'Games', 'Arts'],['Society', 'Reference', 'Shopping']
26400,['Reference', 'Recreation', 'Arts', 'News'],['Reference']
26407,['Society', 'Recreation', 'Business', 'Health'],['Reference']
26408,['Recreation', 'Arts', 'Reference', 'Games'],['Reference']
26412,['Recreation', 'Reference', 'Science', 'News'],['Reference']
26428,['Recreation', 'Health', 'Home', 'Shopping'],['Reference']
26430,['Society', 'Business', 'Science', 'Recreation'],['Reference']
26446,['Reference', 'Games', 'Adult', 'Recreation'],['Reference']
26450,['Reference', 'Recreation', 'Shopping', 'Arts'],['Reference']
26457,['Arts', 'Computers', 'Society', 'Recreation'],['Reference']
26463,['Shopping', 'Business', 'Society', 'Reference'],['Reference']
26479,['Computers', 'Arts', 'Recreation', 'Sports'],['Reference']
26482,['Shopping', 'Business', 'Sports', 'Recreation'],['Reference']
26495,['Society', 'Recreation', 'Home', 'Arts'],['Reference']
26501,['Computers', 'Arts', 'Recreation', 'News'],['Reference']
26502,['Sports', 'Reference', 'Business', 'Shopping'],['Reference']
26520,['Reference', 'Recreation', 'Arts', 'Science'],['Reference']
26537,['Business', 'Health', 'Society', 'Shopping'],['Reference']
26540,['Society', 'Shopping', 'Science', 'Reference'],['Reference']
26556,['Society', 'Business', 'Arts', 'Sports'],['Reference']
26569,['Recreation', 'Business', 'Science', 'Games'],['Reference']
26574,['Shopping', 'Sports', 'Society', 'Business'],['Reference']
26586,['Recreation', 'Games', 'Computers', 'Society'],['Reference']
26592,['Recreation', 'Computers', 'Reference', 'Health'],['Reference']
26597,['Recreation', 'Reference', 'Games', 'Business'],['Reference']
26702,['Business', 'Science', 'Society', 'Health'],['Society']
26992,['Society', 'Science', 'Reference', 'Health'],['Science']
26997,['Science', 'Health', 'Computers', 'Business'],['Science']
27008,['Health', 'Science', 'Society', 'Business'],['Science']
27013,['Reference', 'Health', 'Society', 'Home'],['Science']
27021,['Health', 'News', 'Computers', 'Business'],['Science']
27029,['Arts', 'Recreation', 'Health', 'Games'],['Science']
27035,['Business', 'Science', 'Society', 'Recreation'],['Science']
27047,['Reference', 'Arts', 'Science', 'Computers'],['Science']
27050,['Business', 'Society', 'Science', 'Computers'],['Science']
27060,['Health', 'Science', 'Society', 'Business'],['Science']
27062,['Computers', 'Society', 'Home', 'Games'],['Science']
27068,['Games', 'Recreation', 'Computers', 'Business'],['Science']
27071,['Computers', 'Science', 'Games', 'Business'],['Science']
27095,['Science', 'Health', 'Reference', 'Recreation'],['Science']
27107,['Reference', 'Health', 'Arts', 'Society'],['Science']
27112,['Recreation', 'Health', 'Computers', 'Science'],['Science']
27124,['Business', 'Arts', 'Science', 'Recreation'],['Science']
27137,['Home', 'Science', 'Recreation', 'Business'],['Science']
27155,['Recreation', 'Adult', 'Shopping', 'Science'],['Science']
27164,['Computers', 'Reference', 'Recreation', 'Games'],['Science']
27184,['Shopping', 'Science', 'Sports', 'Business'],['Science', 'Shopping']
27191,['Business', 'Science', 'Computers', 'Shopping'],['Science']
27197,['Recreation', 'Computers', 'Games', 'Business'],['Science']
27198,['Reference', 'Health', 'Society', 'Science'],['Science']
27211,['Society', 'Health', 'Business', 'Shopping'],['Science']
27221,['Society', 'Shopping', 'Recreation', 'Arts'],['Science', 'Shopping']
27224,['Recreation', 'Arts', 'Home', 'Business'],['Science']
27232,['Computers', 'Arts', 'Reference', 'Recreation'],['Science']
27240,['Shopping', 'Computers', 'Society', 'Reference'],['Science']
27265,['Recreation', 'Games', 'Arts', 'Health'],['Science']
27269,['Recreation', 'Arts', 'Health', 'Computers'],['Science']
27270,['Reference', 'Arts', 'Science', 'Society'],['Science']
27276,['Games', 'Health', 'Recreation', 'Science'],['Science']
27277,['Arts', 'Computers', 'Society', 'Business'],['Science']
27278,['Shopping', 'Business', 'Society', 'Sports'],['Science']
27290,['Science', 'Business', 'Computers', 'Health'],['Science']
27291,['Recreation', 'Games', 'Sports', 'Society'],['Science']
27292,['Health', 'Science', 'News', 'Computers'],['Science']
27310,['Business', 'Computers', 'Shopping', 'Science'],['Science']
27322,['Business', 'Shopping', 'Recreation', 'Society'],['Science']
27327,['Society', 'Recreation', 'Business', 'Arts'],['Science']
27329,['Science', 'Recreation', 'Home', 'Business'],['Science']
27333,['Business', 'Science', 'News', 'Society'],['Science']
27337,['Shopping', 'Recreation', 'Arts', 'Society'],['Science']
27350,['Society', 'Reference', 'Health', 'Arts'],['Science']
27378,['Recreation', 'Business', 'Science', 'Sports'],['Science']
27383,['Science', 'Recreation', 'Home', 'Arts'],['Science']
27389,['Sports', 'Science', 'Computers', 'Business'],['Science']
27403,['Science', 'Shopping', 'Business', 'Sports'],['Science']
27408,['Science', 'Computers', 'Arts', 'Reference'],['Science']
27412,['Reference', 'Science', 'Recreation', 'Computers'],['Science']
27418,['Health', 'Business', 'Sports', 'Society'],['Science']
27419,['Science', 'Society', 'Reference', 'Recreation'],['Science']
27421,['Reference', 'Health', 'Arts', 'Science'],['Science']
27422,['Computers', 'Science', 'Arts', 'Reference'],['Science']
27443,['Computers', 'Business', 'Science', 'Sports'],['Science']
27444,['Recreation', 'Computers', 'Arts', 'Science'],['Society', 'Science']
27445,['Computers', 'Science', 'Reference', 'Games'],['Science']
27491,['Health', 'Recreation', 'Home', 'Games'],['Science']
27504,['Science', 'Reference', 'Computers', 'Arts'],['Science']
27505,['Business', 'Sports', 'Shopping', 'Arts'],['Science']
27522,['Games', 'Adult', 'Recreation', 'Computers'],['Science']
27534,['Health', 'Arts', 'Sports', 'Society'],['Science']
27535,['Arts', 'Society', 'Recreation', 'Business'],['Science']
27537,['Business', 'Science', 'Computers', 'News'],['Science']
27566,['Computers', 'Health', 'Business', 'Reference'],['Science']
27572,['Society', 'Arts', 'Recreation', 'Computers'],['Science']
27584,['Computers', 'Science', 'Health', 'Games'],['Science']
27597,['Computers', 'Recreation', 'Science', 'Adult'],['Science']
27602,['Business', 'Science', 'Reference', 'News'],['Science']
27605,['Business', 'Science', 'Reference', 'Health'],['Science']
27608,['Recreation', 'Computers', 'Health', 'Arts'],['Science']
27609,['Business', 'Society', 'Science', 'Recreation'],['Science']
27611,['Society', 'Shopping', 'Science', 'Games'],['Science']
27617,['Arts', 'Business', 'Sports', 'Society'],['Science']
27621,['Arts', 'News', 'Recreation', 'Sports'],['Science']
27625,['Health', 'Recreation', 'Society', 'Science'],['Science']
27630,['Business', 'Computers', 'Science', 'Games'],['Science']
27631,['Science', 'Reference', 'Computers', 'Health'],['Science']
27643,['Recreation', 'Business', 'Arts', 'Adult'],['Science']
27650,['Sports', 'Shopping', 'Arts', 'Society'],['Science']
27652,['Science', 'Health', 'Reference', 'Arts'],['Science']
27657,['Recreation', 'Reference', 'Adult', 'Shopping'],['Science', 'Shopping']
27658,['Health', 'Reference', 'Computers', 'Business'],['Science']
27674,['Society', 'Reference', 'Recreation', 'Sports'],['Science']
27675,['Computers', 'Shopping', 'Business', 'Sports'],['Science']
27680,['Shopping', 'Business', 'Sports', 'Society'],['Science']
27681,['Science', 'Computers', 'Sports', 'Society'],['Science']
27684,['Science', 'Computers', 'News', 'Sports'],['Science']
27688,['Science', 'Reference', 'Games', 'Computers'],['Science']
27691,['Science', 'Computers', 'Society', 'Recreation'],['Science']
27695,['Arts', 'Recreation', 'Computers', 'Society'],['Science']
27701,['Science', 'Recreation', 'Sports', 'Society'],['Science']
27711,['Recreation', 'Health', 'Science', 'Computers'],['Science']
27722,['Recreation', 'Health', 'Business', 'Science'],['Science']
27737,['Reference', 'Adult', 'Games', 'Business'],['Science']
27746,['Recreation', 'Arts', 'Reference', 'Computers'],['Science']
27770,['Science', 'Health', 'Computers', 'Recreation'],['Science']
27781,['Shopping', 'Business', 'Arts', 'Sports'],['Science']
27786,['Computers', 'Reference', 'News', 'Games'],['Science']
27793,['Business', 'Health', 'Science', 'Reference'],['Science']
27806,['Recreation', 'Health', 'Science', 'Business'],['Science']
27807,['Science', 'Computers', 'Recreation', 'Shopping'],['Science']
27809,['Business', 'Science', 'Shopping', 'Reference'],['Science']
27814,['Science', 'Health', 'Computers', 'Arts'],['Science']
27815,['Business', 'Computers', 'Sports', 'Reference'],['Science']
27823,['Business', 'Science', 'Health', 'Reference'],['Society', 'Science']
27824,['Society', 'Arts', 'Health', 'Business'],['Society', 'Science']
27834,['Science', 'Society', 'Reference', 'Business'],['Society', 'Science']
27844,['Recreation', 'Computers', 'News', 'Society'],['Society', 'Science']
27849,['Reference', 'Business', 'Society', 'Science'],['Society', 'Science']
27850,['Arts', 'Business', 'Recreation', 'Sports'],['Society', 'Science']
27873,['Computers', 'Arts', 'Recreation', 'Society'],['Science']
27880,['Science', 'Society', 'Reference', 'Computers'],['Science']
27881,['Business', 'Recreation', 'Arts', 'Sports'],['Science']
27886,['Health', 'Recreation', 'Science', 'Reference'],['Science']
27889,['Arts', 'Reference', 'Recreation', 'News'],['Science']
27897,['Home', 'Health', 'Recreation', 'Business'],['Science']
27901,['Health', 'Science', 'Reference', 'Recreation'],['Science']
27905,['Health', 'Computers', 'Society', 'Science'],['Science']
27912,['Recreation', 'Games', 'Adult', 'Reference'],['Science']
27914,['Science', 'Recreation', 'Business', 'Reference'],['Science']
27915,['Computers', 'Science', 'Recreation', 'Health'],['Science']
27927,['Health', 'Society', 'Sports', 'Recreation'],['Science']
27933,['Arts', 'Recreation', 'Society', 'Science'],['Science']
27935,['Recreation', 'Society', 'Health', 'Sports'],['Science']
27944,['Science', 'Business', 'Health', 'Computers'],['Science']
27947,['Health', 'Society', 'Science', 'Arts'],['Science']
27961,['Health', 'Business', 'Home', 'Shopping'],['Science']
27962,['Recreation', 'Health', 'Arts', 'News'],['Science']
27963,['Business', 'Science', 'News', 'Health'],['Science']
27966,['Home', 'Shopping', 'Science', 'Health'],['Science']
27968,['Recreation', 'Arts', 'Business', 'Society'],['Science']
27972,['Recreation', 'Society', 'Science', 'News'],['Science']
27976,['Sports', 'Science', 'Health', 'Computers'],['Science']
27983,['Shopping', 'Society', 'Business', 'Sports'],['Science']
27986,['Business', 'Recreation', 'Health', 'Games'],['Science']
27993,['Reference', 'Computers', 'Games', 'Arts'],['Science']
27994,['Recreation', 'Games', 'Business', 'Reference'],['Science']
27999,['Adult', 'Sports', 'Reference', 'News'],['Science']
28011,['Business', 'Computers', 'Shopping', 'Science'],['Science']
28017,['Computers', 'Games', 'Business', 'Science'],['Science']
28034,['Business', 'Science', 'Computers', 'Recreation'],['Science']
28035,['Computers', 'Business', 'Science', 'Shopping'],['Science']
28039,['Business', 'Computers', 'Shopping', 'Science'],['Science']
28040,['Business', 'Science', 'Health', 'Games'],['Science']
28041,['Recreation', 'Health', 'Business', 'Science'],['Science']
28060,['Computers', 'Business', 'Science', 'Health'],['Science']
28062,['Business', 'Science', 'Home', 'Health'],['Science']
28078,['Health', 'Arts', 'Science', 'Recreation'],['Science']
28091,['Shopping', 'Society', 'Health', 'Sports'],['Science']
28101,['Arts', 'Recreation', 'Science', 'Reference'],['Science']
28113,['Shopping', 'Recreation', 'Sports', 'Science'],['Science']
28120,['Shopping', 'Business', 'Arts', 'Society'],['Science']
28122,['Shopping', 'Arts', 'Business', 'Sports'],['Science']
28130,['Computers', 'Business', 'Health', 'Society'],['Science']
28146,['Business', 'Arts', 'Sports', 'Shopping'],['Science']
28152,['Arts', 'Society', 'News', 'Shopping'],['Science']
28159,['Science', 'Reference', 'Recreation', 'Society'],['Science']
28167,['Recreation', 'Computers', 'Adult', 'Games'],['Science']
28168,['Computers', 'Science', 'Reference', 'Recreation'],['Science']
28173,['Society', 'Health', 'Computers', 'Science'],['Science']
28174,['Arts', 'Business', 'Computers', 'Society'],['Science']
28180,['Reference', 'Recreation', 'Games', 'Science'],['Science']
28196,['Science', 'Society', 'Reference', 'Health'],['Science']
28203,['Health', 'Computers', 'Shopping', 'Games'],['Science']
28211,['Computers', 'Science', 'Reference', 'Society'],['Science']
28219,['Computers', 'Science', 'Society', 'Health'],['Science']
28233,['Reference', 'Science', 'Health', 'Society'],['Science']
28243,['Computers', 'Society', 'Arts', 'Sports'],['Science']
28265,['Computers', 'Science', 'Reference', 'Recreation'],['Science']
28274,['Reference', 'Recreation', 'Computers', 'Science'],['Science']
28297,['Health', 'Business', 'Arts', 'Society'],['Science']
28302,['Business', 'Computers', 'News', 'Reference'],['Science']
28309,['Business', 'Health', 'Recreation', 'Arts'],['Science']
28312,['Sports', 'Science', 'News', 'Health'],['Science']
28313,['Recreation', 'Reference', 'Computers', 'Arts'],['Science']
28315,['Arts', 'Games', 'Recreation', 'Computers'],['Science']
28319,['Adult', 'Science', 'Recreation', 'Games'],['Science']
28323,['Computers', 'Science', 'Business', 'Health'],['Science']
28327,['Recreation', 'Computers', 'Arts', 'Games'],['Science']
28334,['Business', 'Recreation', 'Sports', 'Shopping'],['Science']
28344,['Recreation', 'Reference', 'Computers', 'Science'],['Science']
28345,['News', 'Health', 'Science', 'Recreation'],['Science']
28347,['Sports', 'Society', 'Recreation', 'Science'],['Science']
28349,['Recreation', 'News', 'Health', 'Games'],['Science']
28353,['Business', 'Recreation', 'Health', 'Society'],['Science']
28365,['Games', 'Computers', 'Arts', 'Science'],['Science']
28377,['Shopping', 'Recreation', 'Computers', 'Arts'],['Science']
28397,['Arts', 'Science', 'Home', 'Games'],['Science']
28401,['Recreation', 'News', 'Computers', 'Shopping'],['Science']
28405,['News', 'Arts', 'Society', 'Sports'],['Science']
28416,['Sports', 'Computers', 'Science', 'Society'],['Science']
28421,['Health', 'Computers', 'Arts', 'Sports'],['Science']
28430,['Arts', 'Recreation', 'Society', 'Sports'],['Science']
28435,['Arts', 'Science', 'Sports', 'Society'],['Science']
28444,['Science', 'News', 'Society', 'Arts'],['Science']
28446,['Adult', 'Games', 'Reference', 'Health'],['Science']
28459,['Sports', 'Computers', 'Science', 'Recreation'],['Science']
28464,['Recreation', 'Computers', 'Reference', 'News'],['Science']
28471,['Arts', 'News', 'Computers', 'Business'],['Science']
28474,['Computers', 'Arts', 'Sports', 'Society'],['Science']
28485,['Health', 'News', 'Computers', 'Arts'],['Science']
28487,['Recreation', 'Health', 'Arts', 'Science'],['Science']
28508,['Arts', 'Recreation', 'Business', 'News'],['Science']
28509,['Arts', 'Society', 'News', 'Games'],['Science']
28514,['Arts', 'Health', 'Sports', 'Society'],['Science']
28516,['Science', 'Health', 'Society', 'Reference'],['Society', 'Science']
28517,['Science', 'Recreation', 'Reference', 'Computers'],['Science']
28521,['Science', 'Recreation', 'Reference', 'Computers'],['Science']
28524,['Health', 'Society', 'Reference', 'Recreation'],['Society', 'Science']
28531,['Science', 'Computers', 'Games', 'Business'],['Science']
28540,['Science', 'Recreation', 'Reference', 'Computers'],['Science']
28545,['Recreation', 'Reference', 'Science', 'Arts'],['Science']
28558,['Recreation', 'Science', 'Reference', 'Computers'],['Science']
28562,['Recreation', 'Science', 'Health', 'Arts'],['Science']
28568,['Reference', 'Games', 'Arts', 'Science'],['Science']
28584,['Games', 'Arts', 'Health', 'Computers'],['Science']
28585,['Science', 'Computers', 'Reference', 'Sports'],['Science']
28589,['Business', 'Science', 'Recreation', 'Sports'],['Science']
28599,['Sports', 'Science', 'Business', 'Society'],['Science']
28606,['Science', 'Recreation', 'Games', 'Computers'],['Science']
28617,['Business', 'Shopping', 'Society', 'Recreation'],['Science']
28638,['Computers', 'Science', 'Sports', 'Recreation'],['Science']
28642,['Science', 'Society', 'Reference', 'Recreation'],['Science']
28658,['Society', 'Recreation', 'Arts', 'Science'],['Science']
28666,['Science', 'Society', 'Reference', 'Recreation'],['Science']
28685,['Science', 'Reference', 'Health', 'Computers'],['Science']
28695,['Arts', 'Business', 'Recreation', 'Computers'],['Science']
28696,['Recreation', 'Home', 'Health', 'Computers'],['Science']
28711,['Society', 'Arts', 'Shopping', 'Science'],['Science']
28722,['Science', 'Business', 'Recreation', 'Society'],['Science']
28727,['Health', 'Recreation', 'Science', 'Computers'],['Science']
28728,['Recreation', 'Computers', 'Society', 'Reference'],['Science']
28733,['Science', 'Arts', 'Recreation', 'Home'],['Science']
28734,['Society', 'Science', 'Home', 'Arts'],['Science']
28746,['Science', 'Health', 'Computers', 'Society'],['Science']
28757,['Recreation', 'Reference', 'Computers', 'Science'],['Science']
28759,['Science', 'Health', 'Computers', 'Reference'],['Science']
28773,['Science', 'Arts', 'Reference', 'Health'],['Science']
28796,['Recreation', 'News', 'Arts', 'Reference'],['Science']
28806,['Arts', 'Business', 'Society', 'Recreation'],['Science']
28810,['Business', 'Science', 'Home', 'Arts'],['Science']
28816,['Society', 'Reference', 'Recreation', 'Health'],['Science']
28823,['Computers', 'Recreation', 'Science', 'News'],['Science']
28827,['Health', 'Business', 'Society', 'Arts'],['Science']
28828,['Business', 'Society', 'Science', 'Health'],['Science']
28833,['Business', 'Science', 'Society', 'Computers'],['Science']
28834,['Business', 'Recreation', 'Health', 'Society'],['Science']
28842,['Science', 'Reference', 'Computers', 'Business'],['Science']
28850,['Business', 'Reference', 'Health', 'Society'],['Science']
28879,['Recreation', 'Health', 'Arts', 'Sports'],['Science']
28889,['Business', 'Shopping', 'Recreation', 'Computers'],['Science']
28899,['Health', 'Recreation', 'Games', 'Arts'],['Science']
28911,['Recreation', 'Arts', 'Health', 'Science'],['Science']
28927,['Science', 'Computers', 'Reference', 'Recreation'],['Science']
28934,['Recreation', 'Computers', 'Arts', 'Reference'],['Science']
28945,['Arts', 'Shopping', 'Science', 'Recreation'],['Science']
28948,['Science', 'Society', 'Reference', 'Computers'],['Science']
28959,['Sports', 'Arts', 'Science', 'Games'],['Science']
28962,['Science', 'Computers', 'Business', 'Health'],['Science']
28963,['Society', 'Recreation', 'Health', 'Business'],['Science']
28964,['Science', 'Recreation', 'Arts', 'Home'],['Science']
28976,['Sports', 'Recreation', 'Health', 'Computers'],['Science']
28990,['Recreation', 'Society', 'Science', 'Sports'],['Science']
28999,['Science', 'Computers', 'Society', 'Reference'],['Science']
29008,['Health', 'Business', 'Arts', 'Sports'],['Science']
29012,['Recreation', 'Society', 'Arts', 'Science'],['Science']
29013,['Computers', 'Recreation', 'Adult', 'Reference'],['Science']
29020,['Shopping', 'Computers', 'Business', 'Arts'],['Science']
29035,['Business', 'Recreation', 'Sports', 'Shopping'],['Science']
29038,['Games', 'Computers', 'Arts', 'Adult'],['Science']
29043,['Business', 'Sports', 'Shopping', 'Recreation'],['Science']
29045,['Sports', 'Society', 'Shopping', 'Arts'],['Science']
29053,['Computers', 'Reference', 'Business', 'Adult'],['Science']
29057,['Arts', 'Recreation', 'Computers', 'Business'],['Science']
29063,['Recreation', 'Arts', 'Science', 'Computers'],['Science']
29070,['Computers', 'Recreation', 'Science', 'Society'],['Science']
29074,['Computers', 'Society', 'Arts', 'Business'],['Science']
29080,['Society', 'Recreation', 'Business', 'Sports'],['Science']
29084,['Arts', 'Recreation', 'Computers', 'Adult'],['Science']
29085,['Science', 'Games', 'Recreation', 'Computers'],['Science']
29099,['Computers', 'Recreation', 'Reference', 'Business'],['Science']
29100,['Computers', 'Sports', 'Society', 'Shopping'],['Science']
29120,['Science', 'Recreation', 'Arts', 'News'],['Science']
29122,['Computers', 'Recreation', 'Business', 'Science'],['Science']
29127,['Recreation', 'Reference', 'Adult', 'Games'],['Science']
29129,['Business', 'Science', 'Computers', 'Sports'],['Science']
29133,['Business', 'Computers', 'Reference', 'Science'],['Science']
29135,['Business', 'Computers', 'Science', 'Home'],['Science']
29136,['Reference', 'Games', 'Computers', 'Adult'],['Science']
29150,['Science', 'Computers', 'Business', 'Reference'],['Science']
29151,['Business', 'Science', 'Computers', 'Arts'],['Science']
29166,['Society', 'Computers', 'Science', 'Arts'],['Science']
29175,['Science', 'Recreation', 'Computers', 'Reference'],['Science']
29177,['Arts', 'Science', 'Reference', 'Recreation'],['Science']
29185,['Arts', 'News', 'Society', 'Sports'],['Science']
29192,['Business', 'Society', 'Reference', 'Arts'],['Science']
29204,['Business', 'Science', 'Recreation', 'Games'],['Society', 'Science']
29215,['Shopping', 'Computers', 'Business', 'Home'],['Science']
29221,['Business', 'Computers', 'Recreation', 'Arts'],['Science']
29222,['Computers', 'Science', 'Reference', 'News'],['Science']
29228,['Arts', 'Business', 'Recreation', 'Sports'],['Science']
29259,['Shopping', 'Business', 'Recreation', 'Computers'],['Shopping']
29262,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
29265,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
29269,['Sports', 'Computers', 'Society', 'Shopping'],['Shopping']
29290,['Business', 'Sports', 'Shopping', 'Recreation'],['Shopping']
29313,['Shopping', 'Business', 'Health', 'Arts'],['Shopping']
29315,['Recreation', 'Shopping', 'Arts', 'Adult'],['Shopping']
29332,['Shopping', 'Society', 'Recreation', 'Health'],['Shopping']
29351,['Recreation', 'Business', 'Health', 'Arts'],['Shopping']
29361,['Shopping', 'Arts', 'Home', 'Sports'],['Shopping']
29379,['Games', 'Business', 'Arts', 'Sports'],['Shopping']
29406,['Business', 'Society', 'Sports', 'Shopping'],['Shopping']
29407,['Recreation', 'Games', 'Society', 'Arts'],['Shopping']
29416,['Recreation', 'Shopping', 'Arts', 'Sports'],['Shopping']
29422,['Shopping', 'Computers', 'Recreation', 'Arts'],['Shopping']
29424,['Shopping', 'Recreation', 'Arts', 'Computers'],['Shopping']
29429,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
29440,['Shopping', 'Society', 'Recreation', 'Arts'],['Shopping']
29443,['Shopping', 'Recreation', 'Business', 'Arts'],['Shopping']
29450,['Shopping', 'Recreation', 'Business', 'Computers'],['Shopping']
29461,['Science', 'Recreation', 'Computers', 'Health'],['Shopping']
29467,['Recreation', 'Health', 'Home', 'Computers'],['Shopping']
29469,['Business', 'Recreation', 'Adult', 'Sports'],['Shopping']
29470,['Business', 'Shopping', 'Recreation', 'Sports'],['Shopping']
29482,['Science', 'Recreation', 'Reference', 'News'],['Shopping']
29488,['Games', 'Recreation', 'Computers', 'Adult'],['Shopping']
29492,['Arts', 'Science', 'Recreation', 'Games'],['Shopping']
29495,['Recreation', 'Games', 'Adult', 'Home'],['Shopping']
29498,['Computers', 'Sports', 'Shopping', 'Science'],['Shopping']
29517,['Science', 'Reference', 'Recreation', 'Games'],['Shopping']
29523,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
29526,['Computers', 'Business', 'Shopping', 'Sports'],['Shopping']
29535,['Recreation', 'Arts', 'Computers', 'News'],['Shopping']
29546,['Business', 'Shopping', 'Recreation', 'Sports'],['Shopping']
29564,['Shopping', 'Business', 'Computers', 'Sports'],['Shopping']
29565,['Shopping', 'Recreation', 'Adult', 'Health'],['Shopping']
29589,['Society', 'Shopping', 'Sports', 'Recreation'],['Shopping']
29595,['Health', 'Computers', 'Shopping', 'Recreation'],['Shopping']
29596,['Shopping', 'Business', 'Adult', 'Sports'],['Shopping']
29599,['Business', 'Recreation', 'Sports', 'Arts'],['Shopping']
29601,['Business', 'Shopping', 'Computers', 'Recreation'],['Shopping']
29619,['Shopping', 'Business', 'Arts', 'News'],['Shopping']
29631,['Shopping', 'Society', 'Reference', 'Arts'],['Shopping']
29636,['Sports', 'Shopping', 'Home', 'Recreation'],['Shopping']
29640,['Shopping', 'Arts', 'Society', 'Recreation'],['Shopping']
29643,['Shopping', 'Health', 'Computers', 'Business'],['Shopping']
29655,['Shopping', 'News', 'Sports', 'Business'],['Shopping']
29659,['Shopping', 'Sports', 'Recreation', 'Home'],['Shopping']
29661,['Shopping', 'Recreation', 'Business', 'Adult'],['Shopping']
29665,['Arts', 'Shopping', 'Home', 'Science'],['Shopping']
29668,['Shopping', 'Business', 'Science', 'Games'],['Shopping']
29679,['Society', 'Shopping', 'Games', 'Arts'],['Shopping']
29696,['Home', 'Games', 'Adult', 'Arts'],['Shopping']
29726,['Shopping', 'Health', 'Business', 'Science'],['Shopping']
29728,['Business', 'Recreation', 'Shopping', 'News'],['Shopping']
29729,['Business', 'Recreation', 'Health', 'Computers'],['Shopping']
29743,['Society', 'Sports', 'Shopping', 'Recreation'],['Shopping']
29778,['Arts', 'Business', 'Recreation', 'Health'],['Shopping']
29797,['Shopping', 'Sports', 'Recreation', 'Health'],['Shopping']
29803,['Recreation', 'Shopping', 'Reference', 'Business'],['Shopping']
29806,['Arts', 'Adult', 'Shopping', 'Sports'],['Shopping']
29809,['Recreation', 'Society', 'Business', 'Arts'],['Shopping']
29812,['Business', 'Sports', 'Recreation', 'Society'],['Shopping']
29817,['Shopping', 'Arts', 'Society', 'Sports'],['Shopping']
29819,['Shopping', 'Society', 'Recreation', 'Business'],['Shopping']
29824,['Shopping', 'Business', 'Computers', 'Science'],['Shopping']
29833,['Sports', 'Society', 'Shopping', 'Computers'],['Shopping']
29844,['Sports', 'Arts', 'Health', 'Games'],['Shopping']
29848,['Society', 'Recreation', 'Shopping', 'Sports'],['Shopping']
29849,['Recreation', 'Shopping', 'Health', 'Business'],['Shopping']
29854,['Shopping', 'Society', 'Business', 'Arts'],['Shopping']
29872,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
29886,['Shopping', 'Business', 'Computers', 'Society'],['Shopping']
29887,['Shopping', 'Business', 'Society', 'Sports'],['Shopping']
29902,['Business', 'Arts', 'Shopping', 'Recreation'],['Shopping']
29914,['Business', 'Sports', 'Shopping', 'Computers'],['Shopping']
29918,['Shopping', 'Society', 'Arts', 'Reference'],['Shopping']
29920,['Business', 'Shopping', 'Sports', 'Society'],['Shopping']
29921,['Shopping', 'Science', 'Business', 'Sports'],['Shopping']
29926,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
29927,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
29951,['Recreation', 'Society', 'Shopping', 'Health'],['Shopping']
29956,['Shopping', 'Arts', 'Home', 'Adult'],['Shopping']
29959,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
29995,['Shopping', 'Sports', 'Society', 'Health'],['Shopping']
29996,['Arts', 'Sports', 'Shopping', 'Society'],['Shopping']
30009,['Shopping', 'Recreation', 'Games', 'Sports'],['Shopping']
30010,['Shopping', 'Health', 'Arts', 'Sports'],['Shopping']
30013,['Recreation', 'Computers', 'Society', 'Business'],['Shopping']
30016,['Shopping', 'Business', 'Health', 'Science'],['Shopping']
30021,['Arts', 'Recreation', 'Games', 'Sports'],['Shopping']
30024,['News', 'Arts', 'Society', 'Sports'],['Shopping']
30031,['Sports', 'Shopping', 'News', 'Health'],['Shopping']
30041,['Society', 'Shopping', 'Recreation', 'Reference'],['Shopping']
30048,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
