ref id,Predicted,Actual
34079,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24629,['Recreation', 'Arts', 'Adult', 'Sports'],['Recreation']
58727,['Shopping', 'Sports', 'Science', 'Business'],['Shopping']
24642,['Recreation', 'News', 'Kids', 'Sports'],['Recreation']
58736,['Shopping', 'Sports', 'Kids', 'Computers'],['Shopping']
58742,['Shopping', 'Recreation', 'Business', 'Sports'],['Shopping']
58743,['Shopping', 'Arts', 'Recreation', 'Sports'],['Shopping']
58746,['Shopping', 'Society', 'Arts', 'Sports'],['Shopping']
58752,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24660,['Recreation', 'Shopping', 'Sports', 'Society'],['Recreation']
24661,['Business', 'Recreation', 'Health', 'Games'],['Recreation']
24666,['Recreation', 'Shopping', 'Business', 'Arts'],['Recreation']
24667,['Recreation', 'Science', 'Home', 'Health'],['Recreation']
58762,['Shopping', 'Sports', 'Society', 'Business'],['Shopping']
24671,['Recreation', 'Shopping', 'Sports', 'Society'],['Recreation']
24677,['Recreation', 'Adult', 'Sports', 'Society'],['Recreation']
24679,['Recreation', 'Games', 'Computers', 'Sports'],['Recreation']
58775,['Shopping', 'Recreation', 'Games', 'Sports'],['Shopping']
24694,['Recreation', 'Arts', 'Shopping', 'Business'],['Recreation']
58787,['Shopping', 'Kids', 'Sports', 'Society'],['Shopping']
58791,['Shopping', 'Arts', 'Business', 'Adult'],['Shopping']
58800,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24713,['Recreation', 'Science', 'Reference', 'Games'],['Recreation']
24714,['Recreation', 'Health', 'Business', 'Arts'],['Recreation']
24721,['Recreation', 'Home', 'Sports', 'Society'],['Recreation']
58815,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58816,['Shopping', 'Sports', 'Recreation', 'Kids'],['Shopping']
58822,['Business', 'Shopping', 'Home', 'Sports'],['Shopping', 'Business']
58842,['Shopping', 'Sports', 'Business', 'Arts'],['Shopping']
24749,['Recreation', 'News', 'Sports', 'Society'],['Recreation']
58862,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
24786,['Recreation', 'Computers', 'Business', 'Shopping'],['Recreation']
24787,['Recreation', 'Science', 'Kids', 'Sports'],['Recreation']
24790,['Recreation', 'Computers', 'Business', 'Sports'],['Recreation']
24792,['Recreation', 'Health', 'Business', 'Arts'],['Recreation']
58886,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
24795,['Recreation', 'Science', 'Home', 'Games'],['Recreation']
24796,['Recreation', 'Science', 'Games', 'Computers'],['Recreation']
24797,['Recreation', 'Kids', 'Health', 'Computers'],['Recreation']
58891,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
58900,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
24816,['Recreation', 'Sports', 'Kids', 'Computers'],['Recreation']
58918,['Shopping', 'Games', 'Sports', 'Society'],['Shopping']
58923,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
24832,['Recreation', 'Arts', 'Shopping', 'Science'],['Recreation']
24833,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
58941,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58943,['Shopping', 'Society', 'Home', 'Health'],['Shopping']
58944,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58948,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24855,['Recreation', 'Computers', 'Business', 'Sports'],['Recreation']
24859,['Recreation', 'Health', 'Business', 'Adult'],['Recreation']
58953,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
24869,['Recreation', 'Kids', 'Games', 'Sports'],['Recreation']
24872,['Recreation', 'Games', 'Computers', 'Adult'],['Recreation']
58970,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
58977,['Shopping', 'Recreation', 'News', 'Health'],['Shopping']
24882,['Recreation', 'Business', 'Shopping', 'Kids'],['Recreation']
24886,['Recreation', 'Sports', 'Business', 'Arts'],['Recreation']
58995,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
59004,['Shopping', 'Adult', 'Sports', 'Society'],['Shopping']
59007,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
24918,['Recreation', 'Computers', 'Health', 'Games'],['Recreation']
59017,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24922,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
59025,['Shopping', 'Sports', 'Computers', 'Business'],['Shopping']
59026,['Shopping', 'Recreation', 'Arts', 'Sports'],['Shopping']
59028,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
24936,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
24940,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
24942,['Recreation', 'Kids', 'Business', 'Sports'],['Recreation']
59039,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
59040,['Shopping', 'Computers', 'Arts', 'Adult'],['Shopping']
24948,['Recreation', 'Kids', 'Business', 'Sports'],['Recreation']
59048,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
59049,['Shopping', 'Sports', 'Arts', 'Kids'],['Shopping']
24953,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
24957,['Recreation', 'Kids', 'Health', 'Sports'],['Recreation']
24960,['Recreation', 'Shopping', 'Home', 'Arts'],['Shopping', 'Recreation']
59060,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
59064,['Shopping', 'Sports', 'Society', 'Business'],['Shopping']
24968,['Recreation', 'Computers', 'Sports', 'Society'],['Recreation']
24970,['Recreation', 'Science', 'News', 'Home'],['Recreation']
59069,['Shopping', 'Recreation', 'Health', 'Sports'],['Shopping']
59073,['Shopping', 'Home', 'Arts', 'Sports'],['Shopping']
24984,['Recreation', 'Science', 'News', 'Computers'],['Recreation']
59086,['Shopping', 'Sports', 'Arts', 'Society'],['Shopping']
59088,['Shopping', 'Computers', 'Business', 'Sports'],['Shopping']
59092,['Shopping', 'Business', 'Health', 'Games'],['Shopping']
59094,['Reference', 'Shopping', 'Health', 'Business'],['Reference']
59095,['Science', 'Home', 'Business', 'Sports'],['Science']
24996,['Arts', 'Recreation', 'Computers', 'Business'],['Recreation']
24997,['Recreation', 'News', 'Business', 'Reference'],['Recreation']
59096,['Games', 'Shopping', 'Business', 'Computers'],['Computers']
59103,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
25004,['Recreation', 'Health', 'Arts', 'Sports'],['Recreation']
59104,['Shopping', 'Society', 'Kids', 'Health'],['Shopping']
25006,['Recreation', 'Home', 'Arts', 'Science'],['Recreation']
59105,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
59107,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
59108,['Shopping', 'Science', 'Sports', 'Society'],['Shopping']
25028,['Recreation', 'Health', 'Games', 'Kids'],['Recreation']
59135,['Society', 'Sports', 'Shopping', 'Science'],['Society']
59152,['Sports', 'Shopping', 'Games', 'Business'],['Sports']
59153,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
59157,['Sports', 'Computers', 'Society', 'Shopping'],['Sports']
25059,['Recreation', 'Shopping', 'Sports', 'Society'],['Recreation']
59162,['Sports', 'Society', 'Shopping', 'Recreation'],['Sports']
59166,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
59169,['Sports', 'Society', 'Reference', 'Recreation'],['Sports']
25073,['Recreation', 'Shopping', 'Kids', 'Games'],['Recreation']
25076,['Recreation', 'News', 'Games', 'Sports'],['Recreation']
59177,['Computers', 'Shopping', 'Games', 'Arts'],['Computers']
59185,['Adult', 'Sports', 'Reference', 'Health'],['Adult']
25094,['Recreation', 'Science', 'Reference', 'Computers'],['Recreation']
25098,['Recreation', 'Arts', 'Sports', 'Society'],['Recreation']
59198,['Arts', 'Recreation', 'Sports', 'Science'],['Society', 'Arts']
25101,['Recreation', 'Computers', 'Arts', 'Sports'],['Recreation']
25109,['Recreation', 'Computers', 'Sports', 'Society'],['Recreation']
59218,['Computers', 'Society', 'Shopping', 'Recreation'],['Computers']
25130,['Recreation', 'Health', 'Computers', 'Sports'],['Recreation']
25132,['Recreation', 'Health', 'Games', 'Arts'],['Recreation']
25137,['Recreation', 'News', 'Health', 'Computers'],['Recreation']
25140,['Recreation', 'Science', 'Sports', 'Society'],['Recreation']
59254,['Health', 'Sports', 'Society', 'Shopping'],['Health']
59257,['Home', 'Shopping', 'Computers', 'News'],['Home']
25161,['Recreation', 'Health', 'Shopping', 'Business'],['Recreation']
25163,['Recreation', 'Computers', 'Business', 'Sports'],['Recreation']
59272,['News', 'Sports', 'Shopping', 'Health'],['News']
59273,['News', 'Arts', 'Shopping', 'Games'],['News']
25172,['Recreation', 'Games', 'Sports', 'Society'],['Recreation']
57773,['Recreation', 'Sports', 'Computers', 'Business'],['Recreation']
58385,['Science', 'Computers', 'Kids', 'Business'],['Science']
25186,['Recreation', 'Business', 'Arts', 'Sports'],['Recreation']
58968,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
25211,['Recreation', 'Reference', 'Business', 'Sports'],['Recreation']
25223,['Health', 'Recreation', 'Home', 'Business'],['Recreation']
25240,['Recreation', 'Home', 'Business', 'Arts'],['Recreation']
25244,['Recreation', 'Business', 'Sports', 'Society'],['Recreation']
25249,['Recreation', 'Kids', 'Home', 'Health'],['Recreation']
25251,['Recreation', 'Society', 'Business', 'Sports'],['Recreation']
25252,['Recreation', 'Reference', 'Health', 'Arts'],['Recreation']
25255,['Recreation', 'Kids', 'Arts', 'Sports'],['Recreation']
25262,['Recreation', 'Computers', 'Business', 'Sports'],['Recreation']
25264,['Recreation', 'Arts', 'Business', 'Sports'],['Recreation']
25265,['Recreation', 'Business', 'Science', 'Sports'],['Recreation']
25270,['Recreation', 'Computers', 'Home', 'Health'],['Recreation']
25285,['Reference', 'Society', 'Science', 'Health'],['Reference']
25290,['Reference', 'Games', 'Business', 'Sports'],['Reference']
25293,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
25310,['Computers', 'Recreation', 'Science', 'Home'],['Reference']
25313,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25320,['Reference', 'Computers', 'Arts', 'Sports'],['Reference']
25332,['Reference', 'Recreation', 'Arts', 'Sports'],['Reference']
25333,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25334,['Reference', 'Health', 'Business', 'Sports'],['Reference']
25350,['Arts', 'Reference', 'Science', 'Recreation'],['Reference']
25362,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
25366,['Reference', 'Science', 'Business', 'Home'],['Reference']
25373,['Reference', 'Recreation', 'News', 'Home'],['Reference']
25386,['Reference', 'Games', 'Arts', 'Sports'],['Reference']
25387,['Arts', 'Recreation', 'Health', 'Science'],['Reference']
25397,['Reference', 'Home', 'Sports', 'Society'],['Reference']
25409,['Reference', 'Recreation', 'Sports', 'Society'],['Reference']
25413,['Reference', 'Arts', 'Sports', 'News'],['Reference']
25426,['Reference', 'News', 'Adult', 'Sports'],['Reference']
25432,['Kids', 'Computers', 'Arts', 'Society'],['Reference']
25433,['Reference', 'Science', 'Home', 'Business'],['Reference']
25442,['Games', 'Recreation', 'Sports', 'Society'],['Reference']
25457,['Recreation', 'Games', 'Arts', 'Home'],['Reference']
25458,['Reference', 'Recreation', 'Kids', 'Games'],['Reference']
25467,['Reference', 'Science', 'Health', 'Recreation'],['Reference']
25472,['Reference', 'News', 'Games', 'Business'],['Reference']
25478,['Science', 'Recreation', 'Arts', 'Home'],['Reference']
25482,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25486,['Reference', 'Science', 'Recreation', 'Kids'],['Reference']
25505,['Reference', 'Science', 'News', 'Health'],['Reference']
25516,['Reference', 'Recreation', 'News', 'Arts'],['Reference']
25564,['Reference', 'Recreation', 'Home', 'Computers'],['Reference']
25576,['Reference', 'Business', 'Shopping', 'Home'],['Reference']
25577,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
25579,['Reference', 'Business', 'Society', 'Shopping'],['Reference']
25583,['Science', 'Recreation', 'Games', 'Business'],['Reference']
25597,['Reference', 'Games', 'Computers', 'Business'],['Reference']
25602,['Reference', 'Home', 'Computers', 'Sports'],['Reference']
25610,['Reference', 'Games', 'Computers', 'Arts'],['Reference']
25614,['Reference', 'Business', 'Computers', 'Sports'],['Reference']
25631,['Reference', 'Science', 'Recreation', 'Computers'],['Reference']
25635,['Reference', 'Health', 'Sports', 'Society'],['Reference']
25636,['Reference', 'Computers', 'Sports', 'Society'],['Reference']
25637,['Reference', 'Science', 'Arts', 'Sports'],['Reference']
25639,['Reference', 'Science', 'Recreation', 'Health'],['Reference']
25641,['Reference', 'Arts', 'Recreation', 'Sports'],['Reference']
25646,['Reference', 'Science', 'Health', 'Business'],['Reference']
25656,['Health', 'Arts', 'Recreation', 'News'],['Reference']
25692,['Reference', 'Arts', 'Society', 'Kids'],['Reference']
25693,['Reference', 'Health', 'Arts', 'Society'],['Reference']
25694,['Recreation', 'Kids', 'Business', 'Science'],['Reference']
25705,['Reference', 'Recreation', 'Science', 'Health'],['Reference']
25712,['Reference', 'Recreation', 'Health', 'Business'],['Reference']
25724,['Reference', 'Recreation', 'News', 'Sports'],['Reference']
25727,['Reference', 'Science', 'Adult', 'Sports'],['Reference']
25730,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25740,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25748,['Reference', 'Recreation', 'Computers', 'Sports'],['Reference']
25754,['Reference', 'Science', 'Health', 'Business'],['Reference']
25756,['Reference', 'Recreation', 'Arts', 'Sports'],['Reference']
25758,['Reference', 'Health', 'Sports', 'Society'],['Reference']
25761,['Reference', 'Recreation', 'News', 'Games'],['Reference']
25762,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25770,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25772,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25786,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25787,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25789,['Reference', 'Science', 'Recreation', 'Kids'],['Reference']
25795,['Reference', 'Science', 'Sports', 'Society'],['Reference']
25797,['Reference', 'Games', 'Computers', 'Sports'],['Reference']
25800,['Reference', 'Recreation', 'Arts', 'Kids'],['Reference']
25801,['Reference', 'Kids', 'Games', 'Arts'],['Reference']
25805,['Reference', 'Health', 'Kids', 'Sports'],['Reference']
25811,['Reference', 'Recreation', 'Sports', 'Society'],['Reference']
25815,['Reference', 'Health', 'Shopping', 'Science'],['Reference']
25821,['Recreation', 'Reference', 'Computers', 'Science'],['Reference']
25822,['Reference', 'Recreation', 'Arts', 'Sports'],['Reference']
25826,['Reference', 'Society', 'Games', 'Home'],['Reference']
25833,['Reference', 'Kids', 'Business', 'Sports'],['Reference']
25836,['Reference', 'Recreation', 'Business', 'Health'],['Reference']
25846,['Reference', 'Recreation', 'Health', 'Sports'],['Reference']
25869,['Reference', 'Computers', 'Science', 'Sports'],['Reference']
25872,['Business', 'Shopping', 'Recreation', 'Computers'],['Reference']
25875,['Reference', 'Health', 'Arts', 'Sports'],['Reference']
25879,['Business', 'Reference', 'Kids', 'Health'],['Reference']
25880,['Reference', 'Recreation', 'Sports', 'Society'],['Reference']
25883,['Reference', 'Society', 'News', 'Business'],['Reference']
25888,['Arts', 'Computers', 'Business', 'Society'],['Reference']
25889,['Reference', 'Recreation', 'Health', 'Business'],['Reference']
25892,['Reference', 'Science', 'Sports', 'Society'],['Reference']
25895,['Reference', 'Computers', 'Business', 'Sports'],['Reference']
25897,['Reference', 'Business', 'Sports', 'Society'],['Reference']
25900,['Reference', 'Business', 'Sports', 'Science'],['Reference']
25911,['Reference', 'Business', 'Sports', 'Society'],['Reference']
25919,['Reference', 'Recreation', 'News', 'Home'],['Reference']
25922,['Reference', 'Computers', 'Business', 'Sports'],['Reference']
25923,['Health', 'Science', 'Business', 'Society'],['Reference']
25933,['Reference', 'Business', 'Computers', 'Shopping'],['Reference']
25934,['Reference', 'Computers', 'Business', 'Sports'],['Reference']
25943,['Reference', 'Business', 'Sports', 'Society'],['Reference']
25946,['Business', 'Science', 'Reference', 'News'],['Reference']
25953,['Reference', 'Computers', 'Kids', 'Society'],['Reference']
25966,['Reference', 'Computers', 'Sports', 'Society'],['Reference']
25976,['Reference', 'Science', 'Kids', 'Arts'],['Reference']
25977,['Recreation', 'Computers', 'Business', 'News'],['Reference']
25985,['Reference', 'Business', 'Recreation', 'Sports'],['Reference', 'Business']
25986,['Shopping', 'Reference', 'Recreation', 'Science'],['Reference', 'Shopping']
25995,['Reference', 'Health', 'Science', 'Sports'],['Reference']
26003,['Arts', 'Reference', 'Science', 'Kids'],['Reference']
26007,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26009,['Reference', 'Health', 'Sports', 'Society'],['Reference']
26021,['Reference', 'Science', 'Health', 'Games'],['Reference']
26031,['Reference', 'Science', 'Sports', 'Society'],['Reference']
26042,['Reference', 'Science', 'News', 'Computers'],['Reference']
26043,['Reference', 'Science', 'Recreation', 'Health'],['Reference']
26048,['Health', 'Computers', 'Science', 'Recreation'],['Reference']
26049,['Reference', 'Health', 'Sports', 'Society'],['Reference']
26055,['Reference', 'News', 'Health', 'Sports'],['Reference']
26059,['Reference', 'Society', 'Science', 'Recreation'],['Reference']
26064,['Reference', 'News', 'Kids', 'Business'],['Reference']
26073,['Reference', 'Home', 'Business', 'Arts'],['Reference']
26076,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
26083,['Reference', 'Science', 'Health', 'Computers'],['Reference']
26088,['Reference', 'Science', 'Health', 'Recreation'],['Reference']
26098,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26102,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
26104,['Reference', 'Health', 'Society', 'Arts'],['Reference']
26114,['Reference', 'Kids', 'Health', 'Business'],['Reference']
26118,['Reference', 'Shopping', 'Health', 'Computers'],['Reference']
26127,['Reference', 'Games', 'Sports', 'Society'],['Reference']
26129,['Reference', 'Shopping', 'Sports', 'Society'],['Reference', 'Shopping']
26138,['Reference', 'Recreation', 'Sports', 'Society'],['Reference']
26139,['Reference', 'News', 'Kids', 'Computers'],['Reference']
26141,['Reference', 'Health', 'Computers', 'Sports'],['Reference']
26143,['Reference', 'Recreation', 'Computers', 'Sports'],['Reference']
26144,['Reference', 'Science', 'Recreation', 'Games'],['Reference']
26168,['Reference', 'Recreation', 'Business', 'Sports'],['Reference']
26174,['Reference', 'Computers', 'Science', 'Sports'],['Reference']
26178,['Reference', 'Society', 'Science', 'Computers'],['Reference']
26182,['Reference', 'Sports', 'News', 'Computers'],['Reference']
26188,['Reference', 'Recreation', 'Computers', 'Sports'],['Reference']
26209,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26215,['Reference', 'Games', 'Sports', 'Society'],['Reference']
26227,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26229,['Reference', 'Science', 'Health', 'Sports'],['Reference']
26241,['Reference', 'Computers', 'Business', 'Recreation'],['Reference']
26248,['Reference', 'Recreation', 'Computers', 'Arts'],['Reference']
26265,['Reference', 'Arts', 'Health', 'Kids'],['Reference']
26268,['Arts', 'Society', 'Computers', 'Sports'],['Reference']
26270,['Reference', 'Science', 'Arts', 'Sports'],['Reference']
26276,['Reference', 'Society', 'News', 'Computers'],['Reference']
26291,['Reference', 'Arts', 'Society', 'Computers'],['Reference']
26305,['Reference', 'Arts', 'News', 'Business'],['Reference']
26320,['Recreation', 'Arts', 'News', 'Kids'],['Reference', 'Sports']
26321,['Reference', 'Recreation', 'Health', 'Sports'],['Reference']
26322,['Reference', 'Science', 'Recreation', 'Computers'],['Reference']
26327,['Society', 'Reference', 'Science', 'Arts'],['Reference', 'Society']
26332,['Reference', 'Society', 'Sports', 'Shopping'],['Reference', 'Society']
26335,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
26346,['Science', 'Reference', 'Health', 'Recreation'],['Reference']
26360,['Recreation', 'Reference', 'Kids', 'Arts'],['Reference']
26390,['Reference', 'Home', 'Recreation', 'Arts'],['Reference']
26393,['Reference', 'Arts', 'Recreation', 'Sports'],['Reference']
26400,['Reference', 'News', 'Society', 'Sports'],['Reference']
26411,['Reference', 'Recreation', 'Health', 'Computers'],['Reference']
26418,['Reference', 'Shopping', 'Kids', 'Business'],['Reference']
26419,['Reference', 'Society', 'Shopping', 'Arts'],['Reference']
26422,['Society', 'Reference', 'Sports', 'Shopping'],['Reference', 'Society']
26429,['Reference', 'Sports', 'Kids', 'Health'],['Reference']
26460,['Recreation', 'Science', 'Reference', 'Home'],['Reference']
26461,['Reference', 'Health', 'Sports', 'Society'],['Reference']
26479,['Reference', 'Arts', 'Health', 'Games'],['Reference']
26485,['Reference', 'Kids', 'Home', 'Arts'],['Reference']
26491,['Reference', 'Arts', 'Recreation', 'Sports'],['Reference']
26494,['Arts', 'Recreation', 'Science', 'News'],['Reference']
26500,['Reference', 'Arts', 'Adult', 'Sports'],['Reference']
26502,['Reference', 'Health', 'Sports', 'Shopping'],['Reference']
26507,['Reference', 'Home', 'Recreation', 'Sports'],['Reference']
26509,['Reference', 'News', 'Computers', 'Arts'],['Reference']
26514,['Reference', 'Arts', 'Recreation', 'Computers'],['Reference']
26546,['Reference', 'Home', 'Sports', 'Society'],['Reference']
26553,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26556,['Reference', 'Home', 'Arts', 'Sports'],['Reference']
26567,['Reference', 'Health', 'Business', 'Society'],['Reference']
26568,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
26570,['Reference', 'Recreation', 'Business', 'Sports'],['Reference']
26577,['Science', 'Recreation', 'Reference', 'Home'],['Reference']
26603,['Reference', 'Recreation', 'Science', 'News'],['Reference']
26605,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
26744,['Recreation', 'Health', 'Games', 'Computers'],['Society']
27005,['Science', 'News', 'Sports', 'Shopping'],['Science']
27008,['Science', 'Reference', 'Health', 'Business'],['Science']
27021,['Science', 'Health', 'News', 'Business'],['Science']
27029,['Science', 'Recreation', 'Computers', 'Business'],['Science']
27032,['Science', 'Health', 'Recreation', 'Home'],['Science']
27058,['Science', 'Recreation', 'Computers', 'Society'],['Science']
27062,['Science', 'Recreation', 'Home', 'Health'],['Science']
27075,['Science', 'Business', 'Health', 'Sports'],['Science']
27080,['Science', 'Computers', 'Society', 'Health'],['Science']
27081,['Science', 'Recreation', 'Computers', 'Sports'],['Science']
27090,['Science', 'Health', 'News', 'Kids'],['Science']
27108,['Science', 'Business', 'News', 'Health'],['Science']
27125,['Science', 'Society', 'Games', 'Business'],['Science']
27133,['Science', 'Business', 'Sports', 'Society'],['Science']
27153,['Recreation', 'Adult', 'Health', 'Business'],['Science']
27154,['Science', 'Society', 'News', 'Computers'],['Science']
27157,['Science', 'Shopping', 'Business', 'Sports'],['Science']
27165,['Science', 'Sports', 'Recreation', 'Shopping'],['Science']
27168,['Science', 'Sports', 'Recreation', 'Health'],['Science']
27173,['Science', 'Kids', 'Computers', 'Business'],['Science']
27175,['Science', 'Reference', 'Computers', 'Sports'],['Science']
27192,['Science', 'Recreation', 'News', 'Computers'],['Science']
27194,['Science', 'Society', 'Kids', 'Computers'],['Science']
27221,['Science', 'Shopping', 'Computers', 'Business'],['Science', 'Shopping']
27222,['Science', 'Arts', 'Sports', 'Society'],['Science']
27223,['Science', 'Business', 'Reference', 'Recreation'],['Science']
27229,['Science', 'Recreation', 'Business', 'Reference'],['Science']
27262,['Science', 'Arts', 'Shopping', 'Computers'],['Science']
27269,['Science', 'Computers', 'Reference', 'News'],['Science']
27270,['Science', 'Sports', 'Computers', 'Society'],['Science']
27289,['Science', 'Business', 'Sports', 'Society'],['Science']
27294,['Science', 'Business', 'Recreation', 'Health'],['Science']
27303,['Science', 'Health', 'Sports', 'Society'],['Science']
27338,['Science', 'Computers', 'Business', 'Sports'],['Science']
27345,['Science', 'Health', 'Sports', 'Society'],['Science']
27369,['Science', 'Reference', 'Home', 'Health'],['Science']
27372,['Science', 'Reference', 'Arts', 'Sports'],['Science']
27379,['Science', 'Reference', 'Business', 'Health'],['Science']
27391,['Science', 'Health', 'Sports', 'Society'],['Science']
27392,['Science', 'Business', 'Reference', 'Sports'],['Science']
27426,['Science', 'Computers', 'Business', 'Shopping'],['Science']
27434,['Science', 'Recreation', 'Sports', 'Society'],['Science']
27445,['Science', 'News', 'Sports', 'Society'],['Science']
27452,['Science', 'Health', 'Arts', 'Sports'],['Science']
27462,['Science', 'Kids', 'Sports', 'Society'],['Science']
27468,['Science', 'Adult', 'Business', 'Sports'],['Science']
27469,['Science', 'Sports', 'Society', 'Shopping'],['Science']
27475,['Science', 'Games', 'Computers', 'Recreation'],['Science']
27476,['Science', 'News', 'Arts', 'Society'],['Science']
27494,['Science', 'Computers', 'Reference', 'Recreation'],['Science']
27498,['Science', 'Society', 'Reference', 'Health'],['Science']
27511,['Science', 'Business', 'Recreation', 'Sports'],['Science']
27518,['Science', 'Society', 'Shopping', 'Recreation'],['Science']
27522,['Science', 'Arts', 'Society', 'Recreation'],['Science']
27525,['Science', 'Recreation', 'News', 'Health'],['Science']
27533,['Arts', 'News', 'Society', 'Shopping'],['Science']
27537,['Science', 'Recreation', 'Business', 'Arts'],['Science']
27538,['Science', 'Health', 'Computers', 'Society'],['Science']
27550,['Business', 'Arts', 'Science', 'Reference'],['Science']
27552,['Science', 'Reference', 'Recreation', 'Computers'],['Science']
27554,['Science', 'Reference', 'Computers', 'Sports'],['Science']
27558,['Science', 'Health', 'Games', 'Sports'],['Science']
27565,['Science', 'Recreation', 'Arts', 'Home'],['Science']
27569,['Science', 'News', 'Games', 'Business'],['Science']
27574,['Business', 'Computers', 'Shopping', 'Science'],['Science']
27585,['Science', 'Sports', 'Reference', 'Business'],['Science', 'Sports']
27586,['Science', 'Computers', 'Recreation', 'Sports'],['Science']
27612,['Science', 'Shopping', 'News', 'Home'],['Science']
27614,['Science', 'Home', 'Business', 'Arts'],['Science']
27618,['Science', 'Health', 'Business', 'Arts'],['Science']
27635,['Science', 'Recreation', 'Arts', 'Sports'],['Science']
27636,['Science', 'Business', 'Computers', 'Society'],['Science']
27642,['Sports', 'Recreation', 'Games', 'News'],['Science']
27643,['Science', 'Kids', 'Business', 'Sports'],['Science']
27644,['Science', 'Kids', 'Health', 'Sports'],['Science']
27646,['Science', 'Computers', 'Business', 'Sports'],['Science']
27649,['Science', 'Arts', 'Reference', 'News'],['Science']
27657,['Science', 'Shopping', 'Arts', 'Sports'],['Science', 'Shopping']
27668,['Science', 'Computers', 'Sports', 'Society'],['Science']
27680,['Science', 'Reference', 'Recreation', 'Games'],['Science']
27703,['Science', 'Business', 'Sports', 'Society'],['Science']
27733,['Science', 'Recreation', 'Shopping', 'Kids'],['Science']
27737,['Science', 'Computers', 'Adult', 'Sports'],['Science']
27757,['Science', 'Shopping', 'Recreation', 'Health'],['Science']
27764,['Science', 'Arts', 'Adult', 'Sports'],['Science']
27772,['Science', 'Arts', 'Recreation', 'Kids'],['Science']
27778,['Science', 'Business', 'Shopping', 'Sports'],['Science']
27779,['Arts', 'Science', 'Recreation', 'Computers'],['Science']
27790,['Science', 'Sports', 'Reference', 'Society'],['Science']
27794,['Science', 'Shopping', 'Business', 'Sports'],['Science']
27802,['Science', 'Sports', 'Society', 'Shopping'],['Science']
27810,['Science', 'Shopping', 'Recreation', 'Games'],['Science']
27811,['Science', 'Computers', 'Arts', 'Sports'],['Science']
27818,['Science', 'Recreation', 'News', 'Computers'],['Science']
27851,['Science', 'Health', 'Sports', 'Society'],['Science']
27869,['Science', 'Recreation', 'Sports', 'Society'],['Science']
27872,['Science', 'Health', 'Recreation', 'Home'],['Science', 'Society']
