ref id,Predicted,Actual
0,['Adult', 'Science', 'Arts', 'Sports'],['Adult']
25989,['Reference', 'Science', 'Health', 'Business'],['Reference']
25992,['Adult', 'Reference', 'Recreation', 'Health'],['Reference']
26001,['News', 'Arts', 'Reference', 'Recreation'],['Reference']
26018,['Reference', 'Science', 'Recreation', 'Games'],['Reference']
26053,['Reference', 'Science', 'Recreation', 'News'],['Reference']
26057,['Computers', 'Science', 'Recreation', 'Reference'],['Reference']
26068,['Computers', 'Recreation', 'Shopping', 'Science'],['Reference']
26112,['Business', 'Reference', 'Science', 'Recreation'],['Reference']
26115,['Reference', 'News', 'Home', 'Games'],['Reference']
26122,['Business', 'Science', 'Reference', 'Recreation'],['Reference']
26131,['Games', 'Reference', 'Health', 'Home'],['Reference']
26137,['Reference', 'Arts', 'Shopping', 'Science'],['Reference', 'Shopping']
26138,['Science', 'Health', 'Computers', 'Reference'],['Reference']
26141,['Computers', 'Recreation', 'Shopping', 'Science'],['Reference']
26172,['Recreation', 'Arts', 'Reference', 'Games'],['Reference']
26177,['Health', 'Reference', 'Recreation', 'Arts'],['Reference']
26180,['Computers', 'Business', 'Arts', 'Reference'],['Reference']
26200,['Recreation', 'Arts', 'Reference', 'Science'],['Reference']
26203,['Reference', 'Arts', 'Sports', 'Society'],['Reference']
26204,['Recreation', 'Games', 'Arts', 'Science'],['Reference']
26208,['Science', 'Computers', 'Arts', 'Recreation'],['Reference']
26211,['Recreation', 'Computers', 'Reference', 'News'],['Reference']
26223,['Recreation', 'Computers', 'News', 'Arts'],['Reference']
26229,['Reference', 'Health', 'Science', 'Recreation'],['Reference']
26239,['Science', 'Recreation', 'Arts', 'Shopping'],['Reference']
26242,['Reference', 'Recreation', 'Shopping', 'Science'],['Reference']
26258,['Science', 'Reference', 'Health', 'Recreation'],['Science', 'Reference']
26266,['Reference', 'News', 'Computers', 'Society'],['Society', 'Science', 'Reference']
26282,['Recreation', 'Arts', 'Sports', 'Society'],['Reference']
26292,['Arts', 'Reference', 'Recreation', 'Home'],['Reference']
26310,['Arts', 'News', 'Science', 'Reference'],['Reference']
26312,['Computers', 'Science', 'News', 'Home'],['Reference']
26323,['Home', 'Arts', 'Health', 'Science'],['Reference']
26326,['Society', 'Science', 'Recreation', 'Arts'],['Reference']
26330,['Arts', 'Reference', 'Society', 'Recreation'],['Reference']
26346,['Arts', 'Science', 'Reference', 'Recreation'],['Reference']
26358,['Arts', 'Shopping', 'Reference', 'Recreation'],['Reference']
26375,['Reference', 'Computers', 'Arts', 'Sports'],['Reference']
26386,['Arts', 'Reference', 'Recreation', 'Society'],['Society', 'Reference', 'Shopping']
26400,['Arts', 'Science', 'Reference', 'Recreation'],['Reference']
26407,['Science', 'Business', 'Reference', 'Health'],['Reference']
26408,['Health', 'Shopping', 'Science', 'Recreation'],['Reference']
26412,['Recreation', 'Reference', 'Health', 'Computers'],['Reference']
26428,['Arts', 'Recreation', 'Home', 'Reference'],['Reference']
26430,['Recreation', 'Computers', 'Arts', 'Sports'],['Reference']
26446,['Recreation', 'Reference', 'Health', 'Computers'],['Reference']
26450,['Recreation', 'Business', 'Arts', 'Health'],['Reference']
26457,['Reference', 'Recreation', 'Health', 'Arts'],['Reference']
26463,['Health', 'Science', 'News', 'Recreation'],['Reference']
26479,['Arts', 'Recreation', 'Science', 'Games'],['Reference']
26482,['Business', 'Reference', 'Arts', 'Shopping'],['Reference']
26495,['News', 'Health', 'Society', 'Science'],['Reference']
26501,['Recreation', 'Arts', 'Science', 'News'],['Reference']
26502,['Recreation', 'Sports', 'Society', 'Science'],['Reference']
26520,['Reference', 'Arts', 'Recreation', 'Health'],['Reference']
26537,['Reference', 'Recreation', 'Society', 'Health'],['Reference']
26540,['News', 'Science', 'Reference', 'Home'],['Reference']
26556,['Recreation', 'Games', 'Arts', 'Reference'],['Reference']
26569,['Computers', 'Society', 'Science', 'Recreation'],['Reference']
26574,['Computers', 'Science', 'News', 'Home'],['Reference']
26586,['Arts', 'Computers', 'Business', 'Science'],['Reference']
26592,['Recreation', 'Reference', 'News', 'Home'],['Reference']
26597,['Business', 'Recreation', 'Home', 'Health'],['Reference']
26702,['Business', 'Science', 'Games', 'Sports'],['Society']
26992,['Business', 'Health', 'Society', 'Science'],['Science']
26997,['Science', 'Health', 'Sports', 'Society'],['Science']
27008,['Science', 'Reference', 'Health', 'Society'],['Science']
27013,['Home', 'Health', 'Science', 'Reference'],['Science']
27021,['Health', 'Science', 'Reference', 'Business'],['Science']
27029,['Science', 'Recreation', 'Computers', 'Business'],['Science']
27035,['Science', 'Society', 'Reference', 'News'],['Science']
27047,['Science', 'Reference', 'Business', 'Health'],['Science']
27050,['Recreation', 'Science', 'Society', 'News'],['Science']
27060,['Business', 'News', 'Health', 'Sports'],['Science']
27062,['Health', 'Science', 'Computers', 'Sports'],['Science']
27068,['Recreation', 'Computers', 'Business', 'Arts'],['Science']
27071,['Science', 'Recreation', 'Computers', 'Business'],['Science']
27095,['Science', 'Society', 'Sports', 'Reference'],['Science']
27107,['Science', 'Reference', 'Health', 'Computers'],['Science']
27112,['Computers', 'Science', 'Reference', 'Business'],['Science']
27124,['Health', 'News', 'Business', 'Science'],['Science']
27137,['Science', 'Computers', 'Arts', 'Reference'],['Science']
27155,['Science', 'Recreation', 'Computers', 'Reference'],['Science']
27164,['Science', 'Arts', 'Society', 'Games'],['Science']
27184,['Shopping', 'Science', 'Society', 'Recreation'],['Science', 'Shopping']
27191,['Shopping', 'Business', 'Adult', 'Science'],['Science']
27197,['Computers', 'Science', 'Recreation', 'Reference'],['Science']
27198,['Science', 'Recreation', 'Business', 'Reference'],['Science']
27211,['Science', 'Arts', 'Reference', 'Recreation'],['Science']
27221,['Shopping', 'Computers', 'Business', 'Science'],['Science', 'Shopping']
27224,['Business', 'Recreation', 'Science', 'News'],['Science']
27232,['Arts', 'Science', 'Sports', 'Society'],['Science']
27240,['Recreation', 'Computers', 'Business', 'Sports'],['Science']
27265,['Reference', 'Arts', 'Science', 'Recreation'],['Science']
27269,['Computers', 'Business', 'Adult', 'Science'],['Science']
27270,['Health', 'Science', 'Reference', 'News'],['Science']
27276,['Arts', 'Science', 'Computers', 'Recreation'],['Science']
27277,['Science', 'Computers', 'Arts', 'Reference'],['Science']
27278,['Computers', 'Recreation', 'Health', 'Society'],['Science']
27290,['Health', 'Business', 'Computers', 'Science'],['Science']
27291,['Health', 'Arts', 'Science', 'Recreation'],['Science']
27292,['Science', 'Health', 'Arts', 'Recreation'],['Science']
27310,['Business', 'Recreation', 'Shopping', 'Home'],['Science']
27322,['Business', 'Science', 'Society', 'Recreation'],['Science']
27327,['Business', 'Sports', 'Shopping', 'Society'],['Science']
27329,['Science', 'Business', 'Society', 'Shopping'],['Science']
27333,['Reference', 'Science', 'Society', 'Recreation'],['Science']
27337,['Science', 'Computers', 'Business', 'Health'],['Science']
27350,['Science', 'Recreation', 'Society', 'Reference'],['Science']
27378,['Recreation', 'Science', 'Reference', 'Business'],['Science']
27383,['Science', 'Arts', 'Business', 'Shopping'],['Science']
27389,['Recreation', 'Computers', 'Health', 'Games'],['Science']
27403,['Sports', 'Society', 'Games', 'Arts'],['Science']
27408,['Science', 'Recreation', 'Society', 'News'],['Science']
27412,['Reference', 'Science', 'Recreation', 'Home'],['Science']
27418,['Science', 'Reference', 'Society', 'Recreation'],['Science']
27419,['Science', 'Sports', 'Society', 'Shopping'],['Science']
27421,['Science', 'Arts', 'News', 'Health'],['Science']
27422,['Science', 'Sports', 'Society', 'Shopping'],['Science']
27443,['Science', 'Business', 'Sports', 'Reference'],['Science']
27444,['Health', 'Business', 'Arts', 'Science'],['Society', 'Science']
27445,['Science', 'News', 'Health', 'Computers'],['Science']
27491,['Science', 'Computers', 'News', 'Health'],['Science']
27504,['Computers', 'Science', 'Reference', 'Sports'],['Science']
27505,['Science', 'Reference', 'Health', 'Computers'],['Science']
27522,['Health', 'Science', 'Reference', 'Recreation'],['Science']
27534,['Recreation', 'Science', 'News', 'Health'],['Science']
27535,['Science', 'Health', 'Recreation', 'News'],['Science']
27537,['Business', 'Science', 'Recreation', 'Home'],['Science']
27566,['Business', 'Computers', 'Sports', 'Society'],['Science']
27572,['Science', 'Recreation', 'Business', 'Sports'],['Science']
27584,['Health', 'Reference', 'Business', 'Science'],['Science']
27597,['Home', 'Games', 'Recreation', 'News'],['Science']
27602,['Business', 'Science', 'Shopping', 'Reference'],['Science']
27605,['Science', 'Reference', 'Recreation', 'Society'],['Science']
27608,['Recreation', 'Business', 'Shopping', 'Science'],['Science']
27609,['Business', 'Reference', 'Health', 'Society'],['Science']
27611,['Recreation', 'Sports', 'Society', 'Health'],['Science']
27617,['Computers', 'Science', 'Business', 'Sports'],['Science']
27621,['Arts', 'Recreation', 'Sports', 'Society'],['Science']
27625,['Computers', 'Health', 'Business', 'Science'],['Science']
27630,['Computers', 'Science', 'Business', 'Reference'],['Science']
27631,['Science', 'Health', 'Reference', 'News'],['Science']
27643,['Science', 'Recreation', 'Adult', 'Home'],['Science']
27650,['Arts', 'Computers', 'Sports', 'Society'],['Science']
27652,['Science', 'Arts', 'Reference', 'Health'],['Science']
27657,['Recreation', 'Health', 'Games', 'Computers'],['Science', 'Shopping']
27658,['Science', 'Games', 'Recreation', 'News'],['Science']
27674,['Recreation', 'Science', 'Arts', 'Sports'],['Science']
27675,['Business', 'Science', 'Shopping', 'Sports'],['Science']
27680,['Recreation', 'Business', 'Arts', 'Science'],['Science']
27681,['Business', 'Science', 'Health', 'Arts'],['Science']
27684,['Science', 'Arts', 'Society', 'Recreation'],['Science']
27688,['Business', 'Recreation', 'Reference', 'Home'],['Science']
27691,['Science', 'Games', 'Reference', 'News'],['Science']
27695,['Science', 'Health', 'Arts', 'Sports'],['Science']
27701,['Arts', 'Reference', 'Science', 'Recreation'],['Science']
27711,['Science', 'Business', 'Arts', 'Sports'],['Science']
27722,['Recreation', 'Science', 'News', 'Health'],['Science']
27737,['Science', 'Reference', 'Health', 'Games'],['Science']
27746,['Health', 'Business', 'Arts', 'Science'],['Science']
27770,['Science', 'Business', 'Arts', 'Sports'],['Science']
27781,['Computers', 'Reference', 'Recreation', 'News'],['Science']
27786,['Science', 'Recreation', 'Shopping', 'Reference'],['Science']
27793,['Health', 'Science', 'Business', 'Recreation'],['Science']
27806,['Business', 'Health', 'Science', 'Reference'],['Science']
27807,['Computers', 'Business', 'Science', 'Reference'],['Science']
27809,['Science', 'Reference', 'Society', 'Arts'],['Science']
27814,['Science', 'Computers', 'Shopping', 'Reference'],['Science']
27815,['Business', 'Shopping', 'Reference', 'Computers'],['Science']
27823,['Science', 'Health', 'Arts', 'Society'],['Society', 'Science']
27824,['Science', 'Business', 'Society', 'Reference'],['Society', 'Science']
27834,['Science', 'Computers', 'Society', 'News'],['Society', 'Science']
27844,['Science', 'Games', 'Computers', 'Society'],['Society', 'Science']
27849,['Business', 'Science', 'News', 'Home'],['Society', 'Science']
27850,['Science', 'Home', 'Computers', 'Business'],['Society', 'Science']
27873,['Recreation', 'Science', 'Arts', 'Reference'],['Science']
27880,['Science', 'Business', 'Reference', 'Recreation'],['Science']
27881,['Recreation', 'Science', 'Reference', 'Games'],['Science']
27886,['Science', 'Health', 'Shopping', 'News'],['Science']
27889,['Arts', 'Recreation', 'Games', 'Computers'],['Science']
27897,['News', 'Science', 'Arts', 'Reference'],['Science']
27901,['Science', 'Business', 'Reference', 'Home'],['Science']
27905,['Recreation', 'Business', 'Science', 'Home'],['Science']
27912,['Health', 'Business', 'Adult', 'Science'],['Science']
27914,['Science', 'Business', 'Health', 'Reference'],['Science']
27915,['Society', 'Science', 'Arts', 'Reference'],['Science']
27927,['Recreation', 'Shopping', 'Health', 'Computers'],['Science']
27933,['Business', 'Reference', 'Recreation', 'Home'],['Science']
27935,['Science', 'Health', 'Business', 'Recreation'],['Science']
27944,['Science', 'Business', 'Arts', 'Computers'],['Science']
27947,['Science', 'Health', 'Business', 'Computers'],['Science']
27961,['Science', 'Recreation', 'Health', 'Games'],['Science']
27962,['Home', 'Business', 'Arts', 'Shopping'],['Science']
27963,['Health', 'Science', 'Society', 'Arts'],['Science']
27966,['Business', 'Computers', 'Recreation', 'Home'],['Science']
27968,['Recreation', 'Health', 'Computers', 'Business'],['Science']
27972,['Business', 'Science', 'Health', 'Recreation'],['Science']
27976,['Computers', 'Science', 'Health', 'Reference'],['Science']
27983,['Health', 'Business', 'Shopping', 'Recreation'],['Science']
27986,['Business', 'Arts', 'Shopping', 'Science'],['Science']
27993,['Science', 'Arts', 'Society', 'Health'],['Science']
27994,['Recreation', 'Health', 'Arts', 'News'],['Science']
27999,['Health', 'Adult', 'Games', 'Reference'],['Science']
28011,['Health', 'Sports', 'Society', 'Science'],['Science']
28017,['Science', 'Business', 'Arts', 'Society'],['Science']
28034,['Computers', 'Business', 'Shopping', 'Sports'],['Science']
28035,['Computers', 'Science', 'Business', 'Recreation'],['Science']
28039,['Business', 'Computers', 'Shopping', 'Science'],['Science']
28040,['Computers', 'Business', 'Science', 'Health'],['Science']
28041,['Science', 'Business', 'Reference', 'Recreation'],['Science']
28060,['Science', 'Business', 'Shopping', 'Home'],['Science']
28062,['Science', 'Computers', 'Recreation', 'Health'],['Science']
28078,['Science', 'Business', 'Health', 'Computers'],['Science']
28091,['Business', 'Science', 'Sports', 'Society'],['Science']
28101,['Science', 'Recreation', 'Home', 'Health'],['Science']
28113,['Health', 'Business', 'Science', 'Computers'],['Science']
28120,['Science', 'Shopping', 'Business', 'Sports'],['Science']
28122,['Shopping', 'Business', 'Arts', 'Sports'],['Science']
28130,['Science', 'Business', 'News', 'Health'],['Science']
28146,['Science', 'Business', 'Recreation', 'Health'],['Science']
28152,['Business', 'Science', 'Health', 'Shopping'],['Science']
28159,['Science', 'Computers', 'Recreation', 'Arts'],['Science']
28167,['Computers', 'Recreation', 'Arts', 'Science'],['Science']
28168,['Reference', 'Business', 'Arts', 'Science'],['Science']
28173,['Sports', 'Science', 'Reference', 'Society'],['Science']
28174,['Computers', 'Reference', 'Science', 'Recreation'],['Science']
28180,['Business', 'Recreation', 'Science', 'Home'],['Science']
28196,['Health', 'Science', 'Arts', 'Reference'],['Science']
28203,['Computers', 'Science', 'Business', 'Arts'],['Science']
28211,['Science', 'Reference', 'Health', 'Computers'],['Science']
28219,['Science', 'News', 'Computers', 'Sports'],['Science']
28233,['Science', 'Business', 'Recreation', 'News'],['Science']
28243,['Reference', 'Computers', 'Health', 'Sports'],['Science']
28265,['Science', 'Shopping', 'Reference', 'Recreation'],['Science']
28274,['Arts', 'Recreation', 'Home', 'Business'],['Science']
28297,['Business', 'Computers', 'Society', 'Shopping'],['Science']
28302,['Computers', 'Business', 'Science', 'Health'],['Science']
28309,['Science', 'Health', 'Computers', 'Business'],['Science']
28312,['Business', 'Shopping', 'Science', 'News'],['Science']
28313,['Science', 'Recreation', 'Reference', 'Health'],['Science']
28315,['Science', 'Business', 'Reference', 'Recreation'],['Science']
28319,['Science', 'Arts', 'Shopping', 'Recreation'],['Science']
28323,['Science', 'Shopping', 'Computers', 'Business'],['Science']
28327,['Business', 'Recreation', 'Reference', 'Health'],['Science']
28334,['Health', 'Science', 'Computers', 'Business'],['Science']
28344,['Science', 'Games', 'Computers', 'Recreation'],['Science']
28345,['Science', 'Arts', 'News', 'Home'],['Science']
28347,['Computers', 'Sports', 'Society', 'Shopping'],['Science']
28349,['Health', 'Science', 'Computers', 'Sports'],['Science']
28353,['Computers', 'Business', 'Science', 'Games'],['Science']
28365,['Science', 'Computers', 'Business', 'Reference'],['Science']
28377,['Recreation', 'Reference', 'Science', 'Arts'],['Science']
28397,['Health', 'Reference', 'Arts', 'Science'],['Science']
28401,['News', 'Business', 'Arts', 'Society'],['Science']
28405,['Recreation', 'Computers', 'Science', 'Games'],['Science']
28416,['Computers', 'Arts', 'Sports', 'Society'],['Science']
28421,['Science', 'Recreation', 'Shopping', 'Reference'],['Science']
28430,['Science', 'Reference', 'Recreation', 'News'],['Science']
28435,['Recreation', 'Science', 'Health', 'Arts'],['Science']
28444,['Health', 'Science', 'Society', 'News'],['Science']
28446,['Arts', 'Recreation', 'Science', 'Home'],['Science']
28459,['Science', 'Business', 'Health', 'Sports'],['Science']
28464,['Health', 'Business', 'Arts', 'Science'],['Science']
28471,['Computers', 'News', 'Science', 'Reference'],['Science']
28474,['Health', 'Games', 'Society', 'Computers'],['Science']
28485,['Games', 'Health', 'Science', 'News'],['Science']
28487,['Computers', 'Science', 'Health', 'Adult'],['Science']
28508,['Business', 'Recreation', 'Science', 'Reference'],['Science']
28509,['News', 'Computers', 'Shopping', 'Recreation'],['Science']
28514,['Science', 'Recreation', 'Arts', 'Shopping'],['Science']
28516,['Science', 'Computers', 'Business', 'Arts'],['Society', 'Science']
28517,['Science', 'Health', 'Home', 'Sports'],['Science']
28521,['Science', 'Health', 'News', 'Business'],['Science']
28524,['Health', 'Business', 'Society', 'Science'],['Society', 'Science']
28531,['News', 'Computers', 'Business', 'Sports'],['Science']
28540,['Science', 'Health', 'Arts', 'News'],['Science']
28545,['Science', 'Society', 'Reference', 'News'],['Science']
28558,['Science', 'Health', 'Computers', 'Business'],['Science']
28562,['Science', 'Recreation', 'Health', 'News'],['Science']
28568,['Science', 'Business', 'Society', 'Reference'],['Science']
28584,['Science', 'Recreation', 'Reference', 'News'],['Science']
28585,['Computers', 'Science', 'News', 'Sports'],['Science']
28589,['Health', 'Science', 'Business', 'Sports'],['Science']
28599,['Health', 'Computers', 'Business', 'Science'],['Science']
28606,['Science', 'Computers', 'News', 'Business'],['Science']
28617,['Business', 'Computers', 'Science', 'Arts'],['Science']
28638,['Science', 'Computers', 'Business', 'Society'],['Science']
28642,['Science', 'Sports', 'Society', 'Shopping'],['Science']
28658,['Science', 'Reference', 'Recreation', 'Arts'],['Science']
28666,['Science', 'Sports', 'Society', 'Shopping'],['Science']
28685,['Reference', 'Computers', 'Science', 'Home'],['Science']
28695,['Science', 'Computers', 'Health', 'Home'],['Science']
28696,['Computers', 'Arts', 'Science', 'Reference'],['Science']
28711,['Computers', 'Business', 'Science', 'Reference'],['Science']
28722,['Science', 'Health', 'News', 'Business'],['Science']
28727,['Science', 'Health', 'Business', 'Reference'],['Science']
28728,['Computers', 'Health', 'Reference', 'News'],['Science']
28733,['Computers', 'Health', 'Science', 'Recreation'],['Science']
28734,['Science', 'Computers', 'Business', 'News'],['Science']
28746,['Science', 'Arts', 'Health', 'Business'],['Science']
28757,['Business', 'Science', 'Recreation', 'Reference'],['Science']
28759,['Science', 'Reference', 'News', 'Recreation'],['Science']
28773,['Science', 'Health', 'Arts', 'Reference'],['Science']
28796,['Science', 'Health', 'Reference', 'Recreation'],['Science']
28806,['Computers', 'Recreation', 'Science', 'News'],['Science']
28810,['Business', 'Health', 'Science', 'Reference'],['Science']
28816,['Recreation', 'Health', 'Science', 'Computers'],['Science']
28823,['Science', 'Recreation', 'Health', 'Games'],['Science']
28827,['Computers', 'Sports', 'Science', 'Reference'],['Science']
28828,['Computers', 'Business', 'Health', 'Science'],['Science']
28833,['Business', 'Shopping', 'Science', 'Recreation'],['Science']
28834,['Health', 'Business', 'Science', 'Recreation'],['Science']
28842,['Business', 'Recreation', 'Arts', 'News'],['Science']
28850,['Health', 'Science', 'Business', 'Recreation'],['Science']
28879,['Health', 'Business', 'Recreation', 'Computers'],['Science']
28889,['Business', 'Science', 'Reference', 'Recreation'],['Science']
28899,['Science', 'Society', 'Health', 'Recreation'],['Science']
28911,['Computers', 'Science', 'Reference', 'Arts'],['Science']
28927,['Science', 'Computers', 'News', 'Home'],['Science']
28934,['Science', 'Computers', 'Reference', 'Recreation'],['Science']
28945,['Business', 'Science', 'Sports', 'Society'],['Science']
28948,['Science', 'Health', 'Computers', 'Reference'],['Science']
28959,['Health', 'Arts', 'Science', 'Recreation'],['Science']
28962,['Computers', 'Science', 'Reference', 'News'],['Science']
28963,['Business', 'Science', 'Reference', 'Recreation'],['Science']
28964,['Science', 'Computers', 'Health', 'Games'],['Science']
28976,['Society', 'Shopping', 'Science', 'Reference'],['Science']
28990,['Recreation', 'Science', 'News', 'Health'],['Science']
28999,['Computers', 'Science', 'Society', 'Reference'],['Science']
29008,['Business', 'Health', 'Reference', 'Recreation'],['Science']
29012,['Science', 'Health', 'Sports', 'Society'],['Science']
29013,['Science', 'Home', 'Reference', 'Recreation'],['Science']
29020,['Science', 'Arts', 'Shopping', 'Reference'],['Science']
29035,['Recreation', 'Sports', 'Society', 'Shopping'],['Science']
29038,['Arts', 'Science', 'Computers', 'Business'],['Science']
29043,['Reference', 'Shopping', 'Business', 'Society'],['Science']
29045,['Business', 'Computers', 'Science', 'Home'],['Science']
29053,['Health', 'Computers', 'Business', 'Science'],['Science']
29057,['Computers', 'Science', 'News', 'Sports'],['Science']
29063,['Business', 'Science', 'Computers', 'Sports'],['Science']
29070,['Computers', 'Science', 'Recreation', 'Health'],['Science']
29074,['Computers', 'Science', 'Recreation', 'News'],['Science']
29080,['Arts', 'Shopping', 'Recreation', 'Computers'],['Science']
29084,['Computers', 'Recreation', 'Business', 'Sports'],['Science']
29085,['Computers', 'Health', 'Games', 'Arts'],['Science']
29099,['Computers', 'Science', 'Recreation', 'Sports'],['Science']
29100,['Sports', 'Recreation', 'Society', 'Shopping'],['Science']
29120,['Computers', 'Science', 'Health', 'Games'],['Science']
29122,['Computers', 'Health', 'Business', 'Science'],['Science']
29127,['Recreation', 'Science', 'Reference', 'Home'],['Science']
29129,['Business', 'Recreation', 'Computers', 'Science'],['Science']
29133,['Business', 'Science', 'Computers', 'Shopping'],['Science']
29135,['Computers', 'Business', 'Reference', 'Health'],['Science']
29136,['Computers', 'Recreation', 'Arts', 'Sports'],['Science']
29150,['Computers', 'Business', 'Science', 'Sports'],['Science']
29151,['Business', 'Science', 'Recreation', 'Health'],['Science']
29166,['Recreation', 'Health', 'Computers', 'Home'],['Science']
29175,['Science', 'Reference', 'Health', 'Business'],['Science']
29177,['Business', 'Science', 'Health', 'Computers'],['Science']
29185,['Society', 'Shopping', 'Science', 'Recreation'],['Science']
29192,['Business', 'Computers', 'Society', 'Recreation'],['Science']
29204,['Science', 'Recreation', 'Computers', 'Business'],['Society', 'Science']
29215,['Business', 'Recreation', 'Arts', 'Society'],['Science']
29221,['Recreation', 'Health', 'Business', 'News'],['Science']
29222,['Computers', 'Business', 'Health', 'Games'],['Science']
29228,['Science', 'Business', 'Home', 'Society'],['Science']
29259,['Shopping', 'Home', 'Business', 'Recreation'],['Shopping']
29262,['Recreation', 'Business', 'News', 'Health'],['Shopping']
29265,['Business', 'Recreation', 'Sports', 'Shopping'],['Shopping']
29269,['Business', 'Computers', 'Shopping', 'Recreation'],['Shopping']
29290,['Recreation', 'Computers', 'Reference', 'News'],['Shopping']
29313,['Recreation', 'Shopping', 'Science', 'Reference'],['Shopping']
29315,['Reference', 'Computers', 'Business', 'Recreation'],['Shopping']
29332,['Shopping', 'Recreation', 'Adult', 'Home'],['Shopping']
29351,['Shopping', 'Business', 'Reference', 'Recreation'],['Shopping']
29361,['Arts', 'Recreation', 'Shopping', 'Games'],['Shopping']
29379,['Shopping', 'Reference', 'Recreation', 'Home'],['Shopping']
29406,['Arts', 'Shopping', 'Sports', 'Society'],['Shopping']
29407,['Games', 'Recreation', 'Computers', 'Business'],['Shopping']
29416,['Business', 'Arts', 'Recreation', 'Science'],['Shopping']
29422,['Shopping', 'Business', 'Science', 'News'],['Shopping']
29424,['Shopping', 'Recreation', 'Business', 'Society'],['Shopping']
29429,['Shopping', 'Business', 'Science', 'Recreation'],['Shopping']
29440,['Shopping', 'Business', 'Recreation', 'Society'],['Shopping']
29443,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
29450,['Recreation', 'Home', 'Business', 'Sports'],['Shopping']
29461,['Business', 'Shopping', 'Recreation', 'Society'],['Shopping']
29467,['Business', 'Shopping', 'Arts', 'Recreation'],['Shopping']
29469,['Sports', 'Business', 'Science', 'Reference'],['Shopping']
29470,['Home', 'Recreation', 'Arts', 'Shopping'],['Shopping']
29482,['Recreation', 'Games', 'Business', 'Reference'],['Shopping']
29488,['Computers', 'Reference', 'Business', 'Home'],['Shopping']
29492,['Recreation', 'Business', 'Shopping', 'News'],['Shopping']
29495,['Shopping', 'Computers', 'Arts', 'Science'],['Shopping']
29498,['Shopping', 'Business', 'Recreation', 'Sports'],['Shopping']
29517,['Recreation', 'Business', 'Shopping', 'Reference'],['Shopping']
29523,['Shopping', 'Health', 'Recreation', 'Games'],['Shopping']
29526,['Shopping', 'Recreation', 'Home', 'Health'],['Shopping']
29535,['Health', 'Adult', 'Society', 'Reference'],['Shopping']
29546,['Shopping', 'Business', 'Recreation', 'News'],['Shopping']
29564,['Science', 'Games', 'Business', 'Shopping'],['Shopping']
29565,['Shopping', 'Recreation', 'Reference', 'Games'],['Shopping']
29589,['Shopping', 'Business', 'Games', 'Adult'],['Shopping']
29595,['Business', 'Shopping', 'Recreation', 'Games'],['Shopping']
29596,['Shopping', 'Adult', 'Science', 'Recreation'],['Shopping']
29599,['Business', 'Arts', 'Shopping', 'Science'],['Shopping']
29601,['Business', 'Recreation', 'Home', 'Shopping'],['Shopping']
29619,['Shopping', 'Arts', 'Business', 'Reference'],['Shopping']
29631,['Shopping', 'Science', 'Recreation', 'Arts'],['Shopping']
29636,['Recreation', 'Science', 'Arts', 'Shopping'],['Shopping']
29640,['Shopping', 'Recreation', 'Health', 'Science'],['Shopping']
29643,['Shopping', 'Business', 'Arts', 'Reference'],['Shopping']
29655,['Shopping', 'Recreation', 'Health', 'Arts'],['Shopping']
29659,['Recreation', 'Business', 'Science', 'Arts'],['Shopping']
29661,['Shopping', 'Arts', 'Reference', 'Health'],['Shopping']
29665,['Recreation', 'Health', 'Business', 'Society'],['Shopping']
29668,['Business', 'Shopping', 'Reference', 'Recreation'],['Shopping']
29679,['Recreation', 'Shopping', 'Arts', 'Reference'],['Shopping']
29696,['Recreation', 'Games', 'Arts', 'Shopping'],['Shopping']
29726,['Business', 'Society', 'Shopping', 'Science'],['Shopping']
29728,['Recreation', 'Society', 'Shopping', 'Science'],['Shopping']
29729,['Business', 'News', 'Society', 'Shopping'],['Shopping']
29743,['Sports', 'Society', 'Shopping', 'Reference'],['Shopping']
29778,['Shopping', 'Recreation', 'Home', 'Society'],['Shopping']
29797,['Shopping', 'Recreation', 'Science', 'Adult'],['Shopping']
29803,['Recreation', 'Shopping', 'Sports', 'Society'],['Shopping']
29806,['Shopping', 'Business', 'Home', 'Computers'],['Shopping']
29809,['Shopping', 'Recreation', 'Sports', 'Society'],['Shopping']
29812,['Business', 'Society', 'News', 'Home'],['Shopping']
29817,['Shopping', 'Society', 'Business', 'Games'],['Shopping']
29819,['Shopping', 'Sports', 'Society', 'Computers'],['Shopping']
29824,['Shopping', 'Society', 'Home', 'Business'],['Shopping']
29833,['Shopping', 'Society', 'Sports', 'Recreation'],['Shopping']
29844,['Sports', 'Shopping', 'Business', 'Society'],['Shopping']
29848,['Shopping', 'Computers', 'Sports', 'Society'],['Shopping']
29849,['Shopping', 'Society', 'Computers', 'Business'],['Shopping']
29854,['Shopping', 'Society', 'Adult', 'Sports'],['Shopping']
29872,['Shopping', 'Sports', 'Computers', 'Business'],['Shopping']
29886,['Shopping', 'Computers', 'Sports', 'Reference'],['Shopping']
29887,['Shopping', 'Society', 'Business', 'Sports'],['Shopping']
29902,['Shopping', 'Business', 'Sports', 'Society'],['Shopping']
29914,['Shopping', 'Business', 'Home', 'Health'],['Shopping']
29918,['Shopping', 'Home', 'Business', 'Sports'],['Shopping']
29920,['Shopping', 'Adult', 'Business', 'Sports'],['Shopping']
29921,['Shopping', 'Arts', 'Sports', 'Society'],['Shopping']
