ref id,Predicted,Actual
0,['Business', 'Society', 'Arts', 'Sports'],['Adult']
25721,['Reference', 'Recreation', 'Science', 'Arts'],['Reference']
25726,['Reference', 'News', 'Recreation', 'Arts'],['Reference']
25728,['Reference', 'Society', 'News', 'Recreation'],['Reference']
25749,['Reference', 'News', 'Society', 'Recreation'],['Reference']
25753,['Shopping', 'Business', 'Science', 'Arts'],['Reference']
25755,['Reference', 'Shopping', 'Business', 'Science'],['Reference']
25767,['Reference', 'News', 'Society', 'Recreation'],['Reference']
25768,['Reference', 'Society', 'News', 'Recreation'],['Reference']
25780,['Reference', 'Society', 'Shopping', 'Recreation'],['Reference']
25781,['Reference', 'Society', 'News', 'Recreation'],['Reference']
25786,['Reference', 'Society', 'Shopping', 'Recreation'],['Reference']
25789,['Business', 'News', 'Science', 'Recreation'],['Reference']
25791,['Science', 'Reference', 'Business', 'Computers'],['Science', 'Reference']
25803,['Reference', 'Society', 'Computers', 'Arts'],['Reference']
25813,['Shopping', 'Business', 'Arts', 'Science'],['Reference']
25826,['Recreation', 'Computers', 'Society', 'Sports'],['Reference']
25840,['Reference', 'News', 'Home', 'Recreation'],['Reference']
25845,['Computers', 'Business', 'Science', 'Reference'],['Reference']
25859,['Computers', 'Arts', 'Reference', 'Business'],['Reference']
25860,['Reference', 'Computers', 'News', 'Science'],['Reference']
25861,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25900,['Business', 'Computers', 'Science', 'Reference'],['Reference']
25917,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25927,['Computers', 'Science', 'Reference', 'Business'],['Reference']
25931,['Computers', 'Science', 'Reference', 'News'],['Reference']
25933,['Shopping', 'Business', 'Arts', 'Science'],['Reference']
25938,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25943,['Business', 'Computers', 'Reference', 'Science'],['Reference']
25952,['Computers', 'Business', 'Reference', 'Science'],['Reference']
25955,['Science', 'Reference', 'Computers', 'Recreation'],['Reference']
25960,['Computers', 'Recreation', 'Arts', 'Business'],['Reference']
25963,['Computers', 'Reference', 'Science', 'News'],['Reference']
25974,['Reference', 'Recreation', 'Computers', 'Science'],['Reference']
25989,['Reference', 'Science', 'Computers', 'News'],['Reference']
25992,['Computers', 'Reference', 'Science', 'Home'],['Reference']
26001,['Reference', 'Computers', 'Arts', 'Business'],['Reference']
26018,['Reference', 'Science', 'Arts', 'Society'],['Reference']
26053,['Shopping', 'Business', 'Science', 'Health'],['Reference']
26057,['Reference', 'News', 'Science', 'Arts'],['Reference']
26068,['Reference', 'News', 'Shopping', 'Science'],['Reference']
26112,['Reference', 'Science', 'News', 'Computers'],['Reference']
26115,['Reference', 'Science', 'Health', 'Business'],['Reference']
26122,['Business', 'Reference', 'Arts', 'Computers'],['Reference']
26131,['Reference', 'News', 'Science', 'Society'],['Reference']
26137,['Reference', 'Arts', 'Science', 'News'],['Reference', 'Shopping']
26138,['Reference', 'Home', 'Science', 'Society'],['Reference']
26141,['Reference', 'Science', 'Recreation', 'News'],['Reference']
26172,['Recreation', 'Sports', 'Computers', 'Society'],['Reference']
26177,['Science', 'Computers', 'Reference', 'Business'],['Reference']
26180,['Reference', 'Shopping', 'Recreation', 'Business'],['Reference']
26200,['Recreation', 'Reference', 'Arts', 'News'],['Reference']
26203,['Computers', 'Recreation', 'Arts', 'Business'],['Reference']
26204,['Reference', 'Recreation', 'News', 'Science'],['Reference']
26208,['Health', 'News', 'Home', 'Arts'],['Reference']
26211,['Computers', 'Reference', 'Science', 'Arts'],['Reference']
26223,['Reference', 'Science', 'News', 'Recreation'],['Reference']
26229,['Reference', 'News', 'Science', 'Home'],['Reference']
26239,['Recreation', 'Business', 'Computers', 'Arts'],['Reference']
26242,['Reference', 'Recreation', 'Science', 'News'],['Reference']
26258,['Science', 'Reference', 'News', 'Computers'],['Science', 'Reference']
26266,['Shopping', 'Business', 'Science', 'Arts'],['Society', 'Science', 'Reference']
26282,['Business', 'Recreation', 'Sports', 'Arts'],['Reference']
26292,['Reference', 'Arts', 'Society', 'News'],['Reference']
26310,['Arts', 'Reference', 'Science', 'Recreation'],['Reference']
26312,['Reference', 'Games', 'Arts', 'Computers'],['Reference']
26323,['Shopping', 'Arts', 'Home', 'Business'],['Reference']
26326,['Reference', 'Arts', 'Science', 'Society'],['Reference']
26330,['Arts', 'Reference', 'Society', 'Recreation'],['Reference']
26346,['Recreation', 'Reference', 'Science', 'Arts'],['Reference']
26358,['Arts', 'Reference', 'Recreation', 'Science'],['Reference']
26375,['Shopping', 'Business', 'Science', 'Home'],['Reference']
26386,['Arts', 'Reference', 'News', 'Recreation'],['Society', 'Reference', 'Shopping']
26400,['Reference', 'Science', 'Health', 'Arts'],['Reference']
26407,['Shopping', 'Business', 'Science', 'Arts'],['Reference']
26408,['Health', 'Reference', 'Recreation', 'Home'],['Reference']
26412,['Reference', 'Recreation', 'Arts', 'Games'],['Reference']
26428,['Health', 'Home', 'Reference', 'Arts'],['Reference']
26430,['Reference', 'Society', 'Science', 'Arts'],['Reference']
26446,['Reference', 'Arts', 'Health', 'News'],['Reference']
26450,['Reference', 'Society', 'Home', 'News'],['Reference']
26457,['Reference', 'News', 'Arts', 'Home'],['Reference']
26463,['Shopping', 'Business', 'Science', 'Arts'],['Reference']
26479,['News', 'Recreation', 'Arts', 'Computers'],['Reference']
26482,['Shopping', 'Business', 'Arts', 'Science'],['Reference']
26495,['News', 'Home', 'Recreation', 'Health'],['Reference']
26501,['Shopping', 'News', 'Business', 'Arts'],['Reference']
26502,['Sports', 'Recreation', 'Computers', 'Arts'],['Reference']
26520,['Reference', 'News', 'Society', 'Science'],['Reference']
26537,['Reference', 'Society', 'Business', 'Recreation'],['Reference']
26540,['Reference', 'News', 'Arts', 'Home'],['Reference']
26556,['News', 'Arts', 'Society', 'Home'],['Reference']
26569,['Computers', 'Science', 'Reference', 'Recreation'],['Reference']
26574,['Recreation', 'Business', 'Reference', 'Computers'],['Reference']
26586,['Recreation', 'Arts', 'Reference', 'Computers'],['Reference']
26592,['Reference', 'Recreation', 'Arts', 'News'],['Reference']
26597,['Recreation', 'Reference', 'Business', 'Science'],['Reference']
26702,['Business', 'Science', 'News', 'Society'],['Society']
26992,['Shopping', 'Business', 'Science', 'Health'],['Science']
26997,['Science', 'Reference', 'Home', 'Health'],['Science']
27008,['Science', 'Home', 'Health', 'Reference'],['Science']
27013,['Home', 'Health', 'Shopping', 'News'],['Science']
27021,['Business', 'Science', 'News', 'Health'],['Science']
27029,['Science', 'Recreation', 'Health', 'Reference'],['Science']
27035,['Shopping', 'Business', 'Science', 'Arts'],['Science']
27047,['Reference', 'Health', 'Science', 'Society'],['Science']
27050,['Reference', 'Science', 'Business', 'Recreation'],['Science']
27060,['Health', 'Business', 'Science', 'Reference'],['Science']
27062,['Recreation', 'Computers', 'Arts', 'Adult'],['Science']
27068,['Home', 'Science', 'Business', 'Computers'],['Science']
27071,['Computers', 'Science', 'Business', 'Health'],['Science']
27095,['Science', 'Reference', 'News', 'Business'],['Science']
27107,['Reference', 'Health', 'Science', 'Society'],['Science']
27112,['Science', 'Reference', 'Health', 'Computers'],['Science']
27124,['Business', 'Science', 'Recreation', 'Health'],['Science']
27137,['News', 'Science', 'Home', 'Business'],['Science']
27155,['Arts', 'Science', 'Recreation', 'Adult'],['Science']
27164,['Science', 'Computers', 'Reference', 'Business'],['Science']
27184,['Shopping', 'Business', 'Science', 'Arts'],['Science', 'Shopping']
27191,['Science', 'Shopping', 'Business', 'Recreation'],['Science']
27197,['Computers', 'Science', 'Reference', 'Recreation'],['Science']
27198,['Science', 'Reference', 'Health', 'Society'],['Science']
27211,['Science', 'Reference', 'Computers', 'Recreation'],['Science']
27221,['Shopping', 'Computers', 'Science', 'Arts'],['Science', 'Shopping']
27224,['Science', 'Arts', 'Recreation', 'Home'],['Science']
27232,['Recreation', 'Arts', 'Sports', 'Business'],['Science']
27240,['Shopping', 'Business', 'Computers', 'Recreation'],['Science']
27265,['Science', 'Computers', 'Reference', 'News'],['Science']
27269,['Science', 'Computers', 'Reference', 'Recreation'],['Science']
27270,['Science', 'Reference', 'Society', 'Health'],['Science']
27276,['Science', 'Health', 'Recreation', 'Reference'],['Science']
27277,['Science', 'Home', 'Reference', 'Recreation'],['Science']
27278,['Business', 'Computers', 'Science', 'Health'],['Science']
27290,['Health', 'Business', 'Science', 'Computers'],['Science']
27291,['Science', 'Computers', 'Games', 'Recreation'],['Science']
27292,['Science', 'Adult', 'Computers', 'Health'],['Science']
27310,['Business', 'Science', 'Computers', 'Shopping'],['Science']
27322,['Science', 'Computers', 'Business', 'Reference'],['Science']
27327,['Arts', 'Business', 'Shopping', 'Sports'],['Science']
27329,['Science', 'Reference', 'Home', 'Health'],['Science']
27333,['Science', 'Reference', 'News', 'Business'],['Science']
27337,['Computers', 'Science', 'Recreation', 'Health'],['Science']
27350,['Shopping', 'Business', 'Science', 'Health'],['Science']
27378,['Recreation', 'Science', 'Business', 'Arts'],['Science']
27383,['Science', 'Home', 'Reference', 'Society'],['Science']
27389,['Sports', 'Computers', 'Arts', 'Society'],['Science']
27403,['Sports', 'Computers', 'Society', 'Business'],['Science']
27408,['Science', 'Reference', 'News', 'Computers'],['Science']
27412,['Science', 'Home', 'Reference', 'Recreation'],['Science']
27418,['Science', 'Reference', 'Business', 'Health'],['Science']
27419,['Science', 'Reference', 'News', 'Health'],['Science']
27421,['Science', 'Reference', 'News', 'Health'],['Science']
27422,['Science', 'Computers', 'Health', 'Reference'],['Science']
27443,['Computers', 'Science', 'Business', 'Reference'],['Science']
27444,['Arts', 'Reference', 'Recreation', 'Adult'],['Society', 'Science']
27445,['Science', 'Computers', 'Reference', 'Health'],['Science']
27491,['Business', 'Science', 'Home', 'News'],['Science']
27504,['Science', 'Reference', 'Computers', 'News'],['Science']
27505,['Business', 'Arts', 'Recreation', 'Health'],['Science']
27522,['Science', 'Health', 'Reference', 'Recreation'],['Science']
27534,['Business', 'Science', 'Health', 'Computers'],['Science']
27535,['Society', 'Science', 'Recreation', 'Health'],['Science']
27537,['Business', 'Computers', 'Science', 'Reference'],['Science']
27566,['Business', 'Science', 'Computers', 'Reference'],['Science']
27572,['Science', 'Recreation', 'Health', 'Business'],['Science']
27584,['Science', 'Computers', 'Business', 'Health'],['Science']
27597,['Computers', 'Recreation', 'Arts', 'Business'],['Science']
27602,['Shopping', 'Business', 'Science', 'Health'],['Science']
27605,['Shopping', 'Business', 'Science', 'Arts'],['Science']
27608,['Science', 'Health', 'Business', 'Recreation'],['Science']
27609,['Science', 'Business', 'Health', 'Recreation'],['Science']
27611,['Recreation', 'Science', 'Shopping', 'Arts'],['Science']
27617,['Science', 'Computers', 'Business', 'Reference'],['Science']
27621,['Sports', 'Recreation', 'Arts', 'Society'],['Science']
27625,['Science', 'Home', 'Society', 'Business'],['Science']
27630,['Science', 'Business', 'News', 'Computers'],['Science']
27631,['Science', 'Reference', 'News', 'Health'],['Science']
27643,['Science', 'Computers', 'Arts', 'Recreation'],['Science']
27650,['Society', 'Recreation', 'Arts', 'Sports'],['Science']
27652,['Science', 'News', 'Reference', 'Society'],['Science']
27657,['Recreation', 'Science', 'Arts', 'Business'],['Science', 'Shopping']
27658,['Science', 'Reference', 'Society', 'News'],['Science']
27674,['Science', 'Reference', 'Arts', 'Recreation'],['Science']
27675,['Shopping', 'Business', 'Science', 'Arts'],['Science']
27680,['Shopping', 'Business', 'Recreation', 'Science'],['Science']
27681,['Science', 'Computers', 'Home', 'Reference'],['Science']
27684,['Science', 'Computers', 'Reference', 'Home'],['Science']
27688,['Science', 'Computers', 'Arts', 'Reference'],['Science']
27691,['Science', 'Computers', 'Society', 'Reference'],['Science']
27695,['Science', 'Computers', 'Reference', 'Arts'],['Science']
27701,['Science', 'Computers', 'Home', 'Reference'],['Science']
27711,['Science', 'Health', 'Reference', 'News'],['Science']
27722,['Science', 'News', 'Reference', 'Health'],['Science']
27737,['Science', 'Recreation', 'Business', 'Computers'],['Science']
27746,['Recreation', 'Health', 'Science', 'Arts'],['Science']
27770,['Science', 'Reference', 'Health', 'Society'],['Science']
27781,['Shopping', 'Business', 'Computers', 'Arts'],['Science']
27786,['Computers', 'Recreation', 'Arts', 'Society'],['Science']
27793,['Health', 'Business', 'Society', 'Science'],['Science']
27806,['Business', 'Health', 'Computers', 'Science'],['Science']
27807,['Shopping', 'Business', 'Science', 'Computers'],['Science']
27809,['Science', 'Reference', 'News', 'Society'],['Science']
27814,['Science', 'Computers', 'Business', 'Reference'],['Science']
27815,['Business', 'News', 'Science', 'Society'],['Science']
27823,['Science', 'News', 'Reference', 'Business'],['Society', 'Science']
27824,['Shopping', 'Business', 'Science', 'Arts'],['Society', 'Science']
27834,['Science', 'Business', 'Reference', 'News'],['Society', 'Science']
27844,['Recreation', 'Science', 'News', 'Arts'],['Society', 'Science']
27849,['Science', 'Reference', 'News', 'Business'],['Society', 'Science']
27850,['Science', 'Business', 'Society', 'Arts'],['Society', 'Science']
27873,['Science', 'Reference', 'Health', 'Home'],['Science']
27880,['Science', 'Reference', 'Business', 'Health'],['Science']
27881,['Business', 'Recreation', 'Arts', 'Health'],['Science']
27886,['Science', 'Health', 'Reference', 'Home'],['Science']
27889,['Science', 'Recreation', 'News', 'Health'],['Science']
27897,['Business', 'Science', 'Home', 'Recreation'],['Science']
27901,['Science', 'Health', 'Reference', 'Home'],['Science']
27905,['Arts', 'Health', 'Science', 'Society'],['Science']
27912,['Recreation', 'Health', 'Science', 'Arts'],['Science']
27914,['Science', 'Business', 'Computers', 'Reference'],['Science']
27915,['Science', 'Computers', 'Business', 'Health'],['Science']
27927,['Science', 'Health', 'Society', 'Recreation'],['Science']
27933,['Computers', 'Business', 'Science', 'Reference'],['Science']
27935,['Shopping', 'Business', 'Science', 'Arts'],['Science']
27944,['Science', 'Society', 'Reference', 'Recreation'],['Science']
27947,['Science', 'Society', 'Reference', 'Health'],['Science']
27961,['Home', 'News', 'Recreation', 'Arts'],['Science']
27962,['Science', 'News', 'Recreation', 'Arts'],['Science']
27963,['Health', 'News', 'Science', 'Business'],['Science']
27966,['Business', 'Shopping', 'Science', 'Home'],['Science']
27968,['Science', 'Business', 'Health', 'Society'],['Science']
27972,['Science', 'News', 'Recreation', 'Reference'],['Science']
27976,['Science', 'Computers', 'Arts', 'Business'],['Science']
27983,['Business', 'Computers', 'Science', 'Health'],['Science']
27986,['Science', 'Arts', 'Games', 'Recreation'],['Science']
27993,['Computers', 'Recreation', 'Arts', 'Science'],['Science']
27994,['Science', 'Recreation', 'Reference', 'Games'],['Science']
27999,['Recreation', 'Computers', 'Sports', 'Arts'],['Science']
28011,['Science', 'Business', 'Computers', 'Shopping'],['Science']
28017,['Science', 'Business', 'Computers', 'Home'],['Science']
28034,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28035,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28039,['Science', 'Business', 'Computers', 'Shopping'],['Science']
28040,['Science', 'Computers', 'Business', 'News'],['Science']
28041,['Science', 'Business', 'Recreation', 'Shopping'],['Science']
28060,['Business', 'Science', 'Computers', 'Shopping'],['Science']
28062,['Business', 'Science', 'Computers', 'Health'],['Science']
28078,['Health', 'Science', 'Business', 'Home'],['Science']
28091,['Shopping', 'Business', 'Science', 'Computers'],['Science']
28101,['Science', 'Recreation', 'Health', 'Business'],['Science']
28113,['Science', 'Business', 'Reference', 'Shopping'],['Science']
28120,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28122,['Shopping', 'Business', 'Arts', 'Science'],['Science']
28130,['Business', 'Shopping', 'Science', 'Health'],['Science']
28146,['Business', 'Computers', 'Science', 'Shopping'],['Science']
28152,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28159,['Science', 'News', 'Reference', 'Health'],['Science']
28167,['Science', 'Arts', 'Computers', 'Recreation'],['Science']
28168,['Science', 'Reference', 'News', 'Computers'],['Science']
28173,['Health', 'Business', 'Science', 'Reference'],['Science']
28174,['Science', 'Recreation', 'Home', 'Business'],['Science']
28180,['Science', 'Arts', 'Health', 'Business'],['Science']
28196,['Shopping', 'Business', 'Science', 'Health'],['Science']
28203,['Computers', 'Science', 'Business', 'Reference'],['Science']
28211,['Science', 'Computers', 'Reference', 'Arts'],['Science']
28219,['Science', 'Computers', 'Reference', 'News'],['Science']
28233,['Science', 'News', 'Reference', 'Arts'],['Science']
28243,['Science', 'Society', 'Health', 'Arts'],['Science']
28265,['Science', 'Computers', 'Reference', 'Arts'],['Science']
28274,['Science', 'Recreation', 'Computers', 'Reference'],['Science']
28297,['Business', 'Computers', 'Sports', 'Recreation'],['Science']
28302,['Business', 'Health', 'Science', 'News'],['Science']
28309,['Business', 'Science', 'Computers', 'Health'],['Science']
28312,['Science', 'Computers', 'Business', 'News'],['Science']
28313,['Science', 'Computers', 'Recreation', 'Arts'],['Science']
28315,['Science', 'Business', 'Computers', 'Health'],['Science']
28319,['Arts', 'Recreation', 'Adult', 'Computers'],['Science']
28323,['Science', 'Business', 'Computers', 'News'],['Science']
28327,['Health', 'Recreation', 'Arts', 'Business'],['Science']
28334,['Reference', 'Science', 'Business', 'Health'],['Science']
28344,['Science', 'Recreation', 'Reference', 'Computers'],['Science']
28345,['News', 'Science', 'Health', 'Reference'],['Science']
28347,['Business', 'Science', 'Recreation', 'Sports'],['Science']
28349,['Science', 'Computers', 'Reference', 'Health'],['Science']
28353,['Science', 'Business', 'Computers', 'Health'],['Science']
28365,['Business', 'Science', 'Computers', 'Recreation'],['Science']
28377,['Recreation', 'Science', 'Business', 'Shopping'],['Science']
28397,['Science', 'News', 'Home', 'Health'],['Science']
28401,['News', 'Reference', 'Arts', 'Science'],['Science']
28405,['Shopping', 'Arts', 'Business', 'News'],['Science']
28416,['Sports', 'Computers', 'Recreation', 'Arts'],['Science']
28421,['Science', 'Computers', 'News', 'Reference'],['Science']
28430,['Arts', 'Recreation', 'News', 'Society'],['Science']
28435,['Arts', 'Society', 'Science', 'Health'],['Science']
28444,['Science', 'News', 'Health', 'Arts'],['Science']
28446,['Recreation', 'Science', 'Arts', 'Computers'],['Science']
28459,['Science', 'Computers', 'Reference', 'Business'],['Science']
28464,['Arts', 'Health', 'Society', 'Reference'],['Science']
28471,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28474,['News', 'Health', 'Arts', 'Computers'],['Science']
28485,['News', 'Science', 'Health', 'Computers'],['Science']
28487,['News', 'Science', 'Arts', 'Recreation'],['Science']
28508,['News', 'Science', 'Recreation', 'Computers'],['Science']
28509,['Shopping', 'Business', 'Arts', 'Science'],['Science']
28514,['Science', 'Society', 'Arts', 'Recreation'],['Science']
28516,['Science', 'Reference', 'Society', 'News'],['Society', 'Science']
28517,['Science', 'Reference', 'Health', 'News'],['Science']
28521,['Science', 'Reference', 'News', 'Society'],['Science']
28524,['Science', 'Reference', 'News', 'Health'],['Society', 'Science']
28531,['Science', 'Computers', 'Business', 'Reference'],['Science']
28540,['Science', 'Health', 'Computers', 'Reference'],['Science']
28545,['Science', 'Health', 'Computers', 'Recreation'],['Science']
28558,['Science', 'Recreation', 'Computers', 'Health'],['Science']
28562,['Science', 'Health', 'Recreation', 'Reference'],['Science']
28568,['Computers', 'Science', 'Arts', 'Recreation'],['Science']
28584,['Science', 'Health', 'Computers', 'Business'],['Science']
28585,['Computers', 'Science', 'Reference', 'News'],['Science']
28589,['Science', 'Health', 'Business', 'Computers'],['Science']
28599,['Science', 'Business', 'Reference', 'Computers'],['Science']
28606,['Science', 'Health', 'Arts', 'Business'],['Science']
28617,['Business', 'Science', 'Shopping', 'Health'],['Science']
28638,['Computers', 'Science', 'Society', 'Health'],['Science']
28642,['Science', 'Reference', 'News', 'Health'],['Science']
28658,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28666,['Science', 'Reference', 'News', 'Health'],['Science']
28685,['Science', 'News', 'Reference', 'Health'],['Science']
28695,['Shopping', 'Business', 'Science', 'Arts'],['Science']
28696,['Home', 'Computers', 'Science', 'Reference'],['Science']
28711,['Science', 'Business', 'Reference', 'Computers'],['Science']
28722,['Science', 'Health', 'News', 'Reference'],['Science']
28727,['Science', 'Health', 'News', 'Business'],['Science']
28728,['Computers', 'Health', 'Science', 'Reference'],['Science']
28733,['Science', 'Reference', 'Health', 'Computers'],['Science']
28734,['Science', 'Society', 'Business', 'Home'],['Science']
28746,['Science', 'Reference', 'Health', 'Society'],['Science']
28757,['Science', 'Reference', 'Arts', 'Computers'],['Science']
28759,['Science', 'Reference', 'Society', 'Health'],['Science']
28773,['Science', 'Reference', 'News', 'Computers'],['Science']
28796,['Science', 'Reference', 'News', 'Recreation'],['Science']
28806,['Arts', 'Health', 'Computers', 'Science'],['Science']
28810,['Science', 'Home', 'Business', 'Recreation'],['Science']
28816,['Recreation', 'Science', 'Business', 'Computers'],['Science']
28823,['Science', 'Recreation', 'Computers', 'Home'],['Science']
28827,['Science', 'Business', 'Health', 'Computers'],['Science']
28828,['Science', 'Business', 'News', 'Health'],['Science']
28833,['Business', 'Science', 'Health', 'Computers'],['Science']
28834,['Science', 'Business', 'Computers', 'Health'],['Science']
28842,['Science', 'Business', 'Computers', 'Home'],['Science']
28850,['Science', 'Business', 'Health', 'News'],['Science']
28879,['Science', 'Business', 'Computers', 'Home'],['Science']
28889,['Business', 'Science', 'Computers', 'Reference'],['Science']
28899,['Science', 'Health', 'Reference', 'Home'],['Science']
28911,['Computers', 'Science', 'Home', 'Reference'],['Science']
28927,['Science', 'Reference', 'News', 'Computers'],['Science']
28934,['Science', 'Reference', 'Recreation', 'Computers'],['Science']
28945,['Business', 'Science', 'Computers', 'Reference'],['Science']
28948,['Science', 'Business', 'Society', 'Health'],['Science']
28959,['Society', 'Science', 'Recreation', 'Business'],['Science']
28962,['Science', 'Computers', 'Reference', 'Business'],['Science']
28963,['Health', 'Science', 'Society', 'Business'],['Science']
28964,['Science', 'Computers', 'Reference', 'Business'],['Science']
28976,['Sports', 'Recreation', 'Science', 'Games'],['Science']
28990,['Science', 'Recreation', 'Reference', 'News'],['Science']
28999,['Computers', 'Science', 'Reference', 'Health'],['Science']
29008,['Business', 'Science', 'Recreation', 'Health'],['Science']
29012,['Arts', 'News', 'Reference', 'Science'],['Science']
29013,['Science', 'Computers', 'Reference', 'Health'],['Science']
29020,['Business', 'Computers', 'Shopping', 'Science'],['Science']
29035,['Business', 'Recreation', 'Arts', 'Sports'],['Science']
29038,['News', 'Recreation', 'Reference', 'Arts'],['Science']
29043,['Business', 'Shopping', 'Computers', 'Arts'],['Science']
29045,['Sports', 'Arts', 'Computers', 'Recreation'],['Science']
29053,['Science', 'Computers', 'Business', 'Reference'],['Science']
29057,['Computers', 'Business', 'Home', 'Science'],['Science']
29063,['Computers', 'Science', 'Business', 'News'],['Science']
29070,['Computers', 'Science', 'Reference', 'News'],['Science']
29074,['Computers', 'Science', 'Business', 'Games'],['Science']
29080,['Recreation', 'Science', 'Society', 'Business'],['Science']
29084,['Computers', 'Science', 'Reference', 'Recreation'],['Science']
29085,['Science', 'Computers', 'Reference', 'Recreation'],['Science']
29099,['Computers', 'Science', 'Business', 'Recreation'],['Science']
29100,['Computers', 'Business', 'Reference', 'Science'],['Science']
29120,['Science', 'Computers', 'Reference', 'Health'],['Science']
29122,['Computers', 'Business', 'Science', 'Reference'],['Science']
29127,['Computers', 'Recreation', 'Science', 'Arts'],['Science']
29129,['Business', 'Science', 'Computers', 'Health'],['Science']
29133,['Computers', 'Science', 'Business', 'Reference'],['Science']
29135,['Computers', 'Science', 'Business', 'Home'],['Science']
29136,['Computers', 'Business', 'Recreation', 'Science'],['Science']
29150,['Computers', 'Science', 'Business', 'Reference'],['Science']
29151,['Science', 'Computers', 'Business', 'News'],['Science']
29166,['Science', 'News', 'Computers', 'Arts'],['Science']
29175,['Science', 'Reference', 'News', 'Health'],['Science']
29177,['News', 'Science', 'Business', 'Health'],['Science']
29185,['Shopping', 'Business', 'Arts', 'Science'],['Science']
29192,['Business', 'Science', 'Computers', 'News'],['Science']
29204,['Business', 'Science', 'News', 'Computers'],['Society', 'Science']
29215,['Business', 'Home', 'Science', 'Shopping'],['Science']
29221,['Business', 'Computers', 'Recreation', 'Science'],['Science']
29222,['Computers', 'Science', 'Business', 'Home'],['Science']
29228,['Business', 'Computers', 'Science', 'Arts'],['Science']
29259,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
29262,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
29265,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
29269,['Sports', 'Recreation', 'Computers', 'Business'],['Shopping']
29290,['Shopping', 'Recreation', 'Business', 'Home'],['Shopping']
29313,['Shopping', 'Reference', 'Recreation', 'Arts'],['Shopping']
29315,['Recreation', 'Shopping', 'Reference', 'Games'],['Shopping']
29332,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
29351,['Shopping', 'Recreation', 'Games', 'Sports'],['Shopping']
29361,['Shopping', 'Home', 'Arts', 'Recreation'],['Shopping']
29379,['Shopping', 'Business', 'Recreation', 'Adult'],['Shopping']
29406,['Shopping', 'Business', 'Arts', 'Society'],['Shopping']
29407,['Shopping', 'Business', 'Recreation', 'Science'],['Shopping']
29416,['Shopping', 'Recreation', 'Games', 'Business'],['Shopping']
29422,['Shopping', 'Recreation', 'Arts', 'Home'],['Shopping']
29424,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29429,['Shopping', 'Home', 'Arts', 'Games'],['Shopping']
29440,['Shopping', 'Recreation', 'Adult', 'Business'],['Shopping']
29443,['Shopping', 'Reference', 'Arts', 'Home'],['Shopping']
29450,['Shopping', 'Business', 'Recreation', 'Home'],['Shopping']
29461,['Recreation', 'Games', 'Arts', 'Computers'],['Shopping']
29467,['Recreation', 'Arts', 'Health', 'Shopping'],['Shopping']
29469,['Sports', 'Business', 'Computers', 'Recreation'],['Shopping']
29470,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
29482,['Recreation', 'Business', 'Science', 'Reference'],['Shopping']
29488,['Recreation', 'Games', 'Health', 'Computers'],['Shopping']
29492,['Recreation', 'Business', 'Shopping', 'Arts'],['Shopping']
29495,['Adult', 'Games', 'Home', 'Recreation'],['Shopping']
29498,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29517,['Recreation', 'Business', 'Games', 'Arts'],['Shopping']
29523,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29526,['Shopping', 'Business', 'Science', 'Computers'],['Shopping']
29535,['Shopping', 'Business', 'Arts', 'Home'],['Shopping']
29546,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
29564,['Shopping', 'Business', 'Home', 'Science'],['Shopping']
29565,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
29589,['Shopping', 'Arts', 'Home', 'Business'],['Shopping']
29595,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
29596,['Shopping', 'Business', 'Recreation', 'Arts'],['Shopping']
29599,['Shopping', 'Business', 'Arts', 'Recreation'],['Shopping']
29601,['Business', 'Shopping', 'Science', 'Home'],['Shopping']
29619,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29631,['Shopping', 'Home', 'Games', 'Business'],['Shopping']
29636,['Shopping', 'Business', 'Home', 'Recreation'],['Shopping']
29640,['Shopping', 'Home', 'Business', 'Recreation'],['Shopping']
29643,['Shopping', 'Home', 'Business', 'Science'],['Shopping']
29655,['Shopping', 'Business', 'Science', 'Arts'],['Shopping']
29659,['Shopping', 'Business', 'Home', 'Reference'],['Shopping']
29661,['Shopping', 'Reference', 'Adult', 'Home'],['Shopping']
29665,['Shopping', 'Home', 'Health', 'Business'],['Shopping']
29668,['Home', 'Shopping', 'Business', 'Health'],['Shopping']
