52866, predicted: Kids, actual: Games
55702, predicted: Adult, actual: Home
55712, predicted: Society, actual: Home
55741, predicted: Regional, actual: Home
55746, predicted: Home, actual: Science
55761, predicted: Science, actual: Home
55765, predicted: Recreation, actual: Home
55775, predicted: Games, actual: Home
55798, predicted: Recreation, actual: Home
55841, predicted: Sports, actual: Home
55865, predicted: Business, actual: Home
55896, predicted: Society, actual: Home
55912, predicted: Business, actual: Home
55913, predicted: Society, actual: Home
55923, predicted: Health, actual: Home
55937, predicted: Society, actual: Home
55941, predicted: Computers, actual: Home
55999, predicted: Society, actual: Home
56001, predicted: Science, actual: Home
56004, predicted: Recreation, actual: Home
56021, predicted: Sports, actual: Home
56056, predicted: Recreation, actual: Home
56059, predicted: Recreation, actual: Home
56062, predicted: Recreation, actual: Home
56070, predicted: Shopping, actual: Home
56090, predicted: Arts, actual: Kids
56118, predicted: Health, actual: Kids
56138, predicted: Arts, actual: Kids
56140, predicted: Society, actual: Kids
56188, predicted: Computers, actual: Kids
56190, predicted: Arts, actual: Kids
56201, predicted: Computers, actual: Kids
56202, predicted: Recreation, actual: Kids
56204, predicted: Science, actual: Kids
56220, predicted: Arts, actual: Kids
56278, predicted: Computers, actual: Kids
56281, predicted: Home, actual: Kids
56282, predicted: Arts, actual: Kids
56292, predicted: Society, actual: Kids
56345, predicted: Games, actual: Kids
56468, predicted: Science, actual: Society
56513, predicted: Kids, actual: Recreation
56601, predicted: Kids, actual: Science
56643, predicted: Kids, actual: Society
56714, predicted: Society, actual: News
56725, predicted: Computers, actual: News
56759, predicted: Sports, actual: News
56768, predicted: Computers, actual: News
56788, predicted: Business, actual: News
56828, predicted: Sports, actual: News
56856, predicted: Regional, actual: News
56864, predicted: Health, actual: News
56883, predicted: Arts, actual: News
56915, predicted: News, actual: Science
56921, predicted: Science, actual: News
56929, predicted: Shopping, actual: News
56949, predicted: Sports, actual: News
56950, predicted: Society, actual: News
56962, predicted: Business, actual: Recreation
56965, predicted: Shopping, actual: Recreation
56977, predicted: Shopping, actual: Recreation
56993, predicted: Business, actual: Recreation
57002, predicted: Shopping, actual: Recreation
57005, predicted: Home, actual: Recreation
57013, predicted: Sports, actual: Recreation
57086, predicted: Computers, actual: Recreation
57128, predicted: Sports, actual: Recreation
57143, predicted: Health, actual: Recreation
57145, predicted: Sports, actual: Recreation
57150, predicted: Kids, actual: Recreation
57214, predicted: Reference, actual: Recreation
57829, predicted: Recreation, actual: Reference
57844, predicted: Sports, actual: Reference
57860, predicted: Society, actual: Reference
57919, predicted: Shopping, actual: Reference
57926, predicted: Computers, actual: Reference
57943, predicted: Computers, actual: Reference
57953, predicted: Computers, actual: Reference
57962, predicted: Business, actual: Reference
57970, predicted: Reference, actual: Society
57978, predicted: Kids, actual: Reference
58003, predicted: Science, actual: Reference
58025, predicted: Society, actual: Reference
58042, predicted: Computers, actual: Reference
58075, predicted: Sports, actual: Regional
58083, predicted: Arts, actual: Regional
58088, predicted: Business, actual: Regional
58147, predicted: Business, actual: Science
58156, predicted: Computers, actual: Science
58218, predicted: Recreation, actual: Science
58222, predicted: Business, actual: Science
58241, predicted: Regional, actual: Science
58245, predicted: Health, actual: Science
58257, predicted: Computers, actual: Science
58260, predicted: Health, actual: Science
58311, predicted: Health, actual: Science
58320, predicted: Computers, actual: Science
58332, predicted: Arts, actual: Science
58337, predicted: Kids, actual: Science
58392, predicted: Sports, actual: Science
58393, predicted: News, actual: Science
58408, predicted: Reference, actual: Science
58413, predicted: Home, actual: Science
58425, predicted: Computers, actual: Science
58426, predicted: Business, actual: Science
58431, predicted: Health, actual: Science
58434, predicted: News, actual: Science
58439, predicted: Recreation, actual: Science
58444, predicted: Arts, actual: Shopping
58477, predicted: Recreation, actual: Shopping
58604, predicted: Business, actual: Shopping
58620, predicted: Sports, actual: Shopping
58621, predicted: Business, actual: Shopping
58657, predicted: Business, actual: Shopping
58685, predicted: Business, actual: Shopping
58692, predicted: Regional, actual: Shopping
58701, predicted: Adult, actual: Shopping
58737, predicted: Recreation, actual: Shopping
58747, predicted: Home, actual: Shopping
58749, predicted: Recreation, actual: Shopping
58751, predicted: Arts, actual: Shopping
59126, predicted: Recreation, actual: Society
59193, predicted: Computers, actual: Arts
59236, predicted: Recreation, actual: Computers
59240, predicted: Computers, actual: Games
59257, predicted: Recreation, actual: Home
59269, predicted: Kids, actual: Society
58235, predicted: Computers, actual: Science
47397, predicted: Computers, actual: Arts
4409, predicted: Health, actual: Arts
16113, predicted: Business, actual: Health
4238, predicted: Games, actual: Arts
54401, predicted: Business, actual: Health
56838, predicted: Health, actual: News
