52866, predicted: Recreation, actual: Games
53186, predicted: Shopping, actual: Games
53213, predicted: Shopping, actual: Games
53249, predicted: Arts, actual: Games
53250, predicted: Sports, actual: Games
53309, predicted: Computers, actual: Games
53349, predicted: Arts, actual: Games
53354, predicted: Business, actual: Games
53361, predicted: Business, actual: Games
53447, predicted: Society, actual: Games
53481, predicted: Computers, actual: Games
53560, predicted: Sports, actual: Games
53588, predicted: Recreation, actual: Games
53629, predicted: Kids, actual: Games
53656, predicted: Sports, actual: Games
53675, predicted: Sports, actual: Health
53746, predicted: Science, actual: Health
53821, predicted: Shopping, actual: Health
53862, predicted: Science, actual: Health
53904, predicted: News, actual: Health
53911, predicted: Reference, actual: Health
53923, predicted: Arts, actual: Health
53965, predicted: Science, actual: Health
53984, predicted: Kids, actual: Health
53991, predicted: Kids, actual: Health
54006, predicted: Society, actual: Health
54103, predicted: Kids, actual: Health
54107, predicted: Computers, actual: Health
54137, predicted: Shopping, actual: Health
54213, predicted: Business, actual: Health
54359, predicted: Recreation, actual: Health
54377, predicted: Shopping, actual: Science
54383, predicted: Sports, actual: Health
54388, predicted: Health, actual: Science
54430, predicted: Society, actual: Health
54453, predicted: Regional, actual: Health
54460, predicted: Sports, actual: Health
54462, predicted: Sports, actual: Health
54508, predicted: Recreation, actual: Health
54600, predicted: Kids, actual: Health
54601, predicted: Games, actual: Health
54615, predicted: Shopping, actual: Health
54622, predicted: Society, actual: Health
54677, predicted: Business, actual: Health
54684, predicted: Home, actual: Health
54701, predicted: Business, actual: Health
54758, predicted: News, actual: Health
54767, predicted: Recreation, actual: Health
54790, predicted: News, actual: Health
54828, predicted: Kids, actual: Health
54878, predicted: Sports, actual: Health
54962, predicted: Computers, actual: Health
54966, predicted: Computers, actual: Health
55027, predicted: Home, actual: Health
55068, predicted: Business, actual: Health
55187, predicted: Kids, actual: Home
55199, predicted: Shopping, actual: Health
55283, predicted: Regional, actual: Health
55290, predicted: News, actual: Health
55345, predicted: Society, actual: Health
55384, predicted: Sports, actual: Health
55388, predicted: Recreation, actual: Health
55398, predicted: Computers, actual: Health
55405, predicted: Society, actual: Health
55423, predicted: Shopping, actual: Health
55425, predicted: Computers, actual: Health
55451, predicted: Home, actual: Health
55460, predicted: Recreation, actual: Health
55468, predicted: Sports, actual: Health
55482, predicted: Recreation, actual: Health
55493, predicted: Shopping, actual: Health
55505, predicted: Shopping, actual: Home
55508, predicted: Shopping, actual: Home
55513, predicted: Arts, actual: Home
55532, predicted: Business, actual: Home
55542, predicted: Recreation, actual: Home
55585, predicted: Health, actual: Recreation
55589, predicted: Shopping, actual: Home
55696, predicted: Shopping, actual: Home
55702, predicted: Recreation, actual: Home
55712, predicted: Health, actual: Home
55746, predicted: Society, actual: Science
55761, predicted: Business, actual: Home
55765, predicted: Society, actual: Home
55789, predicted: Health, actual: Home
55798, predicted: Sports, actual: Home
55829, predicted: Recreation, actual: Home
55841, predicted: Sports, actual: Home
55865, predicted: Shopping, actual: Home
55899, predicted: Arts, actual: Home
55913, predicted: Recreation, actual: Home
55923, predicted: Health, actual: Home
55941, predicted: Shopping, actual: Home
55969, predicted: Society, actual: Home
56000, predicted: Computers, actual: Home
56001, predicted: Business, actual: Home
56004, predicted: Shopping, actual: Home
56021, predicted: Recreation, actual: Home
56056, predicted: Society, actual: Home
56062, predicted: Recreation, actual: Home
56070, predicted: Arts, actual: Home
56090, predicted: Arts, actual: Kids
56118, predicted: Sports, actual: Kids
56138, predicted: Arts, actual: Kids
56140, predicted: Recreation, actual: Kids
56188, predicted: Shopping, actual: Kids
56190, predicted: Arts, actual: Kids
56196, predicted: Society, actual: Kids
56201, predicted: Computers, actual: Kids
56202, predicted: Recreation, actual: Kids
56204, predicted: Computers, actual: Kids
56220, predicted: Recreation, actual: Kids
56261, predicted: Arts, actual: Kids
56278, predicted: Sports, actual: Kids
56282, predicted: Arts, actual: Kids
56292, predicted: Sports, actual: Kids
56298, predicted: Arts, actual: Kids
56345, predicted: Games, actual: Kids
56468, predicted: Recreation, actual: Society
56513, predicted: Kids, actual: Recreation
56601, predicted: Kids, actual: Science
56643, predicted: Kids, actual: Society
56725, predicted: Recreation, actual: News
56759, predicted: Shopping, actual: News
56788, predicted: Shopping, actual: News
56828, predicted: Sports, actual: News
56856, predicted: Kids, actual: News
56866, predicted: Recreation, actual: News
56883, predicted: Recreation, actual: News
56915, predicted: Shopping, actual: Science
56921, predicted: Home, actual: News
56929, predicted: Shopping, actual: News
56950, predicted: Computers, actual: News
56951, predicted: Recreation, actual: News
56965, predicted: Shopping, actual: Recreation
57005, predicted: Computers, actual: Recreation
57024, predicted: Regional, actual: Recreation
57050, predicted: Society, actual: Recreation
57128, predicted: Sports, actual: Recreation
57143, predicted: Sports, actual: Recreation
57145, predicted: Sports, actual: Recreation
57150, predicted: Sports, actual: Recreation
57160, predicted: Sports, actual: Recreation
57194, predicted: Shopping, actual: Recreation
57829, predicted: Recreation, actual: Reference
57844, predicted: Sports, actual: Reference
57860, predicted: Recreation, actual: Reference
57919, predicted: Shopping, actual: Reference
57943, predicted: Computers, actual: Reference
57953, predicted: Shopping, actual: Reference
57962, predicted: Sports, actual: Reference
57970, predicted: Reference, actual: Society
57978, predicted: Shopping, actual: Reference
58025, predicted: Society, actual: Reference
58042, predicted: Computers, actual: Reference
58075, predicted: Business, actual: Regional
58083, predicted: Sports, actual: Regional
58088, predicted: Arts, actual: Regional
58110, predicted: Shopping, actual: Regional
58145, predicted: Society, actual: Science
58147, predicted: Business, actual: Science
58156, predicted: Reference, actual: Science
58218, predicted: Society, actual: Science
58222, predicted: Recreation, actual: Science
58245, predicted: Health, actual: Science
58257, predicted: Business, actual: Science
58260, predicted: Recreation, actual: Science
58266, predicted: Recreation, actual: Science
58293, predicted: Recreation, actual: Science
58311, predicted: Sports, actual: Science
58320, predicted: Society, actual: Science
58333, predicted: Regional, actual: Science
58337, predicted: News, actual: Science
58348, predicted: Recreation, actual: Science
58392, predicted: Sports, actual: Science
58393, predicted: Business, actual: Science
58408, predicted: Business, actual: Science
58425, predicted: Adult, actual: Science
58426, predicted: Recreation, actual: Science
58431, predicted: Sports, actual: Science
58434, predicted: News, actual: Science
58439, predicted: Computers, actual: Science
58444, predicted: Arts, actual: Shopping
58503, predicted: Recreation, actual: Shopping
58621, predicted: Health, actual: Shopping
58653, predicted: Home, actual: Shopping
58657, predicted: Recreation, actual: Shopping
58717, predicted: Recreation, actual: Shopping
58737, predicted: Recreation, actual: Shopping
59130, predicted: Arts, actual: Society
59193, predicted: Home, actual: Arts
59240, predicted: Shopping, actual: Games
59257, predicted: Recreation, actual: Home
59269, predicted: Computers, actual: Society
58235, predicted: Kids, actual: Science
47397, predicted: Computers, actual: Arts
1576, predicted: Regional, actual: Shopping
4409, predicted: Recreation, actual: Arts
16113, predicted: Business, actual: Health
4238, predicted: Recreation, actual: Arts
54401, predicted: Recreation, actual: Health
56838, predicted: Health, actual: News
