ref id,Predicted,Actual
57141,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
20318,['Society', 'Sports', 'Shopping', 'Science'],['Society']
4512,['Health', 'Sports', 'Society', 'Shopping'],['Society']
39528,['Computers', 'Sports', 'Society', 'Shopping'],['Reference']
31121,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
25498,['Games', 'Sports', 'Society', 'Shopping'],['Reference']
3330,['Adult', 'Sports', 'Society', 'Shopping'],['Business']
34363,['Games', 'Sports', 'Society', 'Shopping'],['Games']
7043,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
17362,['Adult', 'Sports', 'Society', 'Shopping'],['Reference']
5706,['Games', 'Sports', 'Society', 'Shopping'],['Games']
8955,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
8887,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
49434,['Society', 'Sports', 'Shopping', 'Science'],['Society']
15264,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
16098,['Science', 'Sports', 'Society', 'Shopping'],['Games']
55445,['Science', 'Sports', 'Society', 'Shopping'],['Reference']
58572,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
30961,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41598,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
22802,['Games', 'Sports', 'Society', 'Shopping'],['Games']
57046,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
44719,['Society', 'Sports', 'Shopping', 'Science'],['Society']
2761,['Business', 'Sports', 'Society', 'Shopping'],['Business']
28027,['Games', 'Sports', 'Society', 'Shopping'],['Games']
53178,['Computers', 'Sports', 'Society', 'Shopping'],['Reference']
40172,['Games', 'Sports', 'Society', 'Shopping'],['Games']
54168,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5070,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
42352,['Health', 'Sports', 'Society', 'Shopping'],['Business']
53137,['Society', 'Sports', 'Shopping', 'Science'],['Society']
24467,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
46035,['Computers', 'Sports', 'Society', 'Shopping'],['Society']
9995,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49529,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
23833,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
39913,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
54981,['Health', 'Sports', 'Society', 'Shopping'],['Computers']
8338,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
47285,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
12295,['Reference', 'Sports', 'Society', 'Shopping'],['Health', 'Business']
14817,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
14714,['Games', 'Sports', 'Society', 'Shopping'],['Games']
26062,['Computers', 'Sports', 'Society', 'Shopping'],['Society']
34973,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
58568,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
34279,['Business', 'Sports', 'Society', 'Shopping'],['Business']
36686,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
41287,['Computers', 'Sports', 'Society', 'Shopping'],['Society']
17992,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
32716,['Computers', 'Sports', 'Society', 'Shopping'],['Reference']
28352,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
3097,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
53193,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
37699,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
58924,['Business', 'Sports', 'Society', 'Shopping'],['Business']
46129,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
21961,['Computers', 'Sports', 'Society', 'Shopping'],['Reference']
50782,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
26498,['Sports', 'Society', 'Shopping', 'Science'],['Games']
12732,['Society', 'Sports', 'Shopping', 'Science'],['Society']
8090,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
15320,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
34950,['Sports', 'Society', 'Shopping', 'Science'],['Computers']
35964,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
40937,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
39305,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
13089,['Business', 'Sports', 'Society', 'Shopping'],['Business']
9207,['Games', 'Sports', 'Society', 'Shopping'],['Games']
46795,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
2382,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41352,['Business', 'Sports', 'Society', 'Shopping'],['Business']
39783,['Shopping', 'Sports', 'Society', 'Science'],['Society']
8234,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
7009,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
4841,['Shopping', 'Sports', 'Society', 'Science'],['Computers']
58358,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
13562,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
38050,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
32522,['Games', 'Sports', 'Society', 'Shopping'],['Games']
5114,['Society', 'Sports', 'Shopping', 'Science'],['Society']
6026,['Society', 'Sports', 'Shopping', 'Science'],['Society']
9117,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39001,['Science', 'Sports', 'Society', 'Shopping'],['Business']
57325,['Business', 'Sports', 'Society', 'Shopping'],['Business']
43092,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
1471,['Games', 'Sports', 'Society', 'Shopping'],['Games']
17051,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
9485,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
29472,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
49825,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
31539,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
27248,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
38435,['Society', 'Sports', 'Shopping', 'Science'],['Society']
26258,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
3074,['Adult', 'Sports', 'Society', 'Shopping'],['Games']
22088,['Society', 'Sports', 'Shopping', 'Science'],['Society']
41953,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
33857,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
17667,['Society', 'Sports', 'Shopping', 'Science'],['Society']
22403,['Games', 'Sports', 'Society', 'Shopping'],['Games']
32445,['Games', 'Sports', 'Society', 'Shopping'],['Games']
27525,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
10633,['Society', 'Sports', 'Shopping', 'Science'],['Society']
11763,['Sports', 'Society', 'Shopping', 'Science'],['Computers']
10537,['Games', 'Sports', 'Society', 'Shopping'],['Computers']
21766,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
53885,['Society', 'Sports', 'Shopping', 'Science'],['Reference']
1595,['Science', 'Sports', 'Society', 'Shopping'],['Reference', 'Science']
550,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
54352,['Sports', 'Society', 'Shopping', 'Science'],['Games']
24707,['Shopping', 'Sports', 'Society', 'Science'],['Computers']
42899,['Computers', 'Sports', 'Society', 'Shopping'],['Reference', 'Society']
7671,['Games', 'Sports', 'Society', 'Shopping'],['Games']
54521,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
37760,['Games', 'Sports', 'Society', 'Shopping'],['Games']
32965,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
12215,['Reference', 'Sports', 'Society', 'Shopping'],['Games']
39817,['Adult', 'Sports', 'Society', 'Shopping'],['Reference']
49672,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
383,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
32094,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
13353,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16885,['Business', 'Sports', 'Society', 'Shopping'],['Business']
9382,['Business', 'Sports', 'Society', 'Shopping'],['Business']
54832,['Games', 'Sports', 'Society', 'Shopping'],['Games']
35099,['Reference', 'Sports', 'Society', 'Shopping'],['Society', 'Sports']
55136,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
52774,['Shopping', 'Computers', 'Sports', 'Society'],['Reference']
31696,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
13535,['Shopping', 'Sports', 'Society', 'Science'],['Computers']
48284,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
29970,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
30710,['Business', 'Sports', 'Society', 'Shopping'],['Society']
34943,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
49624,['Society', 'Sports', 'Shopping', 'Science'],['Society']
45120,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
40126,['Society', 'Sports', 'Shopping', 'Science'],['Society']
34705,['Science', 'Sports', 'Society', 'Shopping'],['Business']
25013,['Business', 'Sports', 'Society', 'Shopping'],['Business']
38387,['Reference', 'Adult', 'Sports', 'Society'],['Games']
57751,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
30591,['Business', 'Sports', 'Society', 'Shopping'],['Business']
28147,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
25408,['Shopping', 'Sports', 'Society', 'Science'],['Computers']
22631,['Games', 'Sports', 'Society', 'Shopping'],['Games']
30686,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
4886,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
5693,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
46820,['Business', 'Sports', 'Society', 'Shopping'],['Business']
37135,['Games', 'Sports', 'Society', 'Shopping'],['Games']
23163,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
36524,['Sports', 'Society', 'Shopping', 'Science'],['Reference']
50602,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
10990,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
33490,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
31100,['Games', 'Sports', 'Society', 'Shopping'],['Reference']
7912,['Society', 'Sports', 'Shopping', 'Science'],['Society']
24739,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15268,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
6908,['Sports', 'Shopping', 'Society', 'Science'],['Sports']
50347,['Reference', 'Sports', 'Society', 'Shopping'],['Business']
5915,['Society', 'Sports', 'Shopping', 'Science'],['Society']
48798,['Health', 'Sports', 'Society', 'Shopping'],['Business']
57994,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
49835,['Shopping', 'Sports', 'Society', 'Science'],['Society']
28490,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
27319,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
42261,['Business', 'Sports', 'Society', 'Shopping'],['Business']
4260,['Games', 'Sports', 'Society', 'Shopping'],['Games']
4662,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50725,['Business', 'Sports', 'Society', 'Shopping'],['Business']
29384,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
27434,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
15838,['Business', 'Sports', 'Society', 'Shopping'],['Business']
26459,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
25411,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
55037,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
6242,['Sports', 'Society', 'Shopping', 'Science'],['Business']
9924,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
54977,['Business', 'Sports', 'Society', 'Shopping'],['Business']
23712,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
1943,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
22041,['Health', 'Sports', 'Society', 'Shopping'],['Health']
2443,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
40220,['Recreation', 'Sports', 'Society', 'Shopping'],['Sports']
50977,['Computers', 'Sports', 'Society', 'Shopping'],['Society']
2488,['Business', 'Sports', 'Society', 'Shopping'],['Reference']
45328,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
33455,['Business', 'Sports', 'Society', 'Shopping'],['Business']
30522,['Health', 'Sports', 'Society', 'Shopping'],['Health']
9661,['Arts', 'Sports', 'Society', 'Shopping'],['Health']
16481,['Health', 'Sports', 'Society', 'Shopping'],['Health']
172,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
48415,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
32406,['Business', 'Sports', 'Society', 'Shopping'],['Business']
39385,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
37493,['Computers', 'Sports', 'Society', 'Shopping'],['Recreation', 'Business']
37963,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
10847,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38543,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
45698,['Society', 'Sports', 'Shopping', 'Science'],['Society']
1926,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
8840,['Business', 'Sports', 'Society', 'Shopping'],['Business']
38786,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
49386,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
51251,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
22541,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
9814,['Science', 'Health', 'Sports', 'Society'],['Health']
58385,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
58322,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
31341,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
45485,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
23554,['Business', 'Sports', 'Society', 'Shopping'],['Sports']
50906,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
8008,['Business', 'Sports', 'Society', 'Shopping'],['Health']
36665,['Shopping', 'Sports', 'Society', 'Science'],['Business']
15713,['Health', 'Sports', 'Society', 'Shopping'],['Health']
43646,['Business', 'Sports', 'Society', 'Shopping'],['Business']
25619,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
2334,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
3133,['Science', 'Sports', 'Society', 'Shopping'],['Business']
49109,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16852,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
26544,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference', 'Society']
3460,['Business', 'Sports', 'Society', 'Shopping'],['Shopping', 'Business']
57341,['Recreation', 'Sports', 'Society', 'Shopping'],['Sports']
30217,['Science', 'Sports', 'Society', 'Shopping'],['Reference']
7788,['Health', 'Sports', 'Society', 'Shopping'],['Health']
43866,['Business', 'Sports', 'Society', 'Shopping'],['Business']
22898,['Science', 'Sports', 'Society', 'Shopping'],['Health']
34871,['Arts', 'Sports', 'Society', 'Shopping'],['Sports']
58986,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
9834,['Science', 'Sports', 'Society', 'Shopping'],['Business']
5920,['Science', 'Sports', 'Society', 'Shopping'],['Business']
22353,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
23135,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
7141,['Games', 'Sports', 'Society', 'Shopping'],['Reference', 'Society']
14766,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5787,['Society', 'Sports', 'Shopping', 'Science'],['Society']
4858,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
28942,['Recreation', 'Sports', 'Society', 'Shopping'],['Shopping', 'Business']
39691,['Health', 'Sports', 'Society', 'Shopping'],['Health']
36264,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
51714,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
59128,['Science', 'Sports', 'Society', 'Shopping'],['Reference']
10099,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
51347,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
10131,['Health', 'Sports', 'Society', 'Shopping'],['Health']
27560,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31798,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
17583,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
22619,['Science', 'Sports', 'Society', 'Shopping'],['Reference']
39717,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
27662,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7447,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
38064,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
45405,['Health', 'Sports', 'Society', 'Shopping'],['Computers']
58681,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7734,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
51630,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
48114,['Society', 'Sports', 'Shopping', 'Science'],['Society']
1560,['Business', 'Sports', 'Society', 'Shopping'],['Business']
21847,['Health', 'Sports', 'Society', 'Shopping'],['Health']
24066,['Reference', 'Sports', 'Society', 'Shopping'],['Business']
6814,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
48600,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
58654,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
32659,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
48020,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
706,['Science', 'Sports', 'Society', 'Shopping'],['Business']
29333,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
28483,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
42206,['Computers', 'Sports', 'Society', 'Shopping'],['Society']
51454,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
3233,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
42801,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
11657,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
22768,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
1625,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
48629,['Health', 'Sports', 'Society', 'Shopping'],['Health']
34008,['Computers', 'Sports', 'Society', 'Shopping'],['Reference']
8673,['Business', 'Sports', 'Society', 'Shopping'],['Business']
31962,['Business', 'Sports', 'Society', 'Shopping'],['Business']
43794,['Science', 'Sports', 'Society', 'Shopping'],['Business']
32061,['Sports', 'Society', 'Shopping', 'Science'],['Society']
10766,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
7899,['Reference', 'Sports', 'Society', 'Shopping'],['Reference']
31479,['Adult', 'Sports', 'Society', 'Shopping'],['Society']
43898,['Health', 'Sports', 'Society', 'Shopping'],['Health']
38721,['Society', 'Sports', 'Shopping', 'Science'],['Society']
8005,['Recreation', 'Business', 'Sports', 'Society'],['Business']
29901,['Science', 'Sports', 'Society', 'Shopping'],['Health']
16970,['Business', 'Sports', 'Society', 'Shopping'],['Business']
8560,['Health', 'Sports', 'Society', 'Shopping'],['Health', 'Sports']
35633,['Recreation', 'Health', 'Business', 'Arts'],['Reference']
30149,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39608,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
15239,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
17563,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
55164,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
37302,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
28886,['Health', 'Sports', 'Society', 'Shopping'],['Health', 'Recreation']
35531,['Health', 'Sports', 'Society', 'Shopping'],['Health']
24592,['Games', 'Sports', 'Society', 'Shopping'],['Reference']
23155,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
16278,['Business', 'Sports', 'Society', 'Shopping'],['Health']
15765,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
7526,['Games', 'Sports', 'Society', 'Shopping'],['Society']
2724,['Sports', 'Society', 'Shopping', 'Science'],['Computers']
40958,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
2230,['Health', 'Sports', 'Society', 'Shopping'],['Health']
59275,['Science', 'Sports', 'Society', 'Shopping'],['Health']
39853,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
47214,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
26534,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
29068,['Society', 'Sports', 'Shopping', 'Science'],['Society']
25835,['Health', 'Sports', 'Society', 'Shopping'],['Health']
46995,['Health', 'Sports', 'Society', 'Shopping'],['Society']
34506,['Sports', 'Society', 'Shopping', 'Science'],['Adult']
31602,['Health', 'Sports', 'Society', 'Shopping'],['Business']
45975,['Business', 'Sports', 'Society', 'Shopping'],['Business']
28419,['Sports', 'Society', 'Shopping', 'Science'],['Computers']
44842,['Business', 'Sports', 'Society', 'Shopping'],['Business']
35477,['Arts', 'Sports', 'Society', 'Shopping'],['Reference']
40492,['Health', 'Sports', 'Society', 'Shopping'],['Health']
2053,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
10879,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference', 'Society']
3391,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16608,['Society', 'Sports', 'Shopping', 'Science'],['Society']
3784,['Health', 'Sports', 'Society', 'Shopping'],['Health']
34150,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
53543,['Shopping', 'Sports', 'Society', 'Science'],['Health']
34840,['Arts', 'Society', 'Science', 'Reference'],['Reference']
3315,['Business', 'Sports', 'Society', 'Shopping'],['Business']
26562,['Health', 'Sports', 'Society', 'Shopping'],['Health']
31990,['Reference', 'Sports', 'Society', 'Shopping'],['Business']
32224,['Business', 'Sports', 'Society', 'Shopping'],['Business']
35654,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
52303,['Recreation', 'Sports', 'Society', 'Shopping'],['Reference']
27455,['Arts', 'Sports', 'Society', 'Shopping'],['Society']
25983,['Science', 'Sports', 'Society', 'Shopping'],['Science']
47737,['Health', 'Sports', 'Society', 'Shopping'],['Health']
47840,['Reference', 'Sports', 'Society', 'Shopping'],['Computers', 'Business']
42638,['Sports', 'Society', 'Shopping', 'Science'],['Adult']
42367,['Business', 'Sports', 'Society', 'Shopping'],['Business']
44560,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
35185,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
26535,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
46629,['Health', 'Sports', 'Society', 'Shopping'],['Health']
30367,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
24695,['Health', 'Sports', 'Society', 'Shopping'],['Health']
37752,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
5447,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
14608,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
52571,['Business', 'Sports', 'Society', 'Shopping'],['Adult']
17571,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
4919,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
49407,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
38890,['Business', 'Sports', 'Society', 'Shopping'],['Business']
43776,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
13744,['Recreation', 'Health', 'Business', 'Arts'],['Health']
13405,['Sports', 'Shopping', 'Society', 'Science'],['Adult']
4983,['Science', 'Sports', 'Society', 'Shopping'],['Science']
12742,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
3629,['Health', 'Sports', 'Society', 'Shopping'],['Science']
50308,['Business', 'Sports', 'Society', 'Shopping'],['Business']
39100,['Arts', 'Sports', 'Society', 'Shopping'],['Health']
7345,['Adult', 'Sports', 'Society', 'Shopping'],['Computers']
58597,['Health', 'Sports', 'Society', 'Shopping'],['Health']
51596,['Games', 'Sports', 'Society', 'Shopping'],['Computers']
36526,['Society', 'Sports', 'Shopping', 'Science'],['Society']
22043,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
8807,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
24124,['Shopping', 'Sports', 'Society', 'Science'],['Society']
51688,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
45740,['Arts', 'Sports', 'Society', 'Shopping'],['Business', 'Arts']
38130,['Recreation', 'Sports', 'Society', 'Shopping'],['Science']
48982,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37742,['Business', 'Sports', 'Society', 'Shopping'],['Business']
8403,['Business', 'Sports', 'Society', 'Shopping'],['Business']
17270,['Shopping', 'Sports', 'Society', 'Science'],['Society']
19843,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
1202,['Health', 'Sports', 'Society', 'Shopping'],['Health']
40890,['Business', 'Sports', 'Society', 'Shopping'],['Business']
41038,['Business', 'Sports', 'Society', 'Shopping'],['Society']
25701,['Society', 'Sports', 'Shopping', 'Science'],['Society']
7813,['Sports', 'Society', 'Shopping', 'Science'],['Society']
55129,['Business', 'Sports', 'Society', 'Shopping'],['Society']
10339,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
13265,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
36846,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15558,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
35070,['Business', 'Sports', 'Society', 'Shopping'],['Science']
15977,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
58765,['Arts', 'Sports', 'Society', 'Shopping'],['Health']
45857,['Business', 'Sports', 'Society', 'Shopping'],['Science']
10135,['Society', 'Sports', 'Shopping', 'Science'],['Society']
52049,['Computers', 'Sports', 'Society', 'Shopping'],['Science']
47236,['Reference', 'Sports', 'Society', 'Shopping'],['Health']
8254,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
13765,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
44594,['Shopping', 'Sports', 'Society', 'Science'],['Business']
57116,['Health', 'Sports', 'Society', 'Shopping'],['Health']
22087,['Health', 'Sports', 'Society', 'Shopping'],['Health']
44965,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
45117,['Science', 'Sports', 'Society', 'Shopping'],['Science']
3000,['Business', 'Sports', 'Society', 'Shopping'],['Science']
33858,['Arts', 'Sports', 'Society', 'Shopping'],['Science']
33212,['Business', 'Sports', 'Society', 'Shopping'],['Business']
29768,['Recreation', 'Sports', 'Society', 'Shopping'],['Society']
54691,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
52498,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
52682,['Computers', 'Sports', 'Society', 'Shopping'],['Science']
10950,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
42991,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
34700,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
33730,['Arts', 'Sports', 'Society', 'Shopping'],['Science']
48131,['Recreation', 'Business', 'Sports', 'Society'],['Business']
24499,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
3265,['Society', 'Sports', 'Shopping', 'Science'],['Society']
33234,['Business', 'Sports', 'Society', 'Shopping'],['Science']
24632,['Society', 'Sports', 'Shopping', 'Science'],['Society']
42546,['Recreation', 'Sports', 'Society', 'Shopping'],['Science']
22693,['Society', 'Sports', 'Shopping', 'Science'],['Society']
8340,['Society', 'Sports', 'Shopping', 'Science'],['Science']
43948,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
2477,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
34496,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
40839,['Society', 'Sports', 'Shopping', 'Science'],['Society']
4904,['Computers', 'Sports', 'Society', 'Shopping'],['Science', 'Shopping']
3609,['Sports', 'Society', 'Shopping', 'Science'],['Society']
45946,['Business', 'Sports', 'Society', 'Shopping'],['Business']
6742,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
30458,['Health', 'Sports', 'Society', 'Shopping'],['Society']
