52866, predicted: Kids, actual: Games
46376, predicted: Business, actual: Computers
46439, predicted: Business, actual: Computers
46451, predicted: Business, actual: Computers
46587, predicted: Reference, actual: Computers
46590, predicted: Reference, actual: Computers
46691, predicted: Business, actual: Computers
46715, predicted: Business, actual: Computers
46764, predicted: Business, actual: Computers
46774, predicted: Society, actual: Computers
46781, predicted: Games, actual: Computers
46815, predicted: Arts, actual: Computers
46847, predicted: Shopping, actual: Computers
46877, predicted: Arts, actual: Computers
46894, predicted: Society, actual: Computers
46898, predicted: Society, actual: Computers
46964, predicted: Business, actual: Computers
47055, predicted: Society, actual: Computers
47077, predicted: Business, actual: Computers
47092, predicted: Sports, actual: Computers
47093, predicted: Society, actual: Computers
47129, predicted: Computers, actual: Reference
47263, predicted: Games, actual: Computers
47318, predicted: Arts, actual: Computers
47367, predicted: News, actual: Computers
47385, predicted: Arts, actual: Computers
47420, predicted: Society, actual: Computers
47441, predicted: Society, actual: Computers
47476, predicted: Reference, actual: Computers
47506, predicted: Business, actual: Computers
47517, predicted: Kids, actual: Computers
47559, predicted: Computers, actual: Science
47575, predicted: Business, actual: Computers
47618, predicted: Society, actual: Computers
47678, predicted: Society, actual: Computers
47722, predicted: Business, actual: Computers
47725, predicted: Business, actual: Computers
47747, predicted: Kids, actual: Computers
47749, predicted: Business, actual: Computers
47770, predicted: Kids, actual: Computers
47780, predicted: Home, actual: Computers
47861, predicted: Society, actual: Computers
47890, predicted: Shopping, actual: Games
47906, predicted: Society, actual: Games
47912, predicted: Sports, actual: Games
47916, predicted: Society, actual: Games
48029, predicted: Shopping, actual: Games
48057, predicted: Shopping, actual: Games
48081, predicted: Shopping, actual: Games
48128, predicted: Sports, actual: Games
48194, predicted: Sports, actual: Games
48246, predicted: Arts, actual: Games
49552, predicted: Society, actual: Games
49559, predicted: Kids, actual: Games
49564, predicted: Arts, actual: Games
49568, predicted: Shopping, actual: Games
49587, predicted: Recreation, actual: Games
49701, predicted: Society, actual: Games
49740, predicted: Shopping, actual: Games
52729, predicted: Computers, actual: Games
52858, predicted: Sports, actual: Games
58235, predicted: Kids, actual: Games
45627, predicted: Society, actual: Health
45951, predicted: Society, actual: Health
46041, predicted: Society, actual: Health
46221, predicted: Society, actual: Health
46320, predicted: Science, actual: Health
46510, predicted: Home, actual: Health
48141, predicted: Reference, actual: Health
48168, predicted: Society, actual: Health
48208, predicted: Reference, actual: Health
48223, predicted: Home, actual: Health
48234, predicted: Society, actual: Health
48282, predicted: Kids, actual: Health
48366, predicted: Society, actual: Health
48473, predicted: Computers, actual: Health
48506, predicted: Shopping, actual: Health
48532, predicted: Society, actual: Health
48557, predicted: Business, actual: Health
48724, predicted: Kids, actual: Health
48753, predicted: Society, actual: Science
48872, predicted: Society, actual: Health
48877, predicted: Home, actual: Health
48960, predicted: Society, actual: Health
49006, predicted: News, actual: Health
49022, predicted: Regional, actual: Health
49230, predicted: Home, actual: Health
49253, predicted: Shopping, actual: Health
49260, predicted: Science, actual: Health
49346, predicted: Shopping, actual: Health
49358, predicted: Business, actual: Health
49362, predicted: Science, actual: Health
49368, predicted: Society, actual: Health
49390, predicted: Home, actual: Health
49408, predicted: Kids, actual: Health
49545, predicted: Business, actual: Health
51555, predicted: Sports, actual: Health
51691, predicted: Computers, actual: Health
51699, predicted: Reference, actual: Health
51923, predicted: Society, actual: Health
51959, predicted: Science, actual: Health
52374, predicted: Kids, actual: Home
52564, predicted: Regional, actual: Health
37132, predicted: Science, actual: Health
37290, predicted: Sports, actual: Health
37517, predicted: Kids, actual: Health
38405, predicted: Sports, actual: Health
38436, predicted: Sports, actual: Health
38466, predicted: Society, actual: Health
38496, predicted: Society, actual: Health
38803, predicted: Society, actual: Health
38868, predicted: Home, actual: Health
39656, predicted: Sports, actual: Health
39869, predicted: Society, actual: Health
40472, predicted: Computers, actual: Home
40625, predicted: Arts, actual: Home
40724, predicted: Games, actual: Home
40792, predicted: Home, actual: Recreation
41642, predicted: Arts, actual: Home
42022, predicted: Society, actual: Home
42036, predicted: News, actual: Home
42195, predicted: Health, actual: Home
42583, predicted: Health, actual: Science
42657, predicted: Science, actual: Home
42707, predicted: Reference, actual: Home
42869, predicted: Society, actual: Home
42914, predicted: Recreation, actual: Home
43122, predicted: Recreation, actual: Home
43142, predicted: Sports, actual: Home
43170, predicted: Science, actual: Home
43681, predicted: Science, actual: Home
43729, predicted: Arts, actual: Home
43901, predicted: Society, actual: Home
43909, predicted: Health, actual: Home
44105, predicted: Health, actual: Home
44106, predicted: Society, actual: Home
44131, predicted: Society, actual: Home
44136, predicted: Science, actual: Home
44145, predicted: Society, actual: Home
44161, predicted: Recreation, actual: Home
44171, predicted: Society, actual: Home
44175, predicted: Recreation, actual: Home
44184, predicted: Shopping, actual: Home
44190, predicted: Home, actual: Kids
44203, predicted: Sports, actual: Kids
44209, predicted: Arts, actual: Kids
44244, predicted: Shopping, actual: Kids
44250, predicted: Society, actual: Kids
44273, predicted: Arts, actual: Kids
44302, predicted: Games, actual: Kids
44318, predicted: Society, actual: Kids
44339, predicted: Sports, actual: Kids
44376, predicted: Society, actual: Kids
44378, predicted: Arts, actual: Kids
44399, predicted: Society, actual: Kids
44407, predicted: Health, actual: Kids
44454, predicted: Sports, actual: Recreation
44455, predicted: Kids, actual: Science
44457, predicted: Business, actual: Society
44487, predicted: Society, actual: News
44496, predicted: Sports, actual: News
44499, predicted: Society, actual: News
44506, predicted: Society, actual: News
44539, predicted: Society, actual: News
44556, predicted: Society, actual: News
44558, predicted: Society, actual: News
44561, predicted: Kids, actual: News
44583, predicted: Health, actual: News
44591, predicted: Society, actual: News
44598, predicted: Society, actual: News
44632, predicted: Society, actual: News
44639, predicted: Society, actual: News
44725, predicted: Sports, actual: News
44784, predicted: Shopping, actual: News
44785, predicted: Regional, actual: News
44789, predicted: Recreation, actual: News
44835, predicted: Society, actual: News
44838, predicted: Society, actual: Recreation
44875, predicted: Shopping, actual: Recreation
44934, predicted: Society, actual: Recreation
45081, predicted: Shopping, actual: Recreation
45148, predicted: Computers, actual: Recreation
45181, predicted: Society, actual: Recreation
45219, predicted: Home, actual: Recreation
45222, predicted: Society, actual: Recreation
45250, predicted: Science, actual: Recreation
45351, predicted: Home, actual: Recreation
45389, predicted: Society, actual: Recreation
45403, predicted: Sports, actual: Recreation
45413, predicted: Sports, actual: Recreation
45559, predicted: Games, actual: Recreation
45595, predicted: Adult, actual: Recreation
45605, predicted: Adult, actual: Recreation
45615, predicted: Shopping, actual: Reference
45668, predicted: Society, actual: Reference
45680, predicted: Society, actual: Reference
45704, predicted: Shopping, actual: Reference
45830, predicted: Computers, actual: Reference
45835, predicted: Home, actual: Reference
45836, predicted: Business, actual: Reference
45884, predicted: Reference, actual: Society
45892, predicted: Society, actual: Reference
45899, predicted: Society, actual: Reference
45902, predicted: Computers, actual: Reference
45935, predicted: Games, actual: Regional
45977, predicted: Sports, actual: Regional
45998, predicted: Shopping, actual: Regional
46007, predicted: Reference, actual: Regional
46032, predicted: Society, actual: Science
46057, predicted: Business, actual: Science
46077, predicted: Recreation, actual: Science
46100, predicted: Games, actual: Science
46127, predicted: Society, actual: Science
46171, predicted: Kids, actual: Science
46172, predicted: Games, actual: Science
46191, predicted: Computers, actual: Science
46203, predicted: Regional, actual: Science
46217, predicted: Computers, actual: Science
46264, predicted: Society, actual: Science
46313, predicted: News, actual: Science
46319, predicted: Regional, actual: Science
46327, predicted: Society, actual: Science
46358, predicted: Reference, actual: Science
46361, predicted: Sports, actual: Science
46376, predicted: Business, actual: Science
46407, predicted: Computers, actual: Science
46419, predicted: Computers, actual: Science
46423, predicted: Shopping, actual: Science
46439, predicted: Shopping, actual: Science
46451, predicted: Society, actual: Science
46462, predicted: Recreation, actual: Science
46463, predicted: Sports, actual: Shopping
46529, predicted: Recreation, actual: Shopping
46544, predicted: Recreation, actual: Shopping
46587, predicted: Home, actual: Shopping
46725, predicted: Business, actual: Shopping
46778, predicted: Games, actual: Shopping
46815, predicted: Recreation, actual: Shopping
46820, predicted: Games, actual: Shopping
46839, predicted: Arts, actual: Shopping
46847, predicted: Recreation, actual: Shopping
46877, predicted: Business, actual: Shopping
46911, predicted: Home, actual: Society
46964, predicted: Sports, actual: Arts
46979, predicted: Society, actual: Computers
47042, predicted: Reference, actual: Society
