47238, predicted: News, actual: Arts
44556, predicted: Society, actual: News
44558, predicted: Society, actual: News
44561, predicted: Kids, actual: News
44583, predicted: Health, actual: News
44591, predicted: Reference, actual: News
44598, predicted: Society, actual: News
44632, predicted: Society, actual: News
44639, predicted: Society, actual: News
44681, predicted: Computers, actual: Science
44725, predicted: Society, actual: News
44784, predicted: Shopping, actual: News
44785, predicted: Regional, actual: News
44789, predicted: Recreation, actual: News
44838, predicted: Society, actual: Recreation
44875, predicted: Shopping, actual: Recreation
44934, predicted: Society, actual: Recreation
45081, predicted: Shopping, actual: Recreation
45148, predicted: Home, actual: Recreation
45181, predicted: Business, actual: Recreation
45219, predicted: Home, actual: Recreation
45222, predicted: Society, actual: Recreation
45250, predicted: Science, actual: Recreation
45351, predicted: Home, actual: Recreation
45389, predicted: Society, actual: Recreation
45403, predicted: Sports, actual: Recreation
45413, predicted: Sports, actual: Recreation
45559, predicted: Arts, actual: Recreation
45595, predicted: Arts, actual: Recreation
45605, predicted: Adult, actual: Recreation
45615, predicted: Society, actual: Reference
45668, predicted: Society, actual: Reference
45680, predicted: Society, actual: Reference
45704, predicted: Shopping, actual: Reference
45830, predicted: Computers, actual: Reference
45835, predicted: Home, actual: Reference
45836, predicted: Business, actual: Reference
45884, predicted: Reference, actual: Society
45892, predicted: Society, actual: Reference
45899, predicted: Kids, actual: Reference
45902, predicted: Computers, actual: Reference
45935, predicted: Games, actual: Regional
45977, predicted: Sports, actual: Regional
45998, predicted: Shopping, actual: Regional
46007, predicted: Reference, actual: Regional
46032, predicted: Society, actual: Science
46057, predicted: Business, actual: Science
46077, predicted: Recreation, actual: Science
46101, predicted: Kids, actual: Science
46127, predicted: Society, actual: Science
46171, predicted: Home, actual: Science
46172, predicted: Games, actual: Science
46203, predicted: Regional, actual: Science
46217, predicted: Business, actual: Science
46313, predicted: News, actual: Science
46319, predicted: News, actual: Science
46327, predicted: Society, actual: Science
46358, predicted: Reference, actual: Science
46361, predicted: Recreation, actual: Science
46407, predicted: Business, actual: Science
46419, predicted: Sports, actual: Science
46423, predicted: Shopping, actual: Science
46439, predicted: Home, actual: Science
46451, predicted: Society, actual: Science
46462, predicted: Recreation, actual: Science
46463, predicted: Sports, actual: Shopping
46529, predicted: Recreation, actual: Shopping
46544, predicted: Games, actual: Shopping
46587, predicted: Home, actual: Shopping
46725, predicted: Business, actual: Shopping
46778, predicted: Games, actual: Shopping
46790, predicted: Sports, actual: Shopping
46815, predicted: Recreation, actual: Shopping
46820, predicted: Games, actual: Shopping
46847, predicted: Recreation, actual: Shopping
46911, predicted: Home, actual: Society
46964, predicted: Computers, actual: Arts
46979, predicted: Society, actual: Computers
