12288, predicted: ['Business'], actual: Computers
52774, predicted: ['Arts'], actual: Computers
44583, predicted: ['Computers'], actual: Science
7720, predicted: ['Computers'], actual: Business
51804, predicted: ['Shopping'], actual: Computers
20013, predicted: ['Health'], actual: News
44591, predicted: ['Health'], actual: Science
56883, predicted: ['Society'], actual: News
52789, predicted: ['Sports'], actual: Computers
28220, predicted: ['Computers'], actual: Science
9482, predicted: ['Computers'], actual: Business
19040, predicted: ['Arts'], actual: Kids
36419, predicted: ['Computers'], actual: Society
49078, predicted: ['Computers'], actual: Business
11846, predicted: ['Business'], actual: Computers
24136, predicted: ['Home'], actual: Recreation
40523, predicted: ['Games'], actual: Sports
58088, predicted: ['Sports'], actual: Regional
7759, predicted: ['Science'], actual: Business
28241, predicted: ['Arts'], actual: Science
58361, predicted: ['Shopping'], actual: Science
24149, predicted: ['Arts'], actual: Recreation
32697, predicted: ['Society'], actual: Shopping
44632, predicted: ['Regional'], actual: Shopping
56921, predicted: ['Recreation'], actual: News
1295, predicted: ['Arts'], actual: Reference
56929, predicted: ['Shopping'], actual: News
56930, predicted: ['Arts'], actual: News
20071, predicted: ['Recreation'], actual: News
20072, predicted: ['Arts'], actual: News
48747, predicted: ['Sports'], actual: Business
25628, predicted: ['Computers'], actual: Reference
48753, predicted: ['Computers'], actual: Business
28274, predicted: ['Arts'], actual: Science
3699, predicted: ['Recreation'], actual: Arts
11892, predicted: ['Shopping'], actual: Computers
56949, predicted: ['Sports'], actual: News
2665, predicted: ['Computers'], actual: Adult
49906, predicted: ['Computers'], actual: Business
52858, predicted: ['Computers'], actual: Games
28284, predicted: ['Computers'], actual: Science
57962, predicted: ['Recreation'], actual: Reference
15672, predicted: ['Arts'], actual: Health
56961, predicted: ['Arts'], actual: Recreation
52866, predicted: ['Arts'], actual: Games
23147, predicted: ['Computers'], actual: Recreation
56965, predicted: ['Shopping'], actual: Recreation
11911, predicted: ['Arts'], actual: Computers
32392, predicted: ['Health'], actual: Shopping
11913, predicted: ['Arts'], actual: Computers
55290, predicted: ['Business'], actual: Health
11918, predicted: ['Recreation'], actual: Computers
20113, predicted: ['Arts'], actual: News
843, predicted: ['Science'], actual: Kids
56601, predicted: ['Recreation'], actual: Science
36504, predicted: ['Arts'], actual: Society
44698, predicted: ['Business'], actual: Society
21103, predicted: ['Health'], actual: News
45038, predicted: ['Sports'], actual: Adult
1306, predicted: ['Health'], actual: Reference
56991, predicted: ['Society'], actual: Recreation
52896, predicted: ['Arts'], actual: Games
52897, predicted: ['Shopping'], actual: Games
36515, predicted: ['Arts'], actual: Society
50453, predicted: ['Recreation'], actual: Business
56998, predicted: ['Shopping'], actual: Recreation
21105, predicted: ['Health'], actual: News
36124, predicted: ['Shopping'], actual: Society
44714, predicted: ['Business'], actual: Society
28331, predicted: ['Computers'], actual: Science
20140, predicted: ['Recreation'], actual: News
57005, predicted: ['Computers'], actual: Recreation
48814, predicted: ['Shopping'], actual: Business
23155, predicted: ['Arts'], actual: Recreation
20150, predicted: ['Business'], actual: News
20154, predicted: ['Computers'], actual: News
25368, predicted: ['Recreation'], actual: Reference
57024, predicted: ['Home'], actual: Recreation
24260, predicted: ['Health'], actual: Recreation
28357, predicted: ['Computers'], actual: Science
9264, predicted: ['Computers'], actual: Business
48840, predicted: ['Shopping'], actual: Business
11979, predicted: ['Business'], actual: Computers
32460, predicted: ['Recreation'], actual: Shopping
40226, predicted: ['Computers'], actual: Sports
9319, predicted: ['Computers'], actual: Recreation
26901, predicted: ['Recreation'], actual: Regional
44755, predicted: ['Computers'], actual: Society
44756, predicted: ['Computers'], actual: Society
44757, predicted: ['Business'], actual: Society
20182, predicted: ['Computers'], actual: News
11991, predicted: ['Recreation'], actual: Computers
48856, predicted: ['Society'], actual: Regional
3801, predicted: ['Computers'], actual: Arts
57050, predicted: ['Society'], actual: Recreation
12239, predicted: ['Reference'], actual: Computers
52956, predicted: ['Shopping'], actual: Games
57978, predicted: ['Society'], actual: Reference
36574, predicted: ['Health'], actual: Society
57056, predicted: ['Society'], actual: Recreation
32482, predicted: ['Computers'], actual: Shopping
32483, predicted: ['Computers'], actual: Shopping
14289, predicted: ['Computers'], actual: Games
1900, predicted: ['Recreation'], actual: Adult
24298, predicted: ['Society'], actual: Recreation
24300, predicted: ['Arts'], actual: Recreation
25905, predicted: ['Business'], actual: Reference
28398, predicted: ['Society'], actual: Science
52976, predicted: ['Shopping'], actual: Games
20214, predicted: ['Business'], actual: Regional
48425, predicted: ['Computers'], actual: Business
24313, predicted: ['Adult'], actual: Recreation
28410, predicted: ['Health'], actual: Science
3835, predicted: ['Society'], actual: Recreation
24316, predicted: ['Arts'], actual: Recreation
57087, predicted: ['Society'], actual: Recreation
36609, predicted: ['Arts'], actual: Society
36613, predicted: ['Shopping'], actual: Society
12040, predicted: ['Recreation'], actual: Computers
48908, predicted: ['Arts'], actual: Business
53890, predicted: ['Business'], actual: Health
16144, predicted: ['News'], actual: Health
10883, predicted: ['Business'], actual: Computers
24342, predicted: ['Computers'], actual: Recreation
57111, predicted: ['Sports'], actual: Recreation
53016, predicted: ['Shopping'], actual: Games
1444, predicted: ['Recreation'], actual: Science
7964, predicted: ['Recreation'], actual: Business
20254, predicted: ['Science'], actual: Arts
7967, predicted: ['Computers'], actual: Business
17996, predicted: ['Arts'], actual: Health
28449, predicted: ['News'], actual: Science
20258, predicted: ['Games'], actual: Arts
36643, predicted: ['Shopping'], actual: Society
12028, predicted: ['Business'], actual: Computers
3879, predicted: ['Computers'], actual: Arts
57128, predicted: ['Sports'], actual: Recreation
28458, predicted: ['Arts'], actual: Science
24363, predicted: ['Computers'], actual: Recreation
36653, predicted: ['Sports'], actual: Society
53213, predicted: ['Shopping'], actual: Games
36657, predicted: ['Arts'], actual: Society
3890, predicted: ['Business'], actual: Arts
7987, predicted: ['Society'], actual: Business
12084, predicted: ['Business'], actual: Computers
48949, predicted: ['Computers'], actual: Business
57143, predicted: ['Sports'], actual: Recreation
36665, predicted: ['Sports'], actual: Society
56056, predicted: ['Health'], actual: Home
36668, predicted: ['Sports'], actual: Society
16189, predicted: ['Business'], actual: Health
57150, predicted: ['Computers'], actual: Recreation
3903, predicted: ['Recreation'], actual: Arts
1221, predicted: ['Business'], actual: Shopping
28483, predicted: ['Computers'], actual: Science
48965, predicted: ['Shopping'], actual: Business
24391, predicted: ['Computers'], actual: Recreation
3912, predicted: ['Business'], actual: Arts
12940, predicted: ['Shopping'], actual: Computers
55505, predicted: ['Arts'], actual: Home
27959, predicted: ['Business'], actual: Science
36687, predicted: ['Arts'], actual: Society
32593, predicted: ['Arts'], actual: Shopping
27304, predicted: ['Business'], actual: Science
12115, predicted: ['Business'], actual: Computers
3927, predicted: ['Business'], actual: Arts
28505, predicted: ['Computers'], actual: Science
57178, predicted: ['Shopping'], actual: Recreation
28508, predicted: ['Computers'], actual: Science
20321, predicted: ['Health'], actual: Business
32610, predicted: ['Arts'], actual: Shopping
36708, predicted: ['Health'], actual: Society
4753, predicted: ['Recreation'], actual: Arts
14725, predicted: ['Recreation'], actual: Games
36713, predicted: ['Arts'], actual: Society
3946, predicted: ['Games'], actual: Arts
44909, predicted: ['Society'], actual: Adult
49006, predicted: ['Shopping'], actual: Business
17725, predicted: ['Recreation'], actual: Health
12264, predicted: ['Business'], actual: Computers
32629, predicted: ['Business'], actual: Shopping
14527, predicted: ['Computers'], actual: Games
8055, predicted: ['Games'], actual: Kids
32633, predicted: ['Arts'], actual: Shopping
24442, predicted: ['Computers'], actual: Recreation
50495, predicted: ['Shopping'], actual: Business
3964, predicted: ['Business'], actual: Arts
57214, predicted: ['Shopping'], actual: Recreation
12159, predicted: ['Business'], actual: Computers
24448, predicted: ['Computers'], actual: Recreation
36958, predicted: ['Sports'], actual: Society
3982, predicted: ['Society'], actual: Arts
36753, predicted: ['Health'], actual: Society
3986, predicted: ['Recreation'], actual: Arts
49043, predicted: ['Health'], actual: Business
40852, predicted: ['Shopping'], actual: Sports
12181, predicted: ['Business'], actual: Computers
12183, predicted: ['Arts'], actual: Computers
53145, predicted: ['Computers'], actual: Games
20378, predicted: ['Society'], actual: Home
36763, predicted: ['Health'], actual: Society
58156, predicted: ['Computers'], actual: Science
8095, predicted: ['Science'], actual: Business
28579, predicted: ['Computers'], actual: Science
58645, predicted: ['Business'], actual: Shopping
15686, predicted: ['Business'], actual: Health
3543, predicted: ['Computers'], actual: Arts
28587, predicted: ['Reference'], actual: Science
49068, predicted: ['Computers'], actual: Business
57145, predicted: ['Sports'], actual: Recreation
4016, predicted: ['Shopping'], actual: Arts
12213, predicted: ['Arts'], actual: Health
36790, predicted: ['Sports'], actual: Society
12215, predicted: ['Science'], actual: Computers
4025, predicted: ['Business'], actual: Arts
8122, predicted: ['Home'], actual: Business
11047, predicted: ['Recreation'], actual: Computers
21152, predicted: ['Arts'], actual: News
53186, predicted: ['Arts'], actual: Games
28611, predicted: ['News'], actual: Society
32708, predicted: ['Society'], actual: Shopping
5439, predicted: ['Reference'], actual: Arts
4045, predicted: ['News'], actual: Arts
4046, predicted: ['Recreation'], actual: Arts
24527, predicted: ['Science'], actual: Recreation
8144, predicted: ['Recreation'], actual: Business
17742, predicted: ['News'], actual: Health
40920, predicted: ['Arts'], actual: Sports
12249, predicted: ['Business'], actual: Computers
20442, predicted: ['Recreation'], actual: News
12251, predicted: ['Recreation'], actual: Computers
49117, predicted: ['Computers'], actual: Business
53055, predicted: ['Science'], actual: Games
8162, predicted: ['Home'], actual: Business
28667, predicted: ['Computers'], actual: Science
4069, predicted: ['Business'], actual: Arts
26620, predicted: ['News'], actual: Regional
40940, predicted: ['Arts'], actual: Sports
3410, predicted: ['Recreation'], actual: Arts
12270, predicted: ['Business'], actual: Computers
36847, predicted: ['Arts'], actual: Society
24561, predicted: ['Arts'], actual: Recreation
28658, predicted: ['Home'], actual: Science
24565, predicted: ['News'], actual: Recreation
55977, predicted: ['Society'], actual: Home
58375, predicted: ['Sports'], actual: Science
7508, predicted: ['Arts'], actual: Business
45051, predicted: ['Games'], actual: Adult
12284, predicted: ['Business'], actual: Computers
